,Speaker,Utterance,Unified
65,A,It was the Protestant version of the Catholic pilgrimage.,A|It was the Protestant version of the Catholic pilgrimage.
66,M,"that's the catholic version of it, not the catholian version.","M|that's the catholic version of it, not the catholian version."
67,A,"It was, it was an interesting theory. She talked about the, uh, the Catholics all, it's a home centered, you know, it's all family centered anyway, so you usually are living where your parents live and it's all, your, you don't have to come home, so the Catholics would make a pilgrimage in older Europe, but when the Protestant ethic happened in America, there were people who ever went out and, you know, went away from the family to seek their fortune, and then had to come back home for their reunion, so that,  became their version of the pilgrimage.","A|It was, it was an interesting theory. She talked about the, uh, the Catholics all, it's a home centered, you know, it's all family centered anyway, so you usually are living where your parents live and it's all, your, you don't have to come home, so the Catholics would make a pilgrimage in older Europe, but when the Protestant ethic happened in America, there were people who ever went out and, you know, went away from the family to seek their fortune, and then had to come back home for their reunion, so that,  became their version of the pilgrimage."
68,M,,M|
69,A,"But she had, it was interesting, you know, I don't know how valid it is, but she talked about that and how the, the big picnic table was the symbolic communion of the people gathering together, and, um, you know, about the bread and the ritual placement. Do you have a, a certain way that everything is placed out on the table every, every year? Is there kind of a, you know, salads go first and things like that?","A|But she had, it was interesting, you know, I don't know how valid it is, but she talked about that and how the, the big picnic table was the symbolic communion of the people gathering together, and, um, you know, about the bread and the ritual placement. Do you have a, a certain way that everything is placed out on the table every, every year? Is there kind of a, you know, salads go first and things like that?"
70,M,,M|
71,A,Right.,A|Right.
72,M,h.,M|h.
73,A,"Well, that's pretty .","A|Well, that's pretty ."
74,M,you,M|you
75,A,Sure does. That's wonderful.,A|Sure does. That's wonderful.
76,M,...,M|...
77,A,"Yeah. I wish we'd,","A|Yeah. I wish we'd,"
78,M,Oh... that's so nice.,M|Oh... that's so nice.
79,A,Right.,A|Right.
80,M,I'm a girl.,M|I'm a girl.
81,A,Right.,A|Right.
82,M,Oh.,M|Oh.
83,A,"Wow. You're just, uh, Oh, that's incredible.","A|Wow. You're just, uh, Oh, that's incredible."
84,M,We.,M|We.
85,A,Right.,A|Right.
86,M,What's the worst?,M|What's the worst?
87,A,Right,A|Right
88,M,No. It was a joke.,M|No. It was a joke.
89,A,"Have you, have you done this repetitively, or just once?","A|Have you, have you done this repetitively, or just once?"
90,M,"Right, and","M|Right, and"
91,A,Oh.,A|Oh.
92,M,I think it was,M|I think it was
93,A,"See, that's we've we had a problem with that.","A|See, that's we've we had a problem with that."
94,M,We,M|We
95,A,Oh.,A|Oh.
96,M,He died in the second half of the first season.,M|He died in the second half of the first season.
97,A,"Right. That's our, was our problem.  We had, uh, the first reunion, or the first, you know, major reunion was probably six or seven years ago.","A|Right. That's our, was our problem.  We had, uh, the first reunion, or the first, you know, major reunion was probably six or seven years ago."
98,M,"I, uh, what?","M|I, uh, what?"
99,A,"And then the second reunion, people who maybe, you know, had sacrificed things to come to the first one thought, oh, well, it's not that big a thing this year,","A|And then the second reunion, people who maybe, you know, had sacrificed things to come to the first one thought, oh, well, it's not that big a thing this year,"
100,M,"The second reunion, uh, what?","M|The second reunion, uh, what?"
101,A,"and so it kind of wound down,","A|and so it kind of wound down,"
102,M,"But it's still not a thing, right?","M|But it's still not a thing, right?"
103,A,"and then finally, you know, you're lucky to get, you know, you get the Shreveport relatives there, but no one else so that,","A|and then finally, you know, you're lucky to get, you know, you get the Shreveport relatives there, but no one else so that,"
104,M,"You know, you're not wrong.","M|You know, you're not wrong."
