,Speaker,Utterance,Unified
49,B,"Right, the first appeal is automatic, so that delays it for a few years just right off the bat.","B|Right, the first appeal is automatic, so that delays it for a few years just right off the bat."
50,M,The appeal is that it takes a year or so to get to the next appeal.,M|The appeal is that it takes a year or so to get to the next appeal.
51,B,"There's, there's a lot of, you know, last minute, uh, things that happen cause a person not to, have to go through the whole thing.","B|There's, there's a lot of, you know, last minute, uh, things that happen cause a person not to, have to go through the whole thing."
52,M,I'm sorry. I don't get it.,M|I'm sorry. I don't get it.
53,B,"Yes, uh-huh. That's, that's fairly recent, I don't know, how recent, but fairly recent, in the state of Texas. Before that, it was, uh, death by electrocution.","B|Yes, uh-huh. That's, that's fairly recent, I don't know, how recent, but fairly recent, in the state of Texas. Before that, it was, uh, death by electrocution."
54,M,,M|
55,B,"Yes, it certainly does.","B|Yes, it certainly does."
56,M,"It's,","M|It's,"
57,B,"Yes, it would almost have to be, I suppose. If you, if you had to chose, I guess I would, I am sure I would take the lethal injection.","B|Yes, it would almost have to be, I suppose. If you, if you had to chose, I guess I would, I am sure I would take the lethal injection."
58,M,Does it have to go to trial?,M|Does it have to go to trial?
59,B,"Yes, absolutely.","B|Yes, absolutely."
60,M,Is this one of the better ones?,M|Is this one of the better ones?
61,B,"It's a, it's a tough question. It really is. I guess, if I had to say yes or no, I would say, you know, yes. I, I would have to lean toward capital punishment, you know, for certain crimes.","B|It's a, it's a tough question. It really is. I guess, if I had to say yes or no, I would say, you know, yes. I, I would have to lean toward capital punishment, you know, for certain crimes."
62,M,Is it?,M|Is it?
63,B,"No, I don't think it's a monetary thing.","B|No, I don't think it's a monetary thing."
64,M,Do you think we should have a prison system?,M|Do you think we should have a prison system?
65,B,"I think, we hope that it will be, you know, some sort of deterrent or, you know, an eye for an eye type thing, or something like that.","B|I think, we hope that it will be, you know, some sort of deterrent or, you know, an eye for an eye type thing, or something like that."
66,M,How do you know?,M|How do you know?
67,B,"Some of the crimes are just so brutal and so, you know, useless. This may seem to be the best way out. I don't know.","B|Some of the crimes are just so brutal and so, you know, useless. This may seem to be the best way out. I don't know."
68,M,"Yeah. It's a crime, but it's not a crime in the sense that it's illegal.","M|Yeah. It's a crime, but it's not a crime in the sense that it's illegal."
69,B,"Easiest way out maybe. No, I don't think it's a monetary thing.","B|Easiest way out maybe. No, I don't think it's a monetary thing."
70,M,The worst thing is that it's not a legal thing.,M|The worst thing is that it's not a legal thing.
71,B,"Yes, especially the murder rate, its just gone crazy. Yes.","B|Yes, especially the murder rate, its just gone crazy. Yes."
72,M,So what's the deal with Dallas?,M|So what's the deal with Dallas?
73,B,"Absolutely. Yes, I wish I had the answer for that, everybody does.","B|Absolutely. Yes, I wish I had the answer for that, everybody does."
74,M,Do you know what the number of murders per capita in Texas is?,M|Do you know what the number of murders per capita in Texas is?
75,B,"Yes, it's nothing to be proud of, certainly not.","B|Yes, it's nothing to be proud of, certainly not."
76,M,"Yes, you are.","M|Yes, you are."
77,B,"Yes. Yes, so have we been very, very fortunate.","B|Yes. Yes, so have we been very, very fortunate."
78,M,So have we,M|So have we
79,B,That's right. Absolutely.,B|That's right. Absolutely.
80,M,"Well, we are a very small country.","M|Well, we are a very small country."
81,B,Uh-huh.,B|Uh-huh.
82,M,So what are you trying to say?,M|So what are you trying to say?
83,B,Absolutely.,B|Absolutely.
84,M,"Well, they do it all the time.","M|Well, they do it all the time."
85,B,Uh-huh. That's right.,B|Uh-huh. That's right.
86,M,That's right.,M|That's right.
87,B,Uh-huh.,B|Uh-huh.
88,M,"Uhhh, maybe.","M|Uhhh, maybe."
89,B,"So would I, I fortunately, I have never been in that circumstance, I hope I never am, like, like everybody else.","B|So would I, I fortunately, I have never been in that circumstance, I hope I never am, like, like everybody else."
90,M,"If you were in the jury, I'm sure you would be able to tell the judge what the judge said.","M|If you were in the jury, I'm sure you would be able to tell the judge what the judge said."
91,B,Uh-huh.,B|Uh-huh.
92,M,"Heh, uh. I think I know you, I'm uhhh... I think you're a guy, huh?","M|Heh, uh. I think I know you, I'm uhhh... I think you're a guy, huh?"
93,B,Uh-huh.,B|Uh-huh.
94,M,"Uh, yes","M|Uh, yes"
95,B,Right.,B|Right.
96,M,It's not a problem.it's a problem.,M|It's not a problem.it's a problem.
97,B,Uh-huh.,B|Uh-huh.
98,M,"I mean, I'm not a lawyer but I can tell you this.","M|I mean, I'm not a lawyer but I can tell you this."
99,B,"Sure, it's, it's a big responsibility, it really is.","B|Sure, it's, it's a big responsibility, it really is."
100,M,"I mean, you can't be the judge of the jury.","M|I mean, you can't be the judge of the jury."
101,B,Yes. So would I.,B|Yes. So would I.
102,M,I would.,M|I would.
103,B,Yes. Absolutely.,B|Yes. Absolutely.
104,M,Would you be okay with this?,M|Would you be okay with this?
105,B,"It is, it's a tough subject, it really is.","B|It is, it's a tough subject, it really is."
106,M,I think it's the most important question I have.,M|I think it's the most important question I have.
107,B,Right. That's right.,B|Right. That's right.
108,M,What about it?,M|What about it?
109,B,"Well, thank you, it's nice talking to you.","B|Well, thank you, it's nice talking to you."
110,M,"Nods and smiles. Well, I hope you have fun.","M|Nods and smiles. Well, I hope you have fun."
111,B,Uh-huh. Bye-bye.,B|Uh-huh. Bye-bye.
