,Speaker,Utterance,Unified
87,B,"I don't know how else to explain. But, we've got friends that are in the music business that go around Dallas, they're, uh, called Odessa. It's a husband and wife team that we've known for years and, uh, we try to make contact with them periodically to see what's going on and stuff, too, so we've had a lot of stuff, you know, friends and, and things to do with music that constant, plus my husband's real big into music, too, so. He doesn't play anything, but, he just likes to listen.","B|I don't know how else to explain. But, we've got friends that are in the music business that go around Dallas, they're, uh, called Odessa. It's a husband and wife team that we've known for years and, uh, we try to make contact with them periodically to see what's going on and stuff, too, so we've had a lot of stuff, you know, friends and, and things to do with music that constant, plus my husband's real big into music, too, so. He doesn't play anything, but, he just likes to listen."
88,M,.,M|.
89,B,"And my dad and my kids are now well, my oldest is getting to the point where he likes certain types of music and favorite songs and when they come on we have to turn the radio up full blast and,","B|And my dad and my kids are now well, my oldest is getting to the point where he likes certain types of music and favorite songs and when they come on we have to turn the radio up full blast and,"
90,M,,M|
91,B,"Yeah, well, my, my oldest is only nine.","B|Yeah, well, my, my oldest is only nine."
92,M,',M|'
93,B,"So he hasn't really gotten into, um, that yet. They have choir that they go to, you know, music class that they go to","B|So he hasn't really gotten into, um, that yet. They have choir that they go to, you know, music class that they go to"
94,M,He's a,M|He's a
95,B,"but, um, he's not old enough yet to get into the band yet.","B|but, um, he's not old enough yet to get into the band yet."
96,M,He's a little old to be a band singer,M|He's a little old to be a band singer
97,B,"So,","B|So,"
98,M,right.,M|right.
99,B,I think that starts in sixth grade.,B|I think that starts in sixth grade.
100,M,"Well, the band is dead, but the band still plays.","M|Well, the band is dead, but the band still plays."
101,B,"So,","B|So,"
102,M,Oh?,M|Oh?
103,B,"but I don't know. He, he's, he, the only thing he's shown interest in wanting to play is the drums cause his, my brother plays, and, um, I don't, I don't know if he's really serious about it yet or not you know, it's just one of those things I'm just going to wait and see if he's interested in something, you know.","B|but I don't know. He, he's, he, the only thing he's shown interest in wanting to play is the drums cause his, my brother plays, and, um, I don't, I don't know if he's really serious about it yet or not you know, it's just one of those things I'm just going to wait and see if he's interested in something, you know."
104,M,It's not.,M|It's not.
105,B,"Yeah, just a little bit","B|Yeah, just a little bit"
106,M,I don't think so.,M|I don't think so.
107,B,Uh.,B|Uh.
108,M,"I don't, she's, she says, I'm, she...","M|I don't, she's, she says, I'm, she..."
109,B,Really?,B|Really?
110,M,She's good.,M|She's good.
111,B,Yeah.,B|Yeah.
112,M,That's it.,M|That's it.
113,B,I don't know if any of mine will be interested in it or ...,B|I don't know if any of mine will be interested in it or ...
