,Speaker,Utterance,Unified
58,g,just a a couple of inches and then west,g|just a a couple of inches and then west
59,M,just south,M|just south
60,g,mmhmm and then north now have you got big white mountain,g|mmhmm and then north now have you got big white mountain
61,M,mmhhmm south,M|mmhhmm south
62,g,right you want to go right up north,g|right you want to go right up north
63,M,i dont think so,M|i dont think so
64,g,past it,g|past it
65,M,mmhhmm it has a good reputation,M|mmhhmm it has a good reputation
66,g,right up above it,g|right up above it
67,M,Mmmhmmm,M|Mmmhmmm
68,g,right have you got the lake,g|right have you got the lake
69,M,right where you want them,M|right where you want them
70,g,mm-mm,g|mm-mm
71,M,mm have you seen the lake?,M|mm have you seen the lake?
72,g,the roman baths,g|the roman baths
73,M,what do you mean,M|what do you mean
74,g,hmm antelopes,g|hmm antelopes
75,M,m'lady ',M|m'lady '
76,g,right you want to go sure you don't have a lake,g|right you want to go sure you don't have a lake
77,M,I don't know what you're talking about.,M|I don't know what you're talking about.
78,g,no but right the way over,g|no but right the way over
79,M,right where,M|right where
80,g,aye right go up to about the the level with the bottom of the lake,g|aye right go up to about the the level with the bottom of the lake
81,M,yea right go right over,M|yea right go right over
82,g,straight north to up to the level with the bottom of the lake,g|straight north to up to the level with the bottom of the lake
83,M,on the top of the mountain,M|on the top of the mountain
84,g,and then east 'til you get to the front of the lake,g|and then east 'til you get to the front of the lake
85,M,"yeah, just keep walking north till you get south","M|yeah, just keep walking north till you get south"
86,g,no,g|no
87,M,is it possible to go east of the ice?,M|is it possible to go east of the ice?
88,g,and you want to go right round about the lake,g|and you want to go right round about the lake
89,M,yes and no,M|yes and no
90,g,mmhmm and come back round on yourself 'til you get to,g|mmhmm and come back round on yourself 'til you get to
91,M,i'll come back,M|i'll come back
92,g,mmhmm right got your antelopes,g|mmhmm right got your antelopes
93,M,yeah right,M|yeah right
94,g,right just go round enough so you're like in a above them,g|right just go round enough so you're like in a above them
95,M,mfw i don't have antelope,M|mfw i don't have antelope
96,g,no the height above them but just below the lake but above the antelope,g|no the height above them but just below the lake but above the antelope
97,M,right so i am standing on a lake?,M|right so i am standing on a lake?
98,g,right should be a roman baths below the lake,g|right should be a roman baths below the lake
99,M,right i'll try that,M|right i'll try that
100,g,well on mines there is and you come between the lake and the roman baths so you'll have to avoid them,g|well on mines there is and you come between the lake and the roman baths so you'll have to avoid them
101,M,ok so i'll just leave the antelopes and the antels to the left of the lake?,M|ok so i'll just leave the antelopes and the antels to the left of the lake?
102,g,and you want to come south and round the antelopes,g|and you want to come south and round the antelopes
103,M,i'll let you know when i'm ready,M|i'll let you know when i'm ready
104,g,to the west of the antelopes,g|to the west of the antelopes
105,M,that's where i am,M|that's where i am
106,g,ehm and go right underneath them,g|ehm and go right underneath them
107,M,you want to go west?,M|you want to go west?
108,g,then travel to the east just past the antelopes,g|then travel to the east just past the antelopes
109,M,i dont know what that means,M|i dont know what that means
110,g,that's it finished,g|that's it finished
111,M,but... what about the antelope?,M|but... what about the antelope?
112,g,mmhmm,g|mmhmm
113,M,just finished the antelope,M|just finished the antelope
114,g,that's it,g|that's it
