,Word,Count
255,country,8
256,once,8
257,alright,8
258,manned,8
259,drawing,8
260,moment,8
261,sorry,8
262,river,8
263,saloon,8
264,indian,8
265,wrong,8
266,reach,8
267,meadow,8
268,next,8
269,diagonal,8
270,trout,7
271,anyway,7
272,farm,7
273,good,7
274,waterfall,7
275,banana,7
276,great,7
277,think,7
278,done,7
279,park,7
280,caravan,7
281,flagship,7
282,halfway,7
283,almost,7
284,point,7
285,outlaws,7
286,slabs,7
287,mill,7
288,midpoint,7
289,actually,7
290,antelopes,7
291,any,7
292,less,7
293,five,7
294,totem,7
295,erm,7
296,running,7
297,hang,7
298,direction,7
299,wait,7
300,comes,6
301,around,6
302,canal,6
303,than,6
304,base,6
305,ghost,6
306,hit,6
307,town,6
308,water,6
309,moving,6
310,says,6
311,dokey,6
312,steps,6
313,stockade,6
314,slight,6
315,quarters,6
316,first,6
317,noose,6
318,travel,6
319,okey,6
320,falls,5
321,nothing,5
322,went,5
323,enough,5
324,couple,5
325,head,5
326,shape,5
327,make,5
328,cactus,5
329,roughly,5
330,probably,5
331,trying,5
332,shelter,5
333,taking,5
334,something,5
335,crest,5
336,does,5
337,were,5
338,e,5
339,monument,5
340,continue,5
341,much,5
342,minute,5
343,lost,5
344,arc,5
345,curving,5
346,nose,5
347,slope,5
348,outside,5
349,here,5
350,inside,5
351,had,5
352,always,5
353,poisoned,4
354,degrees,4
355,mark,4
356,need,4
357,drawn,4
358,forty,4
359,triangle,4
360,passing,4
361,keeping,4
362,though,4
363,bandit,4
364,territory,4
365,close,4
366,time,4
367,miss,4
368,sure,4
369,said,4
370,suppose,4
371,trig,4
372,told,4
373,pretend,4
374,street,4
375,cobbled,4
376,area,4
377,hundred,4
378,touching,4
379,baboons,4
380,different,4
381,cave,4
382,will,4
383,canoes,4
384,instead,4
385,must,4
386,washed,4
387,big,4
388,centre,4
389,opposite,4
390,off,4
391,front,4
392,been,4
393,fact,4
394,else,4
395,hot,4
396,mind,3
397,why,3
398,intersect,3
399,roman,3
400,palm,3
401,coconut,3
402,came,3
403,height,3
404,coastline,3
405,western,3
406,words,3
407,long,3
408,gazelles,3
409,x,3
410,little,3
411,diagonally,3
412,find,3
413,savannah,3
414,gone,3
415,curved,3
416,path,3
417,meant,3
418,"""-",3
419,missionary,3
420,southwest,3
421,wells,3
422,baths,3
423,ruined,3
424,because,3
425,land,3
426,hmm,3
427,really,3
428,supposed,3
429,passed,3
430,loop,3
431,never,3
432,goes,3
433,doing,3
434,face,3
435,carpenter,2
436,total,2
437,horizontally,2
438,northwest,2
439,bypassing,2
440,eventually,2
441,yet,2
442,ancient,2
443,maps,2
444,cannae,2
445,missed,2
446,shaped,2
447,thick,2
448,mines,2
449,obstacle,2
450,wheel,2
451,cleared,2
452,lemon,2
453,route,2
454,store,2
455,furnishings,2
456,soft,2
457,meadows,2
458,sharp,2
459,only,2
460,those,2
461,jutting,2
462,wagon,2
463,turning,2
464,curves,2
465,eighty,2
466,without,2
467,starts,2
468,nae,2
469,ruins,2
470,flatter,2
471,six,2
472,making,2
473,written,2
474,worry,2
475,proceed,2
476,twice,2
477,some,2
478,change,2
479,sixty,2
480,cavalry,2
481,sloping,2
482,clear,2
483,sheet,2
484,beyond,2
485,sea,2
486,means,2
487,plant,2
488,bulge,2
489,better,2
490,site,2
491,test,2
492,cut,2
493,steep,2
494,nuclear,2
495,downwards,2
496,marks,2
497,nope,2
498,p,2
499,juts,2
500,swamp,2
501,hold,2
502,slate,2
503,took,2
504,could,2
505,nice,2
506,tell,2
507,pretty,2
508,understand,2
509,wigwams,2
510,'d,2
511,ten,2
512,degree,2
513,semicircle,2
514,pond,2
515,higher,1
516,light,1
517,yourself,1
518,vertical,1
519,stuck,1
520,sticking,1
521,lower,1
522,blip,1
523,circle,1
524,onto,1
525,nor,1
526,sand,1
527,antelope,1
528,gorillas,1
529,unlucky,1
530,canoe,1
531,yours,1
532,neither,1
533,havenae,1
534,sitting,1
535,things,1
536,extreme,1
537,obstacles,1
538,quarter,1
539,standing,1
540,gradually,1
541,carry,1
542,put,1
543,these,1
544,part,1
545,outline,1
546,relation,1
547,initial,1
548,getting,1
549,shit,1
550,dinai,1
551,single,1
552,parched,1
553,bed,1
554,nearer,1
555,looks,1
556,leaving,1
557,matter,1
558,easy,1
559,also,1
560,happens,1
561,finishing,1
562,houses,1
563,made,1
564,mistake,1
565,wanna,1
566,anywhere,1
567,scrub,1
568,look,1
569,actual,1
570,god,1
571,inlets,1
572,perfect,1
573,black,1
574,marking,1
575,sandstone,1
576,second,1
577,tight,1
578,possible,1
579,flamingoes,1
580,contact,1
581,basically,1
582,fall,1
583,stopped,1
584,exact,1
585,och,1
586,safe,1
587,touch,1
588,eastward,1
589,rightee,1
590,best,1
591,summit,1
592,this'll,1
593,third,1
594,walk,1
595,cone,1
596,d,1
597,tip,1
598,lines,1
599,r,1
600,oops,1
601,gallows,1
602,ignore,1
603,stuff,1
604,too,1
605,try,1
606,ho,1
607,chimney,1
608,runs,1
609,tad,1
610,sounded,1
611,ken,1
612,yous,1
613,starting,1
614,moon,1
615,collapsed,1
616,takes,1
617,obviously,1
618,fssss,1
619,balloons,1
620,let,1
621,rising,1
622,traveling,1
623,exactly,1
624,problem,1
625,word,1
626,us,1
627,complete,1
628,trial,1
629,parallel,1
630,space,1
631,cover,1
632,situated,1
633,springs,1
634,s,1
635,last,1
636,describe,1
637,avoiding,1
638,completely,1
639,writing,1
640,taken,1
641,kill,1
642,detour,1
643,he,1
644,state,1
645,upside,1
646,true,1
647,ss,1
648,upwards,1
649,stay,1
650,lies,1
651,otherwise,1
652,least,1
653,length,1
654,interrupting,1
655,virtual,1
656,sounds,1
657,drastic,1
658,pointing,1
659,wealthy,1
660,swan,1
661,ends,1
662,veer,1
663,short,1
664,labs,1
665,saying,1
666,description,1
667,swans,1
668,emerging,1
669,phoar,1
670,yee,1
671,ha,1
672,disaster,1
673,bypass,1
674,thought,1
675,did,1
676,whatever,1
677,skirted,1
678,verstanden,1
679,english,1
680,hands,1
681,fae,1
682,shouldnae,1
683,difference,1
684,blackboard,1
685,wasnae,1
686,listening,1
687,tippex,1
688,misread,1
689,buh,1
690,many,1
691,sides,1
692,turned,1
693,lakes,1
694,skirt,1
695,being,1
696,nearest,1
697,points,1
698,since,1
699,use,1
700,detours,1
701,score,1
702,their,1
703,arch,1
704,thirds,1
705,aha,1
706,shed,1
707,ca,1
708,elephants,1
709,oval,1
710,incline,1
711,fair,1
712,igloo,1
713,marked,1
714,somehow,1
715,equilateral,1
716,beach,1
717,horizontal,1
718,bet,1
719,totally,1
720,telling,1
721,linked,1
722,watching,1
723,immediately,1
724,turns,1
725,careful,1
726,thirsty,1
727,itself,1
728,nowhere,1
729,road,1
730,explorers,1
731,landed,1
732,unfortunately,1
733,manage,1
734,managed,1
735,hopefully,1
736,emerge,1
737,important,1
738,irrelevant,1
739,ship,1
