,Word,Count
676,late,11
677,face,11
678,rice,11
679,typical,11
680,oldest,11
681,evening,11
682,deterrent,11
683,Good,11
684,mail,11
685,check,11
686,control,11
687,stayed,11
688,ninety,11
689,scary,11
690,D,11
691,eating,11
692,Absolutely,11
693,head,11
694,current,11
695,bag,11
696,earlier,11
697,breed,11
698,waste,11
699,harder,11
700,solution,11
701,short,11
702,subject,11
703,bags,11
704,lose,11
705,shepherd,11
706,burn,11
707,brothers,11
708,graduate,11
709,serve,11
710,worst,11
711,quality,11
712,degree,11
713,starts,11
714,economy,11
715,later,11
716,plus,11
717,bedroom,11
718,opposed,11
719,sent,11
720,driving,11
721,flag,11
722,turned,11
723,particular,11
724,tape,11
725,To,11
726,cornstarch,11
727,extra,11
728,kidding,10
729,On,10
730,wind,10
731,bred,10
732,magazines,10
733,telling,10
734,Garland,10
735,I.,10
736,moving,10
737,energy,10
738,shift,10
739,violent,10
740,lower,10
741,poor,10
742,luck,10
743,L,10
744,housing,10
745,language,10
746,fair,10
747,speech,10
748,normal,10
749,writing,10
750,garage,10
751,answer,10
752,spring,10
753,biggest,10
754,seventy,10
755,dry,10
756,order,10
757,goodness,10
758,minute,10
759,retired,10
760,Ooh,10
761,lines,10
762,worse,10
763,instance,10
764,mind,10
765,station,10
766,jumped,10
767,white,10
768,favor,10
769,awhile,10
770,carry,10
771,aluminum,10
772,animals,10
773,seeing,10
774,Saturday,10
775,attention,10
776,raised,10
777,stand,10
778,shows,10
779,Probably,10
780,south,10
781,extremely,10
782,P,10
783,sales,10
784,teachers,10
785,responsible,9
786,professional,9
787,cute,9
788,students,9
789,red,9
790,thank,9
791,ask,9
792,lawyers,9
793,totally,9
794,excellent,9
795,Who,9
796,opinion,9
797,X,9
798,Two,9
799,systems,9
800,band,9
801,industry,9
802,kept,9
803,chocolate,9
804,mom,9
805,bills,9
806,murders,9
807,Colorado,9
808,gee,9
809,bedrooms,9
810,hey,9
811,R,9
812,unit,9
813,generally,9
814,Mexico,9
815,At,9
816,Sometimes,9
817,groups,9
818,restaurant,9
819,items,9
820,commit,9
821,playing,9
822,golf,9
823,Chicago,9
824,safe,9
825,exciting,9
826,elderly,9
827,Shepherd,9
828,classical,9
829,Maryland,9
830,ground,9
831,lawyer,9
832,younger,9
833,W,9
834,bike,9
835,closer,9
836,East,9
837,freedom,9
838,ridiculous,9
839,games,9
840,wrote,9
841,garbage,9
842,majority,9
843,obviously,9
844,test,9
845,rights,9
846,U,9
847,Very,9
848,Although,9
849,property,9
850,dead,9
851,Actually,9
852,states,9
853,finding,8
854,fondue,8
855,teaching,8
856,tomatoes,8
857,hunting,8
858,huge,8
859,bill,8
860,level,8
861,weird,8
862,incredible,8
863,cards,8
864,share,8
865,available,8
866,self,8
867,losing,8
868,prefer,8
869,recycled,8
870,Let,8
871,puts,8
872,gorgeous,8
873,families,8
874,salad,8
875,glass,8
876,whatnot,8
877,random,8
878,served,8
879,shop,8
880,stands,8
881,plays,8
882,negative,8
883,record,8
884,turns,8
885,term,8
886,lead,8
887,mentioned,8
888,ways,8
889,hired,8
890,With,8
891,Plano,8
892,human,8
893,parts,8
894,happy,8
895,met,8
896,semester,8
897,Why,8
898,Minneapolis,8
899,dollar,8
900,heat,8
901,drop,8
902,stories,8
903,machine,8
904,Richardson,8
905,choose,8
906,nights,8
907,land,8
908,neighbors,8
909,lawn,8
910,onions,8
911,careful,8
912,defense,8
913,taught,8
914,leaves,8
915,Canada,8
916,books,8
917,beat,8
918,cool,8
919,strange,8
920,realistic,8
921,sentencing,8
922,horrible,8
923,political,8
924,gardening,8
925,Scouts,8
926,businesses,8
927,fan,8
928,sentences,8
929,spoiled,8
930,crazy,8
931,ski,8
932,Nissan,8
933,K,8
934,miss,8
935,train,8
936,responsibility,8
937,sick,8
938,skills,8
939,plant,8
940,create,8
941,covered,8
942,phone,8
943,freon,8
944,aspect,7
945,circumstances,7
946,selling,7
947,appeals,7
948,grandchildren,7
949,similar,7
950,activities,7
951,pro,7
952,Especially,7
953,won,7
954,straight,7
955,TIME,7
956,provide,7
957,perspective,7
958,security,7
959,retirement,7
960,lucky,7
961,quit,7
962,department,7
963,thinks,7
964,tired,7
965,office,7
966,junk,7
967,mothers,7
968,spot,7
969,someplace,7
970,planted,7
971,employees,7
972,surprised,7
973,period,7
974,bath,7
975,row,7
976,thirteen,7
977,cover,7
978,sorts,7
979,noticed,7
980,guide,7
981,born,7
982,upset,7
983,supposedly,7
984,picked,7
985,Retriever,7
986,innocent,7
987,pudding,7
988,rough,7
989,Bush,7
990,percentage,7
991,planning,7
992,seasons,7
993,hands,7
994,given,7
995,Sounds,7
996,AND,7
997,parole,7
998,fit,7
999,keeps,7
1000,fire,7
1001,general,7
1002,ride,7
1003,nineteen,7
1004,quick,7
1005,changing,7
1006,  ,7
1007,England,7
1008,watched,7
1009,heart,7
1010,snow,7
1011,facility,7
1012,glad,7
1013,rural,7
1014,stuck,7
1015,weekends,7
1016,fourth,7
1017,levels,7
1018,switch,7
1019,Maybe,7
1020,mowing,7
1021,vacations,7
1022,Those,7
1023,fight,7
1024,financial,7
1025,pets,7
1026,hire,7
1027,flat,7
1028,windows,7
1029,successful,7
1030,section,7
1031,walking,7
1032,houses,7
1033,entire,7
1034,thanks,7
1035,wondering,7
1036,North,7
1037,disposition,7
1038,apparently,7
1039,training,7
1040,compare,7
1041,teacher,7
1042,higher,7
1043,letting,7
1044,limit,7
1045,broken,7
1046,potatoes,7
1047,ran,7
1048,busy,7
1049,ball,7
1050,lessons,7
1051,yesterday,7
1052,single,7
1053,beginning,7
1054,wanting,7
1055,Ford,7
1056,neighbor,7
1057,words,7
1058,moment,7
1059,sentenced,7
1060,private,7
1061,aware,7
1062,criminals,7
1063,activity,7
1064,skunk,7
1065,letter,7
1066,casual,7
1067,market,7
1068,Georgia,7
1069,hills,7
1070,square,7
1071,Utah,7
1072,familiar,7
1073,district,7
1074,kitchen,6
1075,slowly,6
1076,advertising,6
1077,cart,6
1078,university,6
1079,pictures,6
1080,written,6
1081,songs,6
1082,Gosh,6
1083,listening,6
1084,plea,6
1085,popular,6
1086,PEAKS,6
1087,puppy,6
1088,wet,6
1089,piece,6
1090,river,6
1091,movies,6
1092,wear,6
1093,Big,6
1094,lay,6
1095,medical,6
1096,Monday,6
1097,engineer,6
1098,products,6
1099,assistant,6
1100,Red,6
1101,premeditated,6
1102,August,6
1103,corporation,6
1104,environment,6
1105,healthy,6
1106,sing,6
1107,color,6
1108,equipment,6
1109,tennis,6
1110,possible,6
1111,oaks,6
1112,yellow,6
1113,passed,6
1114,litter,6
1115,release,6
1116,loves,6
1117,vet,6
1118,ate,6
1119,begin,6
1120,computers,6
1121,door,6
1122,tries,6
1123,pound,6
1124,wild,6
1125,sweet,6
1126,educated,6
1127,applied,6
1128,generation,6
1129,E,6
1130,career,6
1131,drove,6
1132,trash,6
1133,organization,6
1134,conditioning,6
1135,daughters,6
1136,trip,6
1137,cartons,6
1138,Mart,6
1139,feelings,6
1140,staying,6
1141,independent,6
1142,County,6
1143,eighteen,6
1144,animal,6
1145,laid,6
1146,related,6
1147,likely,6
1148,facts,6
1149,added,6
1150,seventies,6
1151,originally,6
1152,regularly,6
1153,distance,6
1154,simply,6
1155,organizations,6
1156,swimming,6
1157,ice,6
1158,exercise,6
1159,facilities,6
1160,pool,6
1161,ages,6
1162,national,6
1163,flexible,6
1164,allowed,6
1165,media,6
1166,policy,6
1167,fixed,6
1168,papers,6
1169,possibility,6
1170,plenty,6
1171,unfortunately,6
1172,recommend,6
1173,opinions,6
1174,frightening,6
1175,processing,6
1176,members,6
1177,Me,6
1178,speaking,6
1179,towns,6
1180,smaller,6
1181,force,6
1182,hardly,6
1183,view,6
1184,Mound,6
1185,South,6
1186,consumer,6
1187,shower,6
1188,pour,6
1189,expect,6
1190,strawberries,6
1191,committed,6
1192,cheaper,6
1193,Go,6
1194,gardens,6
1195,ideas,6
1196,mad,6
1197,positive,6
1198,cooler,6
1199,Was,6
1200,hundreds,6
1201,magazine,6
1202,War,6
1203,Tin,6
1204,Kind,6
1205,impressed,6
1206,eye,6
1207,elected,6
1208,known,6
1209,differently,6
1210,bank,6
1211,China,6
1212,dirt,6
1213,sugar,6
1214,federal,6
1215,events,6
1216,plants,6
1217,plastics,6
1218,hoping,6
1219,points,6
1220,burning,6
1221,freeze,6
1222,hearing,6
1223,damage,6
1224,hobbies,6
1225,Saint,6
1226,standard,6
1227,recipe,6
1228,opportunity,6
1229,green,6
1230,relatives,6
1231,light,6
1232,cash,6
1233,possibly,6
1234,prisons,6
1235,box,6
1236,girls,6
1237,constantly,6
1238,finished,6
1239,prices,6
1240,More,6
1241,quickly,6
1242,Raleigh,5
1243,Great,5
1244,effective,5
1245,wake,5
1246,hysterical,5
1247,track,5
1248,purposes,5
1249,item,5
1250,doctor,5
1251,particularly,5
1252,laws,5
1253,floor,5
1254,hang,5
1255,punished,5
1256,seats,5
1257,product,5
1258,nature,5
1259,setting,5
1260,contact,5
1261,teeth,5
1262,pregnant,5
1263,Vikings,5
1264,Dad,5
1265,allow,5
1266,paycheck,5
1267,practical,5
1268,complex,5
1269,gas,5
1270,peppers,5
1271,economic,5
1272,Scout,5
1273,horses,5
1274,heavy,5
1275,offense,5
1276,solve,5
1277,World,5
1278,trust,5
1279,respect,5
1280,split,5
1281,meat,5
1282,Hey,5
1283,study,5
1284,somewhat,5
1285,views,5
1286,blood,5
1287,France,5
1288,speed,5
1289,attached,5
1290,burden,5
1291,lunch,5
1292,utt,5
1293,Virginia,5
1294,package,5
1295,calls,5
1296,Japanese,5
1297,farmers,5
1298,procedure,5
1299,spray,5
1300,grandmother,5
1301,camp,5
1302,communities,5
1303,parks,5
1304,basketball,5
1305,everyday,5
1306,terribly,5
1307,degrees,5
1308,trade,5
1309,traveling,5
1310,types,5
1311,Spanish,5
1312,sold,5
1313,pan,5
1314,guilt,5
1315,nearly,5
1316,dump,5
1317,expected,5
1318,temporary,5
1319,youngest,5
1320,articles,5
1321,Wal,5
1322,brings,5
1323,picture,5
1324,signs,5
1325,tonight,5
1326,essentially,5
1327,stopped,5
1328,strip,5
1329,worried,5
1330,calling,5
1331,Cardinals,5
1332,original,5
1333,potato,5
1334,named,5
1335,sacrifice,5
1336,grandfather,5
1337,peas,5
1338,rooms,5
1339,sleep,5
1340,repeat,5
1341,memory,5
1342,True,5
1343,WordPerfect,5
1344,relaxed,5
1345,software,5
1346,clothes,5
1347,outdoor,5
1348,convenient,5
1349,Pardon,5
1350,wise,5
1351,action,5
1352,CONSUMER,5
1353,designed,5
1354,Pensacola,5
1355,doctors,5
1356,REPORTS,5
1357,mow,5
1358,science,5
1359,pot,5
1360,cheese,5
1361,sat,5
1362,rat,5
1363,perfect,5
1364,catch,5
1365,lesser,5
1366,prior,5
1367,recent,5
1368,CHEERS,5
1369,sitter,5
1370,expenses,5
1371,operate,5
1372,Wordstar,5
1373,deserve,5
1374,trips,5
1375,produce,5
1376,Tech,5
1377,notice,5
1378,afternoon,5
1379,inner,5
1380,pulled,5
1381,cocoa,5
1382,Simply,5
1383,disagree,5
1384,brown,5
1385,add,5
1386,luxury,5
1387,monetary,5
1388,accused,5
1389,tree,5
1390,win,5
1391,minor,5
1392,conferences,5
1393,fix,5
1394,average,5
1395,Daddy,5
1396,junior,5
1397,mental,5
1398,military,5
1399,committing,5
1400,active,5
1401,speak,5
1402,statistics,5
1403,citizen,5
1404,TWIN,5
1405,balls,5
1406,penalties,5
1407,situations,5
1408,restaurants,5
1409,dining,5
1410,background,5
1411,Suzuki,5
1412,civil,5
1413,Asian,5
1414,grass,5
1415,treat,5
1416,variety,5
1417,Thanks,5
1418,Thank,5
1419,guarantee,5
1420,unemployment,5
1421,graduated,5
1422,Were,5
1423,understanding,5
1424,delayed,5
1425,automatically,5
1426,thoroughly,5
1427,refrigerator,5
1428,song,5
1429,singing,5
1430,masters,5
1431,fat,5
1432,collected,5
1433,mainly,5
1434,jails,5
1435,depending,5
1436,largest,5
1437,flute,5
1438,streets,5
1439,naturally,5
1440,triangle,5
1441,September,5
1442,prepared,5
1443,Smith,5
1444,bother,5
1445,stupid,5
1446,summers,5
1447,His,5
1448,design,5
1449,City,5
1450,immediate,5
1451,push,5
1452,keeping,5
1453,court,5
1454,rates,5
1455,effort,5
1456,protect,5
1457,honestly,5
1458,common,5
1459,execute,5
1460,basis,5
1461,conference,5
1462,French,5
1463,pleasure,5
1464,State,5
1465,descendants,5
1466,began,5
1467,lean,5
1468,shooting,5
1469,Navy,4
1470,revenue,4
1471,policeman,4
1472,profit,4
1473,evidence,4
1474,boring,4
1475,planting,4
1476,including,4
1477,west,4
1478,loans,4
1479,Arlington,4
1480,slightly,4
1481,petroleum,4
1482,fortunately,4
1483,professor,4
1484,report,4
1485,surgery,4
1486,College,4
1487,incentive,4
1488,opened,4
1489,method,4
1490,offer,4
1491,Paris,4
1492,O,4
1493,phenomenal,4
1494,fill,4
1495,baths,4
1496,metal,4
1497,cousin,4
1498,automatic,4
1499,thousands,4
1500,chemicals,4
1501,microwave,4
1502,garages,4
1503,mile,4
1504,enforce,4
1505,grab,4
1506,corn,4
1507,nurse,4
1508,ears,4
1509,alternative,4
1510,desire,4
1511,maintain,4
1512,raise,4
1513,mixed,4
1514,swim,4
1515,assume,4
1516,avoid,4
1517,Everybody,4
1518,field,4
1519,increased,4
1520,soil,4
1521,sport,4
1522,carried,4
1523,Japan,4
1524,An,4
1525,grocery,4
1526,tomato,4
1527,scouts,4
1528,Sevren,4
1529,threw,4
1530,mandatory,4
1531,bargaining,4
1532,crowd,4
1533,gym,4
1534,highly,4
1535,terrific,4
1536,results,4
1537,principal,4
1538,dishes,4
1539,range,4
1540,kittens,4
1541,fund,4
1542,injection,4
1543,blast,4
1544,Americans,4
1545,suddenly,4
1546,voting,4
1547,conditions,4
1548,member,4
1549,AIDS,4
1550,Baltimore,4
1551,fighting,4
1552,radishes,4
1553,Germany,4
1554,buildings,4
1555,psychology,4
1556,Louisiana,4
1557,BIBLE,4
1558,award,4
1559,religious,4
1560,attitude,4
1561,wrestling,4
1562,race,4
1563,concrete,4
1564,Durham,4
1565,racing,4
1566,employment,4
1567,physical,4
1568,Jersey,4
1569,location,4
1570,birth,4
1571,materials,4
1572,raining,4
1573,blank,4
1574,mountain,4
1575,occasionally,4
1576,soup,4
1577,acceptable,4
1578,affects,4
1579,behave,4
1580,burglar,4
1581,backyard,4
1582,tests,4
1583,participate,4
1584,polls,4
1585,Plus,4
1586,correct,4
1587,knowing,4
1588,bed,4
1589,Hill,4
1590,Man,4
1591,absolute,4
1592,teenagers,4
1593,limited,4
1594,reasons,4
1595,medicine,4
1596,comfortable,4
1597,mosquitoes,4
1598,lemon,4
1599,goal,4
1600,proud,4
1601,fortunate,4
1602,goods,4
1603,aerobics,4
1604,tomorrow,4
1605,uncle,4
1606,advantage,4
1607,owner,4
1608,nuts,4
1609,Central,4
1610,expecting,4
1611,missed,4
1612,swing,4
1613,tie,4
1614,excuse,4
1615,cruel,4
1616,accept,4
1617,AMERICAN,4
1618,heavily,4
1619,blow,4
1620,missing,4
1621,President,4
1622,heck,4
1623,dear,4
1624,danger,4
1625,November,4
1626,warrant,4
1627,Our,4
1628,riding,4
1629,slab,4
1630,seventeen,4
1631,planned,4
1632,imprisonment,4
1633,coat,4
1634,lack,4
1635,Flower,4
1636,material,4
1637,position,4
1638,eyes,4
1639,hall,4
1640,telephone,4
1641,easily,4
1642,print,4
1643,loved,4
1644,amazed,4
1645,pure,4
1646,nose,4
1647,till,4
1648,violence,4
1649,folks,4
1650,decisions,4
1651,ads,4
1652,killing,4
1653,Friday,4
1654,lake,4
1655,Institute,4
1656,eventually,4
1657,University,4
1658,Clarion,4
1659,draw,4
1660,Arby,4
1661,relaxing,4
1662,Catholic,4
1663,jazz,4
1664,Wisconsin,4
1665,writer,4
1666,emotional,4
1667,pieces,4
1668,juries,4
1669,peers,4
1670,identify,4
1671,rent,4
1672,chore,4
1673,weed,4
1674,falsely,4
1675,instances,4
1676,plead,4
1677,project,4
1678,touch,4
1679,races,4
1680,victim,4
1681,Can,4
1682,Every,4
1683,dig,4
1684,loose,4
1685,pressure,4
1686,dying,4
1687,blocks,4
1688,required,4
1689,mountains,4
1690,bracket,4
1691,woods,4
1692,studying,4
1693,quote,4
1694,table,4
1695,reinstated,4
1696,Australia,4
1697,collection,4
1698,reunions,4
1699,paroled,4
1700,wrist,4
1701,fourteen,4
1702,expense,4
1703,meet,4
1704,courts,4
1705,Even,4
1706,length,4
1707,strict,4
1708,endless,4
1709,Catholics,4
1710,Something,4
1711,theirs,4
1712,urban,4
1713,Wrap,4
1714,wine,4
1715,acres,4
1716,lovely,4
1717,frost,4
1718,dip,4
1719,mix,4
1720,strong,4
1721,downstairs,4
1722,isolated,4
1723,comment,4
1724,direct,4
1725,strawberry,4
1726,stays,4
1727,fruit,4
1728,pleased,4
1729,honest,4
1730,coach,4
1731,portable,4
1732,nowadays,4
1733,scattered,4
1734,Saran,4
1735,raising,4
1736,scares,4
1737,greatest,4
1738,teams,4
1739,dumb,4
1740,bottles,4
1741,recyclable,4
1742,manage,4
1743,picking,4
1744,corner,4
1745,collect,4
1746,solid,4
1747,jugs,4
1748,shoulder,4
1749,Skutzhund,4
1750,Alsatian,4
1751,sections,4
1752,sauce,4
1753,manager,4
1754,alive,4
1755,pie,4
1756,shrimp,4
1757,forgot,4
1758,unsweetened,4
1759,dark,4
1760,actual,4
1761,Unless,4
1762,seafood,4
1763,Aikman,4
1764,priced,4
1765,challenge,4
1766,display,4
1767,meals,4
1768,'S,4
1769,Mississippi,4
1770,conscious,4
1771,stolen,4
1772,beating,4
1773,Carolina,4
1774,occurred,4
1775,player,4
1776,Minnesota,4
1777,grown,4
1778,flip,4
1779,saucepan,4
1780,Oklahoma,4
1781,return,4
1782,offenders,4
1783,cup,4
1784,officers,4
1785,fabulous,4
1786,guns,4
1787,Mercedes,4
1788,professionals,4
1789,motivation,4
1790,wide,4
1791,base,4
1792,handy,4
1793,bigger,4
1794,saved,4
1795,babies,4
1796,personality,4
1797,enjoys,4
1798,Park,4
1799,smell,4
1800,requirements,4
1801,Usually,4
1802,bread,4
1803,Five,4
1804,version,4
1805,pain,4
1806,pays,4
1807,parking,4
1808,manufacturing,4
1809,fully,4
1810,sex,4
1811,co,4
1812,act,4
1813,fried,4
1814,taxpayers,4
1815,upstairs,4
1816,toilet,4
1817,traditional,4
1818,harpsichord,4
1819,tank,4
1820,European,4
