,Word,Count
397,side,34
398,happened,33
399,neat,33
400,young,33
401,change,33
402,supposed,32
403,worked,32
404,hours,32
405,boy,32
406,room,32
407,man,32
408,daughter,31
409,Have,31
410,food,31
411,anyway,31
412,anymore,31
413,Exactly,30
414,world,30
415,less,30
416,hour,30
417,capital,30
418,summer,30
419,hot,30
420,listen,30
421,thirty,30
422,during,30
423,learn,30
424,works,29
425,comes,29
426,Did,29
427,without,29
428,everyone,29
429,myself,29
430,crimes,29
431,reason,29
432,business,29
433,enjoyed,29
434,sit,29
435,watching,29
436,outside,28
437,group,28
438,government,28
439,New,28
440,exactly,28
441,stay,28
442,months,28
443,lived,28
444,brother,28
445,sense,28
446,In,27
447,thinking,27
448,V,27
449,music,27
450,society,27
451,certainly,27
452,moved,27
453,each,27
454,bought,27
455,takes,27
456,name,27
457,yet,27
458,tried,27
459,older,27
460,taxes,27
461,paying,27
462,football,26
463,taking,26
464,already,26
465,case,26
466,cars,26
467,health,26
468,deal,26
469,themselves,26
470,decided,26
471,happens,26
472,credit,26
473,expensive,26
474,along,26
475,town,25
476,gosh,25
477,paid,25
478,dogs,25
479,nine,25
480,needs,25
481,penalty,25
482,guilty,25
483,eat,25
484,"""",25
485,law,25
486,happen,25
487,took,25
488,son,24
489,Which,24
490,bet,24
491,B,24
492,major,24
493,God,24
494,wants,24
495,education,24
496,percent,24
497,says,24
498,Like,24
499,amount,24
500,question,24
501,Or,24
502,radio,24
503,gotten,24
504,drive,24
505,father,24
506,book,24
507,computer,24
508,water,23
509,fish,23
510,story,23
511,kinds,23
512,kid,23
513,cook,23
514,community,23
515,show,23
516,countries,23
517,making,22
518,funny,22
519,Are,22
520,tough,22
521,between,22
522,number,22
523,fairly,22
524,large,22
525,difference,22
526,turn,22
527,murder,22
528,insurance,22
529,weather,22
530,often,22
531,vote,22
532,lives,22
533,minutes,22
534,wait,22
535,matter,22
536,programs,21
537,America,21
538,involved,21
539,German,21
540,set,21
541,miles,21
542,This,21
543,several,21
544,cause,21
545,north,21
546,full,21
547,Pennsylvania,21
548,yourself,21
549,trees,21
550,tax,21
551,married,21
552,changes,21
553,baby,21
554,hand,21
555,trouble,21
556,game,21
557,liked,21
558,worth,21
559,benefits,21
560,must,21
561,recycling,21
562,card,21
563,Just,21
564,built,20
565,pet,20
566,forty,20
567,early,20
568,fifty,20
569,lots,20
570,hate,20
571,killed,20
572,York,20
573,beautiful,20
574,cost,20
575,...,20
576,twelve,20
577,service,20
578,forth,20
579,sister,20
580,reading,20
581,fifteen,20
582,boys,19
583,recently,19
584,age,19
585,milk,19
586,women,19
587,bring,19
588,top,19
589,wo,19
590,neighborhood,19
591,All,19
592,grew,19
593,run,19
594,See,19
595,trial,19
596,second,19
597,girl,19
598,guys,19
599,appeal,19
600,today,19
601,*,19
602,figure,19
603,teach,19
604,absolutely,19
605,garden,19
606,definitely,19
607,rest,18
608,plastic,18
609,against,18
610,cans,18
611,depends,18
612,drugs,18
613,Not,18
614,tested,18
615,Cowboys,18
616,season,18
617,leave,18
618,using,18
619,weeks,18
620,sentence,18
621,Corps,18
622,public,18
623,difficult,18
624,walk,18
625,nursing,18
626,clean,18
627,areas,18
628,homes,18
629,Peace,18
630,terms,18
631,interest,18
632,M,18
633,near,18
634,worry,18
635,air,18
636,newspaper,18
637,sad,18
638,anybody,17
639,student,17
640,companies,17
641,break,17
642,Yep,17
643,woman,17
644,street,17
645,weekend,17
646,send,17
647,completely,17
648,sports,17
649,California,17
650,cut,17
651,wish,17
652,yard,17
653,social,17
654,American,17
655,rather,17
656,played,17
657,morning,17
658,caught,17
659,dad,17
660,Florida,17
661,lost,17
662,its,17
663,saw,17
664,middle,17
665,eleven,17
666,somewhere,17
667,camping,17
668,open,17
669,spent,17
670,knew,17
671,gun,17
672,died,17
673,feet,16
674,necessarily,16
675,front,16
676,throw,16
677,cold,16
678,Washington,16
679,list,16
680,consider,16
681,line,16
682,stick,16
683,situation,16
684,although,16
685,piano,16
686,vacation,16
687,Of,16
688,easier,16
689,decision,16
690,sell,16
691,Where,16
692,judge,16
693,class,16
694,program,16
695,power,16
696,travel,16
697,Then,16
698,When,16
699,save,16
700,wonder,16
701,interested,16
702,free,16
703,realize,16
704,awful,16
705,left,16
706,suppose,16
707,helps,16
708,experience,16
709,costs,16
710,needed,15
711,ours,15
712,build,15
713,move,15
714,running,15
715,bunch,15
716,tickets,15
717,pull,15
718,cases,15
719,Christmas,15
720,coverage,15
721,price,15
722,afford,15
723,pick,15
724,brought,15
725,building,15
726,jail,15
727,gave,15
728,imagine,15
729,sitting,15
730,likes,15
731,wow,15
732,within,15
733,winter,15
734,Some,15
735,soon,15
736,prison,15
737,anyone,15
738,sorry,15
739,o'clock,15
740,finally,15
741,asked,15
742,reasonable,15
743,ahead,15
744,past,15
745,sisters,15
746,ready,15
747,television,15
748,hope,15
749,center,14
750,buying,14
751,knows,14
752,kill,14
753,rain,14
754,longer,14
755,rid,14
756,charge,14
757,instead,14
758,space,14
759,baseball,14
760,word,14
761,changed,14
762,team,14
763,favorite,14
764,decide,14
765,rate,14
766,ought,14
767,size,14
768,retriever,14
769,For,14
770,personally,14
771,helping,14
772,visit,14
773,reunion,14
774,income,14
775,learned,14
776,jobs,14
777,stop,14
778,',14
779,Sunday,14
780,grow,14
781,S,14
782,lately,14
783,tend,14
784,information,14
785,Pittsburgh,14
786,putting,14
787,nobody,14
788,hit,14
789,local,14
790,war,14
791,inside,14
792,amazing,13
793,spending,13
794,deer,13
795,chicken,13
796,Boy,13
797,Europe,13
798,unless,13
799,handle,13
800,F,13
801,farm,13
802,become,13
803,doubt,13
804,recycle,13
805,growing,13
806,support,13
807,As,13
808,itself,13
809,apartment,13
810,dinner,13
811,salary,13
812,party,13
813,chance,13
814,Golden,13
815,giving,13
816,topic,13
817,grade,13
818,sudden,13
819,based,13
820,fall,13
821,People,13
822,month,13
823,fast,13
824,individual,13
825,schools,13
826,police,13
827,compared,13
828,taken,13
829,criminal,13
830,regular,13
831,special,13
832,choice,13
833,Most,13
834,step,13
835,concerned,13
836,told,13
837,ended,13
838,towards,13
839,plan,13
840,under,13
841,One,12
842,east,12
843,issue,12
844,sound,12
845,twice,12
846,church,12
847,black,12
848,cities,12
849,hold,12
850,mostly,12
851,means,12
852,newspapers,12
853,looked,12
854,benefit,12
855,afraid,12
856,research,12
857,looks,12
858,felt,12
859,October,12
860,schedule,12
861,sixty,12
862,learning,12
863,fine,12
864,starting,12
865,flowers,12
866,men,12
867,forget,12
868,legal,12
869,gives,12
870,process,12
871,talked,12
872,dress,12
873,shot,12
874,English,12
875,road,12
876,example,12
877,United,12
878,Anyway,12
879,low,12
880,anywhere,12
881,States,12
882,feeling,12
883,extent,12
884,terrible,12
885,wrong,12
886,budget,12
887,volunteer,12
888,testing,11
889,behind,11
890,check,11
891,bags,11
892,degree,11
893,movie,11
894,brothers,11
895,oldest,11
896,mail,11
897,typical,11
898,face,11
899,To,11
900,evening,11
901,stayed,11
902,breed,11
903,shepherd,11
904,hurt,11
905,weight,11
906,sent,11
907,hopefully,11
908,plus,11
909,later,11
910,Good,11
911,worst,11
912,beyond,11
913,D,11
914,waste,11
915,waiting,11
916,harder,11
917,cornstarch,11
918,economy,11
919,helped,11
920,quality,11
921,late,11
922,burn,11
923,rice,11
924,control,11
925,solution,11
926,starts,11
927,short,11
928,ninety,11
929,deterrent,11
930,tape,11
931,Absolutely,11
932,store,11
933,scary,11
934,except,11
935,opposed,11
936,flag,11
937,particular,11
938,serve,11
939,bag,11
940,bedroom,11
941,current,11
942,perhaps,11
943,eating,11
944,turned,11
945,lose,11
946,Course,11
947,pounds,11
948,happening,11
949,head,11
950,everywhere,11
951,subject,11
952,earlier,11
953,graduate,11
954,extra,11
955,driving,11
956,telling,10
957,worse,10
958,P,10
959,writing,10
960,language,10
961,kidding,10
962,lines,10
963,dry,10
964,order,10
965,luck,10
966,Ooh,10
967,spring,10
968,wind,10
969,biggest,10
970,teachers,10
971,shows,10
972,attention,10
973,poor,10
974,answer,10
975,minute,10
976,sales,10
977,seeing,10
978,lower,10
979,retired,10
980,On,10
981,speech,10
982,raised,10
983,moving,10
984,magazines,10
985,awhile,10
986,Garland,10
987,extremely,10
988,L,10
989,seventy,10
990,garage,10
991,housing,10
992,alone,10
993,I.,10
994,instance,10
995,Probably,10
996,station,10
997,normal,10
998,stand,10
999,violent,10
1000,bred,10
1001,energy,10
1002,jumped,10
1003,carry,10
1004,fair,10
1005,mind,10
1006,Saturday,10
1007,aluminum,10
1008,whose,10
1009,shift,10
1010,favor,10
1011,south,10
1012,animals,10
1013,white,10
1014,goodness,10
1015,obviously,9
1016,lawyer,9
1017,items,9
1018,ask,9
1019,band,9
1020,ridiculous,9
1021,ground,9
1022,test,9
1023,freedom,9
1024,W,9
1025,generally,9
1026,garbage,9
1027,hey,9
1028,bills,9
1029,games,9
1030,bike,9
1031,R,9
1032,Although,9
1033,bottom,9
1034,bedrooms,9
1035,cute,9
1036,Actually,9
1037,East,9
1038,majority,9
1039,U,9
1040,systems,9
1041,Two,9
1042,murders,9
1043,closer,9
1044,classical,9
1045,industry,9
1046,unit,9
1047,Very,9
1048,golf,9
1049,X,9
1050,students,9
1051,states,9
1052,exciting,9
1053,dead,9
1054,Who,9
1055,Chicago,9
1056,chocolate,9
1057,commit,9
1058,opinion,9
1059,playing,9
1060,younger,9
1061,rights,9
1062,third,9
1063,property,9
1064,Colorado,9
1065,Sometimes,9
1066,red,9
1067,At,9
1068,lawyers,9
1069,groups,9
1070,elderly,9
1071,mom,9
1072,safe,9
1073,thank,9
1074,restaurant,9
1075,wrote,9
1076,excellent,9
1077,others,9
1078,gee,9
1079,across,9
1080,Maryland,9
1081,professional,9
1082,Mexico,9
1083,besides,9
1084,Shepherd,9
1085,kept,9
1086,totally,9
1087,responsible,9
1088,gardening,8
1089,sick,8
1090,stories,8
1091,dollar,8
1092,train,8
1093,stands,8
1094,losing,8
1095,hunting,8
1096,serious,8
1097,share,8
1098,Nissan,8
1099,political,8
1100,turns,8
1101,bill,8
1102,human,8
1103,random,8
1104,plays,8
1105,Richardson,8
1106,horrible,8
1107,plant,8
1108,herself,8
1109,parts,8
1110,sentencing,8
1111,ski,8
1112,prefer,8
1113,land,8
1114,strange,8
1115,weird,8
1116,choose,8
1117,mentioned,8
1118,fondue,8
1119,record,8
1120,Minneapolis,8
1121,tomatoes,8
1122,self,8
1123,cool,8
1124,negative,8
1125,defense,8
1126,miss,8
1127,realistic,8
1128,term,8
1129,salad,8
1130,seemed,8
1131,puts,8
1132,drop,8
1133,level,8
1134,huge,8
1135,spoiled,8
1136,crazy,8
1137,Scouts,8
1138,finding,8
1139,glass,8
1140,machine,8
1141,sentences,8
1142,create,8
1143,Plano,8
1144,Let,8
1145,available,8
1146,incredible,8
1147,leaves,8
1148,books,8
1149,businesses,8
1150,happy,8
1151,Why,8
1152,K,8
1153,freon,8
1154,ways,8
1155,Canada,8
1156,heat,8
1157,families,8
1158,careful,8
1159,gorgeous,8
1160,cards,8
1161,lawn,8
1162,met,8
1163,skills,8
1164,responsibility,8
1165,shop,8
1166,himself,8
1167,covered,8
1168,phone,8
1169,teaching,8
1170,nights,8
1171,semester,8
1172,hired,8
1173,whatnot,8
1174,With,8
1175,beat,8
1176,onions,8
1177,lead,8
1178,fan,8
1179,taught,8
1180,neighbors,8
1181,served,8
1182,recycled,8
1183,criminals,7
1184,parole,7
1185,vacations,7
1186,Ford,7
1187,ride,7
1188,broken,7
1189,glad,7
1190,switch,7
1191,neighbor,7
1192,junk,7
1193,England,7
1194,tired,7
1195,square,7
1196,circumstances,7
1197,security,7
1198,apparently,7
1199,pro,7
1200,lessons,7
1201,born,7
1202,watched,7
1203,words,7
1204,mowing,7
1205,quit,7
1206,pets,7
1207,weekends,7
1208,fourth,7
1209,seasons,7
1210,fire,7
1211,thirteen,7
1212,ball,7
1213,spot,7
1214,provide,7
1215,pudding,7
1216,planted,7
1217,department,7
1218,training,7
1219,guide,7
1220,Bush,7
1221,beginning,7
1222,someplace,7
1223,activities,7
1224,straight,7
1225,rough,7
1226,won,7
1227,appeals,7
1228,heart,7
1229,general,7
1230,Retriever,7
1231,  ,7
1232,hills,7
1233,Sounds,7
1234,hands,7
1235,upset,7
1236,market,7
1237,nineteen,7
1238,moment,7
1239,financial,7
1240,innocent,7
1241,period,7
1242,supposedly,7
1243,cover,7
1244,thanks,7
1245,percentage,7
1246,retirement,7
1247,rural,7
1248,district,7
1249,yesterday,7
1250,became,7
1251,Maybe,7
1252,sorts,7
1253,facility,7
1254,potatoes,7
1255,stuck,7
1256,walking,7
1257,compare,7
1258,employees,7
1259,office,7
1260,fit,7
1261,hire,7
1262,picked,7
1263,teacher,7
1264,Those,7
1265,lucky,7
1266,fight,7
1267,flat,7
1268,activity,7
1269,aware,7
1270,quick,7
1271,skunk,7
1272,disposition,7
1273,surprised,7
1274,letter,7
1275,selling,7
1276,row,7
1277,grandchildren,7
1278,familiar,7
1279,successful,7
1280,snow,7
1281,Utah,7
1282,AND,7
1283,North,7
1284,mothers,7
1285,perspective,7
1286,levels,7
1287,TIME,7
1288,aspect,7
1289,wanting,7
1290,given,7
1291,thinks,7
1292,entire,7
1293,casual,7
1294,Especially,7
1295,sentenced,7
1296,busy,7
1297,changing,7
1298,higher,7
1299,letting,7
1300,similar,7
1301,single,7
1302,ran,7
1303,noticed,7
1304,planning,7
1305,limit,7
1306,private,7
1307,wondering,7
1308,windows,7
1309,bath,7
1310,keeps,7
1311,section,7
1312,houses,7
1313,Georgia,7
1314,constantly,6
1315,PEAKS,6
1316,yellow,6
1317,Was,6
1318,popular,6
1319,committed,6
1320,media,6
1321,litter,6
1322,standard,6
1323,green,6
1324,freeze,6
1325,animal,6
1326,hoping,6
1327,mad,6
1328,written,6
1329,piece,6
1330,War,6
1331,plants,6
1332,laid,6
1333,seventies,6
1334,bank,6
1335,plastics,6
1336,assistant,6
1337,expect,6
1338,listening,6
1339,environment,6
1340,independent,6
1341,hundreds,6
1342,plenty,6
1343,somehow,6
1344,events,6
1345,Tin,6
1346,recommend,6
1347,federal,6
1348,gardens,6
1349,consumer,6
1350,originally,6
1351,quickly,6
1352,magazine,6
1353,Red,6
1354,cooler,6
1355,girls,6
1356,sing,6
1357,plea,6
1358,songs,6
1359,regularly,6
1360,points,6
1361,prisons,6
1362,oaks,6
1363,medical,6
1364,organizations,6
1365,daughters,6
1366,corporation,6
1367,drove,6
1368,kitchen,6
1369,differently,6
1370,career,6
1371,prices,6
1372,otherwise,6
1373,hearing,6
1374,trip,6
1375,feelings,6
1376,staying,6
1377,wet,6
1378,Saint,6
1379,tries,6
1380,national,6
1381,above,6
1382,sweet,6
1383,finished,6
1384,wild,6
1385,vet,6
1386,generation,6
1387,movies,6
1388,known,6
1389,trash,6
1390,eighteen,6
1391,flexible,6
1392,County,6
1393,premeditated,6
1394,door,6
1395,ourselves,6
1396,ice,6
1397,products,6
1398,cheaper,6
1399,positive,6
1400,E,6
1401,applied,6
1402,Mound,6
1403,elected,6
1404,frightening,6
1405,fixed,6
1406,opinions,6
1407,impressed,6
1408,Monday,6
1409,added,6
1410,Big,6
1411,August,6
1412,wear,6
1413,Gosh,6
1414,likely,6
1415,damage,6
1416,slowly,6
1417,engineer,6
1418,equipment,6
1419,color,6
1420,cart,6
1421,computers,6
1422,advertising,6
1423,possible,6
1424,begin,6
1425,educated,6
1426,cartons,6
1427,Mart,6
1428,lay,6
1429,release,6
1430,river,6
1431,puppy,6
1432,passed,6
1433,ate,6
1434,Me,6
1435,Kind,6
1436,speaking,6
1437,pound,6
1438,loves,6
1439,cash,6
1440,box,6
1441,opportunity,6
1442,strawberries,6
1443,papers,6
1444,possibility,6
1445,Go,6
1446,possibly,6
1447,unfortunately,6
1448,More,6
1449,facilities,6
1450,smaller,6
1451,conditioning,6
1452,simply,6
1453,towns,6
1454,members,6
1455,South,6
1456,force,6
1457,recipe,6
1458,swimming,6
1459,ideas,6
1460,China,6
1461,allowed,6
1462,exercise,6
1463,processing,6
1464,toward,6
1465,burning,6
1466,pictures,6
1467,organization,6
1468,pour,6
1469,light,6
1470,relatives,6
1471,pool,6
1472,hardly,6
1473,facts,6
1474,healthy,6
1475,university,6
1476,related,6
1477,view,6
1478,tennis,6
1479,dirt,6
1480,policy,6
1481,distance,6
1482,hobbies,6
1483,sugar,6
1484,shower,6
1485,ages,6
1486,eye,6
1487,articles,5
1488,mow,5
1489,operate,5
1490,peas,5
1491,notice,5
1492,science,5
1493,honestly,5
1494,laws,5
1495,upon,5
1496,offense,5
1497,procedure,5
1498,everyday,5
1499,depending,5
1500,monetary,5
1501,Pardon,5
1502,calling,5
1503,active,5
1504,situations,5
1505,wise,5
1506,types,5
1507,statistics,5
1508,Hey,5
1509,parks,5
1510,camp,5
1511,stopped,5
1512,economic,5
1513,speed,5
1514,lesser,5
1515,Suzuki,5
1516,strip,5
1517,pleasure,5
1518,inner,5
1519,rates,5
1520,peppers,5
1521,memory,5
1522,recent,5
1523,Tech,5
1524,dump,5
1525,trust,5
1526,WordPerfect,5
1527,blood,5
1528,meat,5
1529,software,5
1530,push,5
1531,signs,5
1532,military,5
1533,repeat,5
1534,average,5
1535,basketball,5
1536,immediate,5
1537,views,5
1538,win,5
1539,graduated,5
1540,Wal,5
1541,Virginia,5
1542,complex,5
1543,tonight,5
1544,various,5
1545,lean,5
1546,effective,5
1547,traveling,5
1548,study,5
1549,largest,5
1550,spray,5
1551,doctor,5
1552,contact,5
1553,masters,5
1554,understanding,5
1555,somewhat,5
1556,delayed,5
1557,prior,5
1558,add,5
1559,Vikings,5
1560,mainly,5
1561,pan,5
1562,action,5
1563,sat,5
1564,Cardinals,5
1565,rat,5
1566,convenient,5
1567,named,5
1568,World,5
1569,calls,5
1570,keeping,5
1571,setting,5
1572,Smith,5
1573,item,5
1574,paycheck,5
1575,grandfather,5
1576,summers,5
1577,Thanks,5
1578,His,5
1579,City,5
1580,effort,5
1581,descendants,5
1582,punished,5
1583,horses,5
1584,bother,5
1585,execute,5
1586,worried,5
1587,trade,5
1588,degrees,5
1589,terribly,5
1590,utt,5
1591,particularly,5
1592,thoroughly,5
1593,nature,5
1594,allow,5
1595,relaxed,5
1596,True,5
1597,original,5
1598,sacrifice,5
1599,Pensacola,5
1600,designed,5
1601,grandmother,5
1602,Japanese,5
1603,potato,5
1604,sitter,5
1605,cheese,5
1606,pot,5
1607,doctors,5
1608,essentially,5
1609,youngest,5
1610,nearly,5
1611,temporary,5
1612,guilt,5
1613,farmers,5
1614,court,5
1615,triangle,5
1616,per,5
1617,protect,5
1618,naturally,5
1619,conference,5
1620,expenses,5
1621,common,5
1622,luxury,5
1623,pregnant,5
1624,clothes,5
1625,lunch,5
1626,practical,5
1627,product,5
1628,yours,5
1629,Great,5
1630,disagree,5
1631,gas,5
1632,heavy,5
1633,split,5
1634,REPORTS,5
1635,burden,5
1636,CONSUMER,5
1637,teeth,5
1638,rooms,5
1639,!,5
1640,perfect,5
1641,brings,5
1642,September,5
1643,hang,5
1644,brown,5
1645,outdoor,5
1646,attached,5
1647,afternoon,5
1648,pulled,5
1649,fix,5
1650,tree,5
1651,streets,5
1652,Daddy,5
1653,hysterical,5
1654,automatically,5
1655,Wordstar,5
1656,sleep,5
1657,fat,5
1658,conferences,5
1659,prepared,5
1660,restaurants,5
1661,dining,5
1662,unemployment,5
1663,penalties,5
1664,solve,5
1665,grass,5
1666,track,5
1667,throughout,5
1668,Scout,5
1669,trips,5
1670,produce,5
1671,shooting,5
1672,jails,5
1673,cocoa,5
1674,State,5
1675,stupid,5
1676,civil,5
1677,sold,5
1678,Spanish,5
1679,French,5
1680,song,5
1681,accused,5
1682,TWIN,5
1683,collected,5
1684,communities,5
1685,began,5
1686,design,5
1687,CHEERS,5
1688,Were,5
1689,Dad,5
1690,minor,5
1691,basis,5
1692,refrigerator,5
1693,Thank,5
1694,variety,5
1695,junior,5
1696,catch,5
1697,Raleigh,5
1698,mental,5
1699,speak,5
1700,purposes,5
1701,respect,5
1702,wake,5
1703,Simply,5
1704,balls,5
1705,singing,5
1706,seats,5
1707,background,5
1708,picture,5
1709,package,5
1710,France,5
1711,deserve,5
1712,guarantee,5
1713,committing,5
1714,treat,5
1715,floor,5
1716,flute,5
1717,citizen,5
1718,Asian,5
1719,expected,5
1720,whenever,5
1721,alternative,4
1722,Unless,4
1723,juries,4
1724,seventeen,4
1725,peers,4
1726,display,4
1727,shrimp,4
1728,planting,4
1729,desire,4
1730,position,4
1731,actual,4
1732,maintain,4
1733,terrific,4
1734,fabulous,4
1735,imprisonment,4
1736,rent,4
1737,reasons,4
1738,chore,4
1739,swim,4
1740,seafood,4
1741,Mississippi,4
1742,writer,4
1743,knowing,4
1744,location,4
1745,tie,4
1746,metal,4
1747,draw,4
1748,Clarion,4
1749,University,4
1750,Arby,4
1751,advantage,4
1752,meals,4
1753,urban,4
1754,Catholic,4
1755,Institute,4
1756,professor,4
1757,Wisconsin,4
1758,tomato,4
1759,soil,4
1760,stolen,4
1761,eventually,4
1762,emotional,4
1763,challenge,4
1764,burglar,4
1765,conscious,4
1766,Carolina,4
1767,BIBLE,4
1768,occurred,4
1769,An,4
1770,lovely,4
1771,award,4
1772,voting,4
1773,Skutzhund,4
1774,Alsatian,4
1775,frost,4
1776,race,4
1777,slab,4
1778,attitude,4
1779,Louisiana,4
1780,member,4
1781,correct,4
1782,polls,4
1783,nowadays,4
1784,scattered,4
1785,warrant,4
1786,jugs,4
1787,solid,4
1788,collect,4
1789,picking,4
1790,danger,4
1791,dumb,4
1792,empty,4
1793,revenue,4
1794,gym,4
1795,excuse,4
1796,manage,4
1797,corn,4
1798,recyclable,4
1799,bottles,4
1800,scares,4
1801,downstairs,4
1802,isolated,4
1803,occasionally,4
1804,Mercedes,4
1805,offenders,4
1806,limited,4
1807,goods,4
1808,officers,4
1809,guns,4
1810,Arlington,4
1811,professionals,4
1812,acres,4
1813,dear,4
1814,mosquitoes,4
1815,wide,4
1816,portable,4
1817,Jersey,4
1818,scouts,4
1819,blow,4
1820,return,4
1821,Our,4
1822,mixed,4
1823,November,4
1824,Oklahoma,4
1825,Central,4
1826,flip,4
1827,alive,4
1828,grab,4
1829,racing,4
1830,method,4
1831,honest,4
1832,lemon,4
1833,profit,4
1834,comment,4
1835,blank,4
1836,motivation,4
1837,loved,4
1838,lake,4
1839,traditional,4
1840,cruel,4
1841,President,4
1842,loans,4
1843,interests,4
1844,owner,4
1845,harpsichord,4
1846,participate,4
1847,studying,4
1848,range,4
1849,principal,4
1850,teenagers,4
1851,highly,4
1852,opened,4
