,Word,Count
253,houses,2
254,pebbling,2
255,words,2
256,slight,2
257,ship,2
258,letter,2
259,form,2
260,bar,2
261,Rem,2
262,telephone,2
263,box,2
264,street,2
265,.!!2018!!2019!!2020!!2017,2
266,Bolshe!!'t!!Lenin,2
267,site,2
268,crash,2
269,erm,2
270,2018!!2016,2
271,position,2
272,sorry,2
273,walking,2
274,shaped,2
275,carpenter,2
276,relation,2
277,y,2
278,pillars,2
279,Quick,1
280,Rem!!mm!!u!!i!!have!!up!!q!!o!!s!!and!!are!!f!!the!!right!!all!!eh!!god!!ang!!az!!got!!ah,1
281,"226!!8!!147!!4!!7!!6!!987!!146!!424!!328!!488!!886!!286!!487!!288!!88!!688!!889!!84!!89!!92!!888!!!,!!!!!!!!!!!!!!!?!!!!!!!!!!!!!.!!'t!!86!!44",1
282,2016!!4!!456!!8!!56!!286!!6!!7!!88!!76,1
283,"2012!!2014!!1978!!148!!1976!!147!!146!!7!!8!!226!!4!!754!!796!!456!!428!!423!!488!!424!!886!!288!!888!!88!!889!!92!!91!!992!!!!!!!!!!.!!!!!!!!!!!!!!!!!.!!""-!!!,!!,!!you!!oh!!okay!!there",1
284,2018!!8!!4!!2017!!7!!2019!!6!!488!!48!!328!!248!!88!!888!!889!!886!!887!!87!!81!!84!!89!!92!!91!!96!!85!!86,1
285,Rem!!okay!!right!!i!!s!!r!!this!!8!!7!!6!!4!!2,1
286,2012!!2014!!2013!!2015!!2017!!2016!!there!!i!!okay!!this!!right,1
287,"Remnant!!,!!?!!2017!!8!!4",1
288,moment,1
289,.!!92!!4!!8!!7,1
290,".!!'!!!'!!':!!""!!8!!7!!6!!4",1
291,alpine,1
292,"2017!!2018!!2016!!4!!""!!8!!7!!6!!84!!88",1
293,diagonal,1
294,garden,1
295,2017!!8,1
296,horizontally,1
297,"2020!!there!!you!!""!!,!!.",1
298,"Remnant!!!.!!,!!.!!2017!!7!!8!!6!!226!!147!!526!!428!!4!!48!!88!!248!!VW!!288!!286!!328",1
299,Bolshevik!!Lenin,1
300,"226!!4!!8!!81!!84!!86!!88!!92!!7!!85!!89!!!.!!!,!!.",1
301,2015!!2014!!224!!226,1
302,"2!!level!!4!!""!!7!!8!!6!!83!!92",1
303,ave,1
304,lemon,1
305,lagoon,1
306,gate,1
307,farmer,1
308,"Lenin!!8!!7!!88!!4!!428!!754!!84!!286!!756!!96!!886!!487!!477!!46!!45!!888!!424!!44!!496!!448!!488!!,!!!!!!!!!!!!!!!!!!.!!===!!440!!423",1
309,Bolshe,1
310,Assad,1
311,--!!Moscow!!mm,1
312,running,1
313,groups,1
314,lllll,1
315,suggest,1
316,226!!456!!228!!8!!84!!88!!889!!4!!888!!86!!886!!96!!92!!89!!98,1
317,"2!!this!!""!!.!!226!!4",1
318,"86!!84!!92!!91!!8!!89!!!,!!226!!88!!886!!888!!.!!!!!!!!,!!4!!!!!!889",1
319,beach,1
320,golden,1
321,near,1
322,Rem!!ok,1
323,Tag!!Fu!!k,1
324,Kab!!Ukraine,1
325,goes,1
326,Remain!!r!!!.,1
327,Sum!!Russia,1
328,bits,1
329,NATO!!Staff,1
330,Sham!!Leader,1
331,coastline,1
332,contour,1
333,keeping,1
334,"Rem!!okay!!i!!r!!,!!u!!8!!4!!7!!'t!!72!!48!!mm!!2018!!2019",1
335,falls,1
336,outer,1
337,"2018!!'!!""!!,!!8!!7!!4!!8000",1
338,Remnant!!2019!!2017!!2018!!2020,1
339,mouth,1
340,comes,1
341,found,1
342,shop,1
343,camera,1
344,guy,1
345,Fu,1
346,spot,1
347,tourist,1
348,popular,1
349,backwards,1
350,quarry,1
351,granite,1
352,"2016!!4!!8!!52!!48!!6!!.!!,!!72!!84!!88!!146!!7",1
353,meet,1
354,".!!'!!""!!2018",1
355,me!!mm,1
356,Rem!!i!!there,1
357,Rem!!okay!!mm!!right!!er!!you!!have!!and!!i!!there,1
358,"Remnant!!,!!2017!!8!!q",1
359,92!!22!!226,1
360,"Rem!!okay!!!.!!'!!!'!!""!!226!!456!!4!!72!!8!!88!!7!!91!!6!!74!!754!!775!!92!!81!!84!!886!!86!!83!!!!!!!.",1
361,Kit,1
362,Ukraine!!Ak!!Bul!!Lv!!%!!Unit!!VW!!Gh,1
363,trees,1
364,obviously,1
365,2016!!8!!7!!6!!4!!2!!56!!286!!86!!226!!81!!84!!88!!41!!146!!89!!.!!92!!889!!'t,1
366,"Rem!!okay!!s!!r!!k!!i!!,!!.!!!,!!Mask!!8!!%!!2017!!88!!888!!889!!7!!!!!!!!!!!===!!Nik!!u",1
367,curves,1
368,eastern,1
369,Tweet,1
370,.!!2016,1
371,".!!'!!:'!!!'!!""!!.!!2020!!2018!!2019!!2017!!226!!8!!88!!888!!81!!,!!86!!84!!4!!41!!147!!91!!146!!286!!7!!886!!428!!488!!328!!458",1
372,Rem!!okay!!mm!!s!!r!!i!!right!!there!!yeah!!it,1
373,2017!!8!!4!!7!!6!!754!!88!!86!!2!!72!!84!!u,1
374,"2017!!'!!""!!,!!8!!4",1
375,Rem!!okay!!you!!2!!8!!4!!7!!6!!72!!96,1
376,"8!!4!!84!!81!!86!!88!!886!!91!!226!!87!!889!!89!!92!!96!!888!!7!!.!!,!!85!!!!!!!!!!!!!!!!!!!,!!you!!have!!okay!!there!!right!!on",1
377,Bulgarian!!MH!!000,1
378,112!!226!!228!!456!!4!!424!!423!!236!!8!!88!!328!!288!!232!!48!!36,1
379,2016!!18!!488!!48!!248!!VW!!7!!8000!!6!!81!!84,1
380,8!!4!!88!!2016!!2017!!2018!!2020!!2019,1
381,Rem!!!'!!2018!!2019!!2017!!2020,1
382,2017!!4!!8!!7,1
383,missing,1
384,chapel,1
385,Lenin!!right!!ok,1
386,"2016!!4!!8!!52!!96!!,!!2016!!2!!6!!84!!7!!86!!.!!76!!88!!92",1
387,told,1
388,4!!8!!7!!6!!775!!77,1
389,Channel,1
390,Kob,1
391,Sum!!Lv,1
392,Teacher,1
393,Kenya,1
394,Eva,1
395,Azerbai!!Alexander,1
396,Putin!!eh,1
397,Japan,1
398,Fu!!Conclusion!!Shin,1
399,Azerbaijan!!Hash,1
400,Kab!!Russia!!China!!MH!!Gh!!py!!big!!Sum!!k!!Zen!!Bull!!Mask!!Leader,1
401,Kit!!Turkey!!Mir!!Japan,1
402,Tag!!Ak,1
403,"2015!!2014!!2016!!8!!2017!!7!!4!!""!!84!!81!!88!!886!!889!!89!!91!!86!!!?!!92!!96!!,!!!!!!!!.!!!!!!!!!!!!!!!!!!!.!!44!!there!!!,!!!--!!i!!o!!okay!!mm!!u!!right!!up!!you!!yeah!!good!!now!!god!!have!!oh!!oke!!this!!am!!that!!s!!uh!!the!!got!!level!!ah!!and!!gold!!can!!within!!ex!!q!!fields!!Fu!!Ukraine",1
404,basically,1
405,understand,1
406,groves,1
407,tip,1
408,"2019!!2018!!2020!!2017!!8!!4!!7!!754!!88!!84!!,!!889!!888!!886!!!!!!!!!!!!!!!!.!!!!!!!!!!!.!!r",1
409,Bolsheviks!!there!!'t,1
410,trig,1
411,seven,1
412,"2016!!8!!88!!4!!,!!488!!.!!89",1
413,1945!!2014!!428,1
414,"2017!!""!!.!!!!!!8!!88!!4",1
415,2016!!2016,1
416,.!!2017!!2018!!2019!!2020,1
417,sure,1
418,4!!8!!7!!6!!2!!8000!!456!!48!!56!!u,1
419,.!!2,1
420,moving,1
421,branch,1
422,"2!!er!!you!!'t!!""!!okay!!mm!!r!!i!!ex!!q",1
423,"2016!!""!!!!!!4!!8!!7!!6!!81!!76!!.!!86!!88!!,!!!!!!!226!!147!!146!!!:!!48!!92!!84",1
424,2017!!2016,1
425,2018!!2017!!2020!!2019,1
426,burnt,1
427,r,1
428,2016!!6!!84!!89!!96!!56!!226!!oh!!u!!i,1
429,2017!!4!!8!!88!!1111!!2016!!7,1
430,land,1
431,farmed,1
432,parallel,1
433,Putin!!8!!4,1
434,Vladimir,1
435,Rem!!i!!okay!!!'!!2017!!2018!!2019!!2020,1
436,Rem!!okay!!i!!u!!mm!!s!!r,1
437,2018!!there!!you!!have!!i,1
438,"Remnant!!""!!2018!!2019!!2020!!2017",1
439,me!!what!!the!!2017!!2!!2018!!8!!2019!!6!!2016!!4!!7,1
440,911!!2!!4!!8!!7!!6!!88,1
441,gallows,1
442,.!!4!!8!!88,1
443,Fu!!!!!er,1
444,bab,1
445,Kob!!my!!Uk!!hit!!p!!Japan,1
446,Kit!!Mask,1
447,Nato!!field!!__!!y!!b!!k!!if!!it!!Sum!!go!!a!!Yu,1
448,Kab!!Unit!!uh,1
449,Eva!!ac!!bay!!f,1
450,Tag!!ex!!are!!yeah!!do!!py!!Leader!!e!!%,1
451,".!!226!!556!!286!!8!!84!!86!!4!!88!!424!!92!!688!!96!!886!!,!!888!!7!!889!!89!!91!!887!!423!!u!!!!!!!!!!!!!!!!!!!!!!!!987!!oh!!!--!!okay!!mm!!!.!!!'!!MH!!'t!!i!!s!!have!!right!!there!!that!!god!!all!!you!!and!!now!!q!!got!!am!!can!!o!!ah!!eh!!up!!big!!this!!remote!!the!!within!!Ukraine!!az!!ken!!but!!Fu!!fields!!Ak",1
452,.!!'!!!'!!2017!!2018!!2020!!2019,1
453,2008!!8!!2017!!7!!8000!!754!!2018!!6!!4!!84!!72!!88,1
454,"Lenin!!,!!r!!8!!4",1
455,highest,1
456,k,1
457,"Force!!Task!!.!!'!!""!!8!!4!!7",1
458,centres,1
459,probably,1
460,green,1
461,turns,1
462,beeches,1
463,Rem!!this!!okay!!is!!u!!i!!you!!s!!r!!c!!k!!mm,1
464,route,1
465,"Siri!!!,!!'!!""!!8!!7",1
466,settlement,1
467,".!!""!!?!!!4!!8!!84!!86",1
468,right-,1
469,bed,1
470,parched,1
471,lower,1
472,couple,1
473,bandit,1
474,stockades,1
475,quito,1
476,2!!4!!8!!88!!89!!7!!91!!84!!81!!41,1
477,tribal,1
478,correct,1
479,size,1
480,foot,1
481,cavalry,1
482,farm,1
483,<,1
484,364!!423!!4!!488,1
485,gradient,1
486,"Twitter!!.!!,!!8!!4!!2!!6!!7",1
487,okay!!i!!mm,1
488,suppose,1
489,2020!!'!!2016,1
490,Uttar,1
491,Task,1
492,slabs,1
493,slants,1
494,outward,1
495,".!!'!!!'!!""!!4!!8!!7!!6!!88!!424!!423!!286!!296!!428!!84!!89!!488!!889!!886!!81!!82!!96!!91!!86!!888!!83!!!?!!!!!!!!!!!===!!!.!!!!!!!!!!!!!!!i!!right!!mm!!u!!r!!oh!!god!!there",1
496,whitewashed,1
497,Rem!!ok!!q!!er!!this!!all!!s!!f!!and!!eh!!ex!!oke!!that!!have!!am!!h!!up!!go!!do!!got!!o!!uh!!the!!az!!you!!level,1
498,Kab!!until!!a!!ken!!k,1
499,Tokyo!!within!!Ukraine!!pic!!Fu!!fields,1
500,Kats!!Uk!!now!!MH!!Leader!!Ak!!Sum,1
501,Tag,1
502,2!!8!!4!!7!!6!!88,1
503,bab!!Leader!!p!!Ak!!go,1
504,Tag!!b!!py!!up,1
505,Tokyo!!e!!oke!!Ukraine,1
506,i!!there!!are!!have!!q!!you!!az!!u!!all!!ex!!god!!ab!!got!!the!!but!!that!!now!!can!!uh!!ah!!k!!a!!good!!bay!!remote!!o!!ken!!do!!yeah!!Fu,1
507,Mazda!!!?!!oo!!Moscow!!'t!!okay!!mm!!i!!and!!oh!!right!!s!!am,1
508,"2016!!8!!4!!7!!6!!86!!886!!88!!84!!,!!.!!96!!488!!89!!!,!!?!!!!!!!!!!!.",1
509,2018!!2017!!2016,1
510,Kit!!'t!!Japan!!Lv!!b,1
511,bab!!ac,1
512,Eva!!Mask!!Russia,1
513,Sum,1
514,outlaws'hideout,1
515,Azerbai!!p!!Staff!!Unit!!%,1
516,rapid,1
517,slaps,1
518,lines,1
519,stockade,1
520,big,1
521,2017!!8!!7,1
522,finishing,1
523,8!!4!!226!!428!!424!!286!!487!!92!!88!!488!!688!!889!!89!!886!!887!!!!!!!!!!!!!!!!.!!!!!!!.,1
524,ghost,1
525,monastery,1
526,ruined,1
527,town,1
528,Siri!!okay!!!'!!2,1
529,2016!!4!!8!!6!!7!!2!!88,1
530,2019!!2018!!2020!!2017!!2016,1
531,"2018!!4!!8!!6!!7!!88!!!.!!86!!886!!84!!,!!889!!888!!89",1
532,passing,1
533,hmm,1
534,226,1
535,2016!!8!!4!!6!!7!!.!!88!!72,1
536,outlaw,1
537,"2!!8!!4!!7!!6!!8000!!88!!886!!888!!889!!!.!!!!!!!!!!!!!!!!!!!!!!!!!,!!!--!!'t!!u!!.",1
538,sloping,1
539,saloon,1
540,you!!!'!!===,1
541,me!!mm!!u!!i!!'t!!right!!you!!yeah!!okay!!r!!oh!!there!!god!!and!!until,1
542,"2016!!8!!84!!88!!4!!886!!89!!286!!487!!488!!889!!911!!!?!!!!!!!!!!!!!!!!!!!!,!!!!!!!.!!.",1
543,Quick!!if!!e,1
544,Iw,1
545,Russia,1
546,Fu!!ness!!py,1
547,springs,1
548,f,1
549,degree,1
550,"Rem!!okay!!remote!!right!!i!!s!!r!!""!!,!!4!!8!!6!!7!!754!!8000",1
551,cut,1
552,tell,1
553,antelopes,1
554,2018!!2019!!2020,1
555,"2017!!there!!""!!4!!8!!7!!6!!72!!76!!ok!!right!!i!!mm!!u",1
556,cliff,1
557,"there!!""!!112!!228!!226",1
558,Remarkable!!8!!4!!456,1
559,"2018!!18!!""!!,!!.!!17!!23!!all!!2015!!226!!1945!!146!!286!!48",1
560,2017!!8!!4!!7!!6,1
561,man,1
562,8!!7!!4!!88,1
563,"Rem!!okay!!!.!!,!!""!!2017!!7!!8!!.!!!,!!?!!2019!!4!!2018!!6!!226!!228!!234!!428!!423!!147!!288!!238!!!:!!886!!88!!!!!!!===!!!--!!until",1
564,antellopes,1
565,antelope,1
566,Assad!!mm!!.!!okay!!i!!r!!u!!s!!8!!7,1
567,"Rem!!right!!!,!!!.",1
568,Assad!!right,1
569,mm!!u!!you!!'t!!there,1
570,maps,1
571,8!!88!!2!!4!!6!!7!!89!!okay!!mm!!i!!s,1
572,savana,1
573,"Begin!!,!!but!!Hash!!ab",1
574,Azerbaijan,1
575,Japan!!big!!!!!ah,1
576,n,1
577,immediately,1
578,cactuses,1
579,Ara!!remote,1
580,Siberian!!Bot,1
581,ni!!Japanese,1
582,Sham,1
583,Maz!!head,1
584,Bab,1
585,cobbling,1
586,Kon!!to!!n,1
587,"2018!!'!!""!!.!!2016!!4!!8!!96!!84!!86!!,!!88!!76",1
588,meadow,1
589,Siri!!Bot!!r!!okay!!right,1
590,fields,1
591,Bolshe!!'t,1
592,Lenin,1
593,"VWVWVW!!8!!7!!6!!4!!423!!428!!44!!424!!456!!458!!448!!427!!328!!437!!48!!440!!""!!84",1
594,2017!!there!!you!!i!!8!!6!!7!!4!!2016,1
595,2!!222!!226!!456!!332!!4!!8!!6!!7!!88!!mm!!okay!!right!!now!!u!!i,1
596,"Rem!!you!!s!!r!!!,!!.",1
597,2012!!2018!!2019!!2020!!2017!!2016,1
598,Yong,1
599,Kats!!ac,1
600,".!!'!!!'!!""!!!,!!all!!4!!8!!2017!!2018!!2!!2016!!7!!6!!226!!428!!458!!146!!456!!328!!48!!148!!248!!88!!286!!488",1
601,Telegram,1
602,Calendar,1
603,Calendar!!2019!!2018,1
604,"you!!there!!the!!""!!mm!!okay!!that!!am!!and",1
605,89!!right!!abandon,1
606,machete,1
607,worry,1
608,china,1
609,Ara,1
610,seagull,1
611,Hua,1
612,safari,1
613,s,1
614,Siberian!!Mask,1
615,volcano,1
616,extinct,1
617,Remain,1
618,wheel,1
619,Assad!!okay!!i!!8!!4!!6!!7,1
620,"r!!'!!""!!224!!228!!226!!92!!52",1
621,talking,1
622,upwards,1
623,"4!!8!!6!!7!!88!!84!!86!!81!!91!!83!!96!!886!!89!!92!!87!!888!!889!!!?!!.!!,!!!,!!there!!i!!r!!okay!!right!!and!!you!!have!!mm!!u!!oke!!o!!k!!god!!oh!!s!!all!!ex!!yeah!!now!!uh!!ah!!go!!am!!are!!a!!got!!the!!that!!up!!bay!!this!!py!!eh!!can!!q!!big!!Fu!!until!!but!!y!!!!!!stop!!f!!Ak!!az!!Leader!!it!!to!!within!!ken!!do!!hit!!remote!!p",1
624,"you!!okay!!i!!""!!.",1
625,2017!!226!!456!!6!!4!!7!!8!!84!!48!!88!!72!!53!!86!!.!!89!!92,1
626,"4!!8!!7!!6!!754!!56!!487!!456!!458!!557!!88!!556!!488!!428!!148!!448!!889!!!,!!!.",1
627,"2016!!8!!4!!84!!88!!89!!86!!91!!92!!886!!96!!#$!!!!!!7!!.!!,!!889!!?!!!.!!!!!!!!!2017",1
628,Siri!!okay,1
629,Eva!!Uk,1
630,2017!!4!!8!!7!!6!!72!!88!!488!!48!!424,1
631,Remnant!!there,1
632,trigpoint,1
633,"Rem!!okay!!!'!!,!!""!!2019!!2017!!2018!!226!!there!!'t!!.!!2014",1
634,"Rem!!!,!!!.!!""!!2018!!2017!!4!!8",1
635,roof,1
636,Siri!!okay!!mm!!r!!i!!4,1
637,"2018!!'!!""!!.",1
638,Rem!!2019!!2018!!2020!!2017,1
639,Method!!!.!!%!!2019!!2018!!2017!!7,1
640,Rem!!okay!!i!!left,1
641,"2018!!2017!!8!!2019!!4!!456!!526!!88!!.!!,!!147!!488!!888!!89!!!.!!92!!!,!!!!!!'t!!48!!84",1
642,think,1
643,"2018!!there!!,!!""!!8!!226!!2016",1
644,"2018!!2016!!4!!""!!8!!6!!7!!72!!88!!u!!s",1
645,4!!8!!7!!6!!10000!!000!!right!!all!!okay!!you!!this,1
646,84!!4!!8,1
647,Augusta,1
648,Remnant,1
649,"8!!4!!88!!428!!458!!2017!!328!!488!!48!!!?!!886!!889!!888!!!!!!)!!!!!!!!,!!!.",1
650,"226!!8!!148!!4!!147!!428!!7!!88!!81!!83!!84!!72!!92!!!,!!!.!!,!!75!!.!!!?!!2018!!2019",1
651,Nak,1
652,ni,1
653,Ky!!Yu!!1945,1
654,Bun,1
655,bypass,1
656,hah,1
657,Babe,1
658,ech,1
659,Teacher!!ex!!'t!!Sum,1
660,Mat!!am,1
661,Mu,1
662,underlining,1
663,walk,1
664,walled,1
665,desert,1
666,haystack,1
667,meant,1
668,minute,1
669,wait,1
670,pass,1
671,nose,1
672,pick,1
673,making,1
674,underline,1
675,object,1
676,112!!114!!116!!44!!92!!91!!237!!456!!48!!4!!423!!23!!56!!8!!424!!7!!36!!88,1
677,Mueller,1
678,drawn,1
679,Kag,1
680,Bolshe!!'t!!there!!right!!ok!!8!!7!!4,1
681,Bag,1
682,Rus,1
683,Isa,1
684,Rem!!okay!!there,1
685,"2020!!until!!,!!.",1
686,Assad!!right!!there,1
687,closely,1
688,stick,1
689,second,1
690,Kon,1
691,Toy!!Hash,1
692,dot,1
693,Premier,1
694,Putin,1
695,Erd,1
696,Begin,1
697,Ukrainian,1
698,"2018!!'!!""!!,!!.!!?!!god!!there!!okay!!mm",1
699,Remindme!!EMBER!!2017!!2018!!2019!!2020,1
700,Assad!!i!!r,1
701,mm!!u!!a!!s,1
702,stay,1
703,2014!!2012!!224!!424!!444!!456!!88!!4!!8!!888!!84!!44!!86!!92!!886!!889!!288!!328!!248!!7!!488!!428!!VW!!148!!!!!!!!.!!48,1
