,Speaker,Utterance,Unified
50,A,"In fact, I think they're getting a different guy for a backup quarterback. I haven't, uh, I haven't kept up with it lately, but I remember reading something a few months ago about them signing somebody else on, or, or trying to go after somebody or trade for somebody, but it wasn't anybody I'd really heard of. But I heard on the radio this morning, or yesterday morning, that, uh, Aikman's back in practicing, doing real, real well. Um, who is it, Michael Irvin","A|In fact, I think they're getting a different guy for a backup quarterback. I haven't, uh, I haven't kept up with it lately, but I remember reading something a few months ago about them signing somebody else on, or, or trying to go after somebody or trade for somebody, but it wasn't anybody I'd really heard of. But I heard on the radio this morning, or yesterday morning, that, uh, Aikman's back in practicing, doing real, real well. Um, who is it, Michael Irvin"
51,M,',M|'
52,A,"he said that, uh, Aikman was hitting him right on the numbers every time. So, sounds like he's going to be all right for next season. They're just trying not to overwork him right now, until he gets his shoulder, uh, back in it was his shoulder, wasn't it, that he had the problems with?","A|he said that, uh, Aikman was hitting him right on the numbers every time. So, sounds like he's going to be all right for next season. They're just trying not to overwork him right now, until he gets his shoulder, uh, back in it was his shoulder, wasn't it, that he had the problems with?"
53,M,s,M|s
54,A,"I think it, I think it was his shoulder he had surgery on. But anyway, they're trying to keep him, you know, keep him, uh, from reinjuring anything, but anyway","A|I think it, I think it was his shoulder he had surgery on. But anyway, they're trying to keep him, you know, keep him, uh, from reinjuring anything, but anyway"
55,M,,M|
56,A,Thirty day notice for what?,A|Thirty day notice for what?
57,M,Thirty days?,M|Thirty days?
58,A,"Oh, really.","A|Oh, really."
59,M,He was told by the doctor to stop.,M|He was told by the doctor to stop.
60,A,"What. Oh, okay, maybe I'll call you back after, after the recording is finished. Actually I think we have talked about football for five minutes. I can't remember.","A|What. Oh, okay, maybe I'll call you back after, after the recording is finished. Actually I think we have talked about football for five minutes. I can't remember."
61,M,"Well, you can't really talk about that.","M|Well, you can't really talk about that."
62,A,"Really.  I usually have, too .","A|Really.  I usually have, too ."
63,M,"Oh, yeah, I usually do.","M|Oh, yeah, I usually do."
64,A,"Yeah, I've done that once or twice. I didn't look at the clock when we started talking, so I guess we should talk about football a little bit longer just to be sure we got five minutes in.","A|Yeah, I've done that once or twice. I didn't look at the clock when we started talking, so I guess we should talk about football a little bit longer just to be sure we got five minutes in."
65,M,It's okay.,M|It's okay.
66,A,"Yeah. So other than the Vikings, who do you like?","A|Yeah. So other than the Vikings, who do you like?"
67,M,I like.,M|I like.
68,A,"Uh, oh.","A|Uh, oh."
69,M,"No, I was the coach.","M|No, I was the coach."
70,A,Yeah.,A|Yeah.
71,M,They have a history of letting the best players go.,M|They have a history of letting the best players go.
72,A,Uh-huh. Back when they were in Saint Louis?,A|Uh-huh. Back when they were in Saint Louis?
73,M,I remember when they won the Super Bowl.,M|I remember when they won the Super Bowl.
74,A,"Since they've been to Phoenix they haven't been, uh, all that impressive, I guess. I guess I've always been a Cowboy fan. Other than that, I mean, you know, when I've, you know, when you grow up in a city that has the, you know, one of the greatest football teams until the last few years, you kind of tend to get caught up in it.","A|Since they've been to Phoenix they haven't been, uh, all that impressive, I guess. I guess I've always been a Cowboy fan. Other than that, I mean, you know, when I've, you know, when you grow up in a city that has the, you know, one of the greatest football teams until the last few years, you kind of tend to get caught up in it."
75,M,,M|
76,A,Yeah.,A|Yeah.
77,M,They've been in the NFL since the 70s,M|They've been in the NFL since the 70s
78,A,"Yeah, I mean it, it was really exciting, growing up when, when the Cowboys were really big. Because my parents would always have season tickets, and they'd go to all the games, and you know, the hype were just unbelievable. It's just, you know, the last, oh I guess probably since about eighty-four, about eighty-five was when they started kind of going downhill really, but, you know, I'm just used to always growing up and hearing Cowboys, Cowboys, Cowboys, and, you know, Super Bowl, and all this other stuff. So, I can't, you know, I'm not going to decide I don't like them just because they're having a few bad years. I mean, I think they'll pull out of it, and, you know, they'll, they'll wind up being good again. They've got some, lot of really good young players that are going to, that are going to, uh, do pretty good, I think. But, they're raising prices on their tickets. So they're banking on doing good next season. I think tickets are,","A|Yeah, I mean it, it was really exciting, growing up when, when the Cowboys were really big. Because my parents would always have season tickets, and they'd go to all the games, and you know, the hype were just unbelievable. It's just, you know, the last, oh I guess probably since about eighty-four, about eighty-five was when they started kind of going downhill really, but, you know, I'm just used to always growing up and hearing Cowboys, Cowboys, Cowboys, and, you know, Super Bowl, and all this other stuff. So, I can't, you know, I'm not going to decide I don't like them just because they're having a few bad years. I mean, I think they'll pull out of it, and, you know, they'll, they'll wind up being good again. They've got some, lot of really good young players that are going to, that are going to, uh, do pretty good, I think. But, they're raising prices on their tickets. So they're banking on doing good next season. I think tickets are,"
79,M,"Oh, Debor","M|Oh, Debor"
80,A,Yeah.,A|Yeah.
81,M,...,M|...
82,A,"Thirty, or thirty-two for really good tickets. See, they, they sectioned it out even more. They used to just have like, uh, first of all it was all one price. And then they sectioned it out to end zone and then everything else. And now they're sectioning it off to like from the, from one twenty yard line to the other one, just on the lower levels is the highest price, and then the next highest price is that same area but above it on the upper level, and then like from the twenty to the ten yard line. And then they're some sections kind of in the corner areas, and then the cheapest of course is going to be the end, the direct end zones. But, um, they have about four or five different prices now, that they're structuring it with, but obviously yeah, they're all going up, more or less is what it's going to do.","A|Thirty, or thirty-two for really good tickets. See, they, they sectioned it out even more. They used to just have like, uh, first of all it was all one price. And then they sectioned it out to end zone and then everything else. And now they're sectioning it off to like from the, from one twenty yard line to the other one, just on the lower levels is the highest price, and then the next highest price is that same area but above it on the upper level, and then like from the twenty to the ten yard line. And then they're some sections kind of in the corner areas, and then the cheapest of course is going to be the end, the direct end zones. But, um, they have about four or five different prices now, that they're structuring it with, but obviously yeah, they're all going up, more or less is what it's going to do."
83,M,,M|
84,A,"Um, you know, I'm not sure, I'm not positive, I didn't, I didn't really think about that. I just remember trying to figure out where you could get that was real close to the good section but in the little bit cheaper. But, not that I'll ever go. I hadn't been to a Cowboys game, time, last time I went to the Cowboys game was during that, um, N F L strike, or the, when they had the scab team, teams in there, and it was the, uh, Dallas and Washington Redskins game. And I went because my dad can usually get a hold of some free tickets, because a lot of those doctors have season tickets, and they, um, if they're not going to use them they'll give them to somebody else. So my dad, I went with my dad to a game that one time. But that wasn't a real, you know, it was, it was the scab teams, it was kind of, you know, it was kind of different, I guess. And before that it's been quite a few years. I've been wanting to go to a game, I just never, never have gotten around to it. So maybe this year .","A|Um, you know, I'm not sure, I'm not positive, I didn't, I didn't really think about that. I just remember trying to figure out where you could get that was real close to the good section but in the little bit cheaper. But, not that I'll ever go. I hadn't been to a Cowboys game, time, last time I went to the Cowboys game was during that, um, N F L strike, or the, when they had the scab team, teams in there, and it was the, uh, Dallas and Washington Redskins game. And I went because my dad can usually get a hold of some free tickets, because a lot of those doctors have season tickets, and they, um, if they're not going to use them they'll give them to somebody else. So my dad, I went with my dad to a game that one time. But that wasn't a real, you know, it was, it was the scab teams, it was kind of, you know, it was kind of different, I guess. And before that it's been quite a few years. I've been wanting to go to a game, I just never, never have gotten around to it. So maybe this year ."
85,M,,M|
86,A,Oh.,A|Oh.
