,Speaker,Utterance,Unified
47,M,"And, uh, I mean, I don't, I, I'm not saying that it's right, but it's, it's certainly not what it should be.","M|And, uh, I mean, I don't, I, I'm not saying that it's right, but it's, it's certainly not what it should be."
48,B,Uh-huh.,B|Uh-huh.
49,M,"And I,","M|And I,"
50,B,Oh.,B|Oh.
51,M,Yeah.,M|Yeah.
52,B,I think maybe more information should be given out about it.,B|I think maybe more information should be given out about it.
53,M,"Yeah. I think that, uh, we need to do something about all the drug related, uh  activities that we're involved in.","M|Yeah. I think that, uh, we need to do something about all the drug related, uh  activities that we're involved in."
54,B,"I, I, give me cyanide. I mean, is it )),","B|I, I, give me cyanide. I mean, is it )),"
55,M,Yeah.,M|Yeah.
56,B,Uh-huh.,B|Uh-huh.
57,M,!!!%!! RemindMe!! LINE!!clamation!!ety!! You!!You!!That!! That!!,M|!!!%!! RemindMe!! LINE!!clamation!!ety!! You!!You!!That!! That!!
58,B,"Ri-, Exactly.","B|Ri-, Exactly."
59,M,"And, uh, but, uh.","M|And, uh, but, uh."
60,B,"And why can't you, why can't the F D A say, you know, if these people knowingly consent to be, research monkeys and well, let them,","B|And why can't you, why can't the F D A say, you know, if these people knowingly consent to be, research monkeys and well, let them,"
61,M,Uh-uh. Right.,M|Uh-uh. Right.
62,B,"let them, do it.","B|let them, do it."
63,M,That's right.,M|That's right.
