,Speaker,Utterance,Unified
24,M,"Uh, well, I don't know if you've heard about the, the, uh, the Sears, uh Sears, the one that, uh, that just opened up here a few months ago.","M|Uh, well, I don't know if you've heard about the, the, uh, the Sears, uh Sears, the one that, uh, that just opened up here a few months ago."
25,B,"I, you, I think there's, there can be a lemon in anything but, uh, I think more often than not,","B|I, you, I think there's, there can be a lemon in anything but, uh, I think more often than not,"
26,M,"Uh-uh. Yeah, I, I agree with you there.","M|Uh-uh. Yeah, I, I agree with you there."
27,B,"you, you pretty well know what you're getting ahead of time, and, uh you know, if you buy a good one, you shouldn't have any, you know, too much of a problem with it,","B|you, you pretty well know what you're getting ahead of time, and, uh you know, if you buy a good one, you shouldn't have any, you know, too much of a problem with it,"
28,M,That's right.,M|That's right.
29,B,"I mean, we, we had a car once that we tried to have declared a lemon under the lemon law which is extremely difficult to do.","B|I mean, we, we had a car once that we tried to have declared a lemon under the lemon law which is extremely difficult to do."
30,M,"Right, right.","M|Right, right."
31,B,"We never could get it declared a lemon, and the car would go and, without any warning whatsoever, you could be going down the freeway at sixty and it would stop","B|We never could get it declared a lemon, and the car would go and, without any warning whatsoever, you could be going down the freeway at sixty and it would stop"
32,M,Uh-huh.,M|Uh-huh.
33,B,"and I, there was just, you know, and, oh, we went round and round with the manufacturer and, and everything, and they got it finally semifixed, but it was such a hassle","B|and I, there was just, you know, and, oh, we went round and round with the manufacturer and, and everything, and they got it finally semifixed, but it was such a hassle"
34,M,Yeah.,M|Yeah.
35,B,"yeah, yeah it, it really is, uh, but, gee, this is, of all the topics I have had, I'm doing this thing, this is kind of the strangest one.","B|yeah, yeah it, it really is, uh, but, gee, this is, of all the topics I have had, I'm doing this thing, this is kind of the strangest one."
36,M,"Well, it's funny because I've talked to people who have had dogs and they say that they have the greatest reactions.","M|Well, it's funny because I've talked to people who have had dogs and they say that they have the greatest reactions."
37,B,Uh-huh.,B|Uh-huh.
38,M,"and they're not going to, they're saying well, you can't have, you're not allowed to have it anymore, and I thought, you, you got to get it, and you're supposed to, you have to make this deal, so, you didn't, you don't want to make a deal, you want to get rid of it.","M|and they're not going to, they're saying well, you can't have, you're not allowed to have it anymore, and I thought, you, you got to get it, and you're supposed to, you have to make this deal, so, you didn't, you don't want to make a deal, you want to get rid of it."
39,B,"Well, I think that's true, and I, uh, now we generally don't buy a warranty, because you think, you know, at least for the first couple of years, nothing should go wrong with it.","B|Well, I think that's true, and I, uh, now we generally don't buy a warranty, because you think, you know, at least for the first couple of years, nothing should go wrong with it."
40,M,Right.,M|Right.
41,B,Uh-huh. Uh-huh. Uh-huh.,B|Uh-huh. Uh-huh. Uh-huh.
42,M,"and, and he'll, uh you know he'll fix it right away, but it's just not something that you want to do.","M|and, and he'll, uh you know he'll fix it right away, but it's just not something that you want to do."
43,B,"I think technology is better, I'm, I'm not sure. I think you've got a good point with the plastic and that.","B|I think technology is better, I'm, I'm not sure. I think you've got a good point with the plastic and that."
44,M,!!!;!!%!! Remind me of that,M|!!!;!!%!! Remind me of that
45,B,"I don't think necessarily that, things are being made better uh, you know,","B|I don't think necessarily that, things are being made better uh, you know,"
46,M,!!!%!! Remind me!!clamation!!ety!!,M|!!!%!! Remind me!!clamation!!ety!!
47,B,"I, I, everything is so automated, uh, and things can be made without, I think a human hand ever touching it, you know an awful lot of things,","B|I, I, everything is so automated, uh, and things can be made without, I think a human hand ever touching it, you know an awful lot of things,"
48,M,Yeah.,M|Yeah.
49,B,"and I think that certainly makes a difference from, back from the time when somebody handcrafted something and, you know, had some pride in it.","B|and I think that certainly makes a difference from, back from the time when somebody handcrafted something and, you know, had some pride in it."
50,M,"Right, right.","M|Right, right."
51,B,"Well, yeah, that's that's true.","B|Well, yeah, that's that's true."
52,M,"I think, I mean, it's, it, it would be nice to have a, a little bit of variety, you don't have to, have everything in one place.","M|I think, I mean, it's, it, it would be nice to have a, a little bit of variety, you don't have to, have everything in one place."
53,B,"Yeah, well, I, I do, uh, you know, craft work and sell stuff at shows and that, and uh, uh, you know, it's, it's, it's a real eye-opener as far as, you know, why people charge what they do to, you know.","B|Yeah, well, I, I do, uh, you know, craft work and sell stuff at shows and that, and uh, uh, you know, it's, it's, it's a real eye-opener as far as, you know, why people charge what they do to, you know."
