,Speaker,Utterance,Unified
55,B,So you think that would be a deterrent?,B|So you think that would be a deterrent?
56,M,I don't know.,M|I don't know.
57,B,Uh-huh.,B|Uh-huh.
58,M,"I mean, I don't know. I, I guess I'm kind of, uh-hating on it.","M|I mean, I don't know. I, I guess I'm kind of, uh-hating on it."
59,B,"Well, what about an innocent person who happens to have been found guilty?","B|Well, what about an innocent person who happens to have been found guilty?"
60,M,"Well then, then they have the right to know that they have been,","M|Well then, then they have the right to know that they have been,"
61,B,Right.,B|Right.
62,M,"But, uh.","M|But, uh."
63,B,"So you'd, you'd rather see it harder to convict somebody.","B|So you'd, you'd rather see it harder to convict somebody."
64,M,Yeah.,M|Yeah.
65,B,Uh-huh.,B|Uh-huh.
66,M,"and, uh.","M|and, uh."
67,B,Uh-huh. Huh.,B|Uh-huh. Huh.
68,M,"And, uh.","M|And, uh."
69,B,Right.,B|Right.
70,M,because it's a capital crime.,M|because it's a capital crime.
71,B,"Oh, wow. Oh, my goodness.","B|Oh, wow. Oh, my goodness."
72,M,"and, uh, it was, it's, it really was a very violent and, uh it was very violent.","M|and, uh, it was, it's, it really was a very violent and, uh it was very violent."
73,B,Uh-huh.,B|Uh-huh.
74,M,"but it was really a tough time. I think we all came up with, with a good start, but, uh.","M|but it was really a tough time. I think we all came up with, with a good start, but, uh."
75,B,Uh-huh. Right. Wow.,B|Uh-huh. Right. Wow.
76,M,"But, uh.","M|But, uh."
77,B,"Did you, did you sue him under the civil system?","B|Did you, did you sue him under the civil system?"
78,M,"Uh, yeah.","M|Uh, yeah."
79,B,Did you sue him under the civil system?,B|Did you sue him under the civil system?
80,M,"Uh, I did, I just got a letter from them, saying, uh, that they're going to start paying attorneys, and I just signed up for it.","M|Uh, I did, I just got a letter from them, saying, uh, that they're going to start paying attorneys, and I just signed up for it."
81,B,"Well, you could probably sue him for mental anguish or something, right, and try to get money from him","B|Well, you could probably sue him for mental anguish or something, right, and try to get money from him"
82,M,Yeah.,M|Yeah.
83,B,"and,","B|and,"
84,M,"Oh, that's good.","M|Oh, that's good."
85,B,"Yeah. Makes you wish that had, uh, still had indentured servitude, for this sort of thing.","B|Yeah. Makes you wish that had, uh, still had indentured servitude, for this sort of thing."
86,M,That's right.,M|That's right.
87,B,But they give the guy a job in prison and make him pay his damn debt.,B|But they give the guy a job in prison and make him pay his damn debt.
88,M,That's right.,M|That's right.
89,B,"Yeah, that's too bad.","B|Yeah, that's too bad."
90,M,"But, um, I guess, you know, I, I don't know, maybe it's because, I'm not a great athlete, I think I'm average at this point, but, um.","M|But, um, I guess, you know, I, I don't know, maybe it's because, I'm not a great athlete, I think I'm average at this point, but, um."
91,B,"Uh-huh, uh-huh.","B|Uh-huh, uh-huh."
92,M,"and they've got the money to pay for it, but, you, you're right, it's, it costs so much, you can't afford it.","M|and they've got the money to pay for it, but, you, you're right, it's, it costs so much, you can't afford it."
93,B,Uh-huh. Uh-huh.,B|Uh-huh. Uh-huh.
94,M,"I, I'm not sure that, uh","M|I, I'm not sure that, uh"
95,B,"Yeah, I, I think that's Yeah. Yeah.","B|Yeah, I, I think that's Yeah. Yeah."
96,M,"and, uh.","M|and, uh."
97,B,That's awful,B|That's awful
98,M,"yeah, it is, it's really, I mean, I'm, I know it's a big problem, but, uh.","M|yeah, it is, it's really, I mean, I'm, I know it's a big problem, but, uh."
99,B,Gives you sympathy for the vigilantes.,B|Gives you sympathy for the vigilantes.
100,M,Right.,M|Right.
101,B,Yeah.,B|Yeah.
102,M,It's not like he's going to go into a neighborhood and do something with his kids or whatever.,M|It's not like he's going to go into a neighborhood and do something with his kids or whatever.
103,B,Uh-huh.,B|Uh-huh.
104,M,"But, uh, you know, it's, it, it seems to me that, uh uh, they're trying to do a, a good thing here by, uh putting the, uh the, the, a, the authorities in charge.","M|But, uh, you know, it's, it, it seems to me that, uh uh, they're trying to do a, a good thing here by, uh putting the, uh the, the, a, the authorities in charge."
105,B,"Oh, my God.","B|Oh, my God."
106,M,and then the person who broke the law gets the money anyway.,M|and then the person who broke the law gets the money anyway.
107,B,Right.,B|Right.
108,M,"And it's, it's really a, it, it really is a problem.","M|And it's, it's really a, it, it really is a problem."
109,B,Right.,B|Right.
110,M,"But I, I, uh.","M|But I, I, uh."
111,B,Uh-huh.,B|Uh-huh.
112,M,"and we're going to protect our citizens,","M|and we're going to protect our citizens,"
113,B,Right.,B|Right.
114,M,"but if you catch yourself short on cash and you need it, you're going to have to use it.","M|but if you catch yourself short on cash and you need it, you're going to have to use it."
115,B,Uh-huh.,B|Uh-huh.
116,M,"And then, uh, we have a dog, and she, uh she does everything just fine.","M|And then, uh, we have a dog, and she, uh she does everything just fine."
117,B,"And that, that's a deterrent, too. If you think the home owner might be armed, right, and awake","B|And that, that's a deterrent, too. If you think the home owner might be armed, right, and awake"
118,M,Uh.,M|Uh.
119,B,"here you break in, and you're going to get shot.","B|here you break in, and you're going to get shot."
120,M,Right.,M|Right.
121,B,Uh-huh.,B|Uh-huh.
122,M,"But, uh, I think that that's one of the worst things that's happened to me. I've been in, I've served on a jury before, but I never actually had the opportunity to serve on one.","M|But, uh, I think that that's one of the worst things that's happened to me. I've been in, I've served on a jury before, but I never actually had the opportunity to serve on one."
123,B,Uh-huh.,B|Uh-huh.
124,M,"but, uh.","M|but, uh."
125,B,Huh.,B|Huh.
126,M,"So, it's a real problem.","M|So, it's a real problem."
127,B,"Wow,","B|Wow,"
128,M,"So, uh, that's, uh that's about it, you see, a lot of the crimes that are committed, uh you know in the in the cities are the same as, uh the crimes of passion and stuff like that.","M|So, uh, that's, uh that's about it, you see, a lot of the crimes that are committed, uh you know in the in the cities are the same as, uh the crimes of passion and stuff like that."
129,B,Uh-huh.,B|Uh-huh.
130,M,"and they're all,","M|and they're all,"
131,B,Uh-huh.,B|Uh-huh.
132,M,"And, uh, so, you have to be pretty selective in your area to get a good newspaper.","M|And, uh, so, you have to be pretty selective in your area to get a good newspaper."
133,B,Yeah.,B|Yeah.
134,M,"and I think they ought to get on with a, a, uh a more thorough trial before they settle the case.","M|and I think they ought to get on with a, a, uh a more thorough trial before they settle the case."
135,B,"Yeah. Uh-huh. I mean, I, I tend to agree with you. I think, uh, what I would like to see is, number one, completely getting rid of these victimless crimes. Uh, there's no reason to enforce those and spend time and money doing it and, and worry about these things where people are getting hurt.","B|Yeah. Uh-huh. I mean, I, I tend to agree with you. I think, uh, what I would like to see is, number one, completely getting rid of these victimless crimes. Uh, there's no reason to enforce those and spend time and money doing it and, and worry about these things where people are getting hurt."
136,M,Uh-uh. Right.,M|Uh-uh. Right.
137,B,"And I think one of the big things that you can do is, to increase deterrence is, uh, if someone is found guilty of a, uh, felony level offense, they lose their citizenship. And they lose their constitutional rights. You know,","B|And I think one of the big things that you can do is, to increase deterrence is, uh, if someone is found guilty of a, uh, felony level offense, they lose their citizenship. And they lose their constitutional rights. You know,"
138,M,"Right, exactly.","M|Right, exactly."
139,B,"and just a lot of things that we're trying to worry about, you know, protecting these people from, we just don't protect them.","B|and just a lot of things that we're trying to worry about, you know, protecting these people from, we just don't protect them."
140,M,"Uh, I know, I don't think I could live in a place like that.","M|Uh, I know, I don't think I could live in a place like that."
141,B,"I know, and I think, I think that's ridiculous.","B|I know, and I think, I think that's ridiculous."
142,M,And I don't think the courts work.,M|And I don't think the courts work.
