,Speaker,Utterance,Unified
61,B,No one would want the job,B|No one would want the job
62,M,Right.,M|Right.
63,B,"Uh, and, you know, like I said, the, you know, everyone has their opinions about every case.","B|Uh, and, you know, like I said, the, you know, everyone has their opinions about every case."
64,M,Right.,M|Right.
65,B,"Oh yeah. I, I feel that everyone is, everyone is, uh, entitled to a trial by jury. That, that, that right","B|Oh yeah. I, I feel that everyone is, everyone is, uh, entitled to a trial by jury. That, that, that right"
66,M,!!!et!!,M|!!!et!!
67,B,"Well, I mean, were there witnesses?","B|Well, I mean, were there witnesses?"
68,M,"Yeah, there was witnesses that, you, you could say?","M|Yeah, there was witnesses that, you, you could say?"
69,B,"Right. Right. That you can't, you can't remove the jury regardless of the case.","B|Right. Right. That you can't, you can't remove the jury regardless of the case."
70,M,Uh-huh.,M|Uh-huh.
71,B,I mean you could have fifty people in audience watching a murder take place,B|I mean you could have fifty people in audience watching a murder take place
72,M,"Yeah, yeah.","M|Yeah, yeah."
73,B,"and you, you'd still, there's still mitigating circumstances","B|and you, you'd still, there's still mitigating circumstances"
74,M,"Yeah, and, and that's, and I think that, you know, there should be some way of, uh, you, uh you can be selective about jury, too, because there are circumstances, you have to be selective in jury selection, too.","M|Yeah, and, and that's, and I think that, you know, there should be some way of, uh, you, uh you can be selective about jury, too, because there are circumstances, you have to be selective in jury selection, too."
