,Speaker,Utterance,Unified
100,M,"And, and, uh, it's, it, it seems to me that, that, uh...","M|And, and, uh, it's, it, it seems to me that, that, uh..."
101,B,Uh-huh. Yeah.,B|Uh-huh. Yeah.
102,M,"and, uh.","M|and, uh."
103,B,"We've been, we've been, uh, writing a story together.","B|We've been, we've been, uh, writing a story together."
104,M,"Uh, well, you know, we, we had, we have a daughter that's almost two now, and, um","M|Uh, well, you know, we, we had, we have a daughter that's almost two now, and, um"
105,B,"And so I, and I wanted her to put it into the computer, and then print it out and, make a book with it, you know.","B|And so I, and I wanted her to put it into the computer, and then print it out and, make a book with it, you know."
106,M,Uh-oh.,M|Uh-oh.
107,B,"And so I decided well, if she's going to do that, it would be a whole lot easier if she could type","B|And so I decided well, if she's going to do that, it would be a whole lot easier if she could type"
108,M,Yeah.,M|Yeah.
109,B,So we'll slowly learn just to type here and then then put the story in.,B|So we'll slowly learn just to type here and then then put the story in.
110,M,Yeah.,M|Yeah.
111,B,"Yes, yes. I agree.","B|Yes, yes. I agree."
112,M,"I think that, uh, she's a very good example for young, young families to use, uh  for their,  adult children.","M|I think that, uh, she's a very good example for young, young families to use, uh  for their,  adult children."
113,B,Yeah.,B|Yeah.
114,M,I really do enjoy it.,M|I really do enjoy it.
