,response,context,context/0,context/1,context/2,context/3
75,right okay,i don't understand say that again,well just draw the arc and stop the arc you know in line with the wheatfields but beneath the pine forest okay,mmhmm,you have right,oh yeah uh-huh
76,right,oh two or three inches down from the pine forest okay you know it doesn't have to be an arc as long as you avoid all the obstacles i think eh if you you know if you finish up eh in line with the wheatfields okay but beneath the pine forest you if you stop drawing your line there above the bakery in other words above the eh,i don't understand say that again,well just draw the arc and stop the arc you know in line with the wheatfields but beneath the pine forest okay,mmhmm,you have right
77,ehm about two inches to the right of the bakery,where is your wheatfields,oh two or three inches down from the pine forest okay you know it doesn't have to be an arc as long as you avoid all the obstacles i think eh if you you know if you finish up eh in line with the wheatfields okay but beneath the pine forest you if you stop drawing your line there above the bakery in other words above the eh,i don't understand say that again,well just draw the arc and stop the arc you know in line with the wheatfields but beneath the pine forest okay,mmhmm
78,right,well er you know imagine where the forge would be on your map or it's it's on mine but imagine where it would be,where is your wheatfields,oh two or three inches down from the pine forest okay you know it doesn't have to be an arc as long as you avoid all the obstacles i think eh if you you know if you finish up eh in line with the wheatfields okay but beneath the pine forest you if you stop drawing your line there above the bakery in other words above the eh,i don't understand say that again,well just draw the arc and stop the arc you know in line with the wheatfields but beneath the pine forest okay
79,right,mmhmm,well er you know imagine where the forge would be on your map or it's it's on mine but imagine where it would be,where is your wheatfields,oh two or three inches down from the pine forest okay you know it doesn't have to be an arc as long as you avoid all the obstacles i think eh if you you know if you finish up eh in line with the wheatfields okay but beneath the pine forest you if you stop drawing your line there above the bakery in other words above the eh,i don't understand say that again
80,mm,about two inches down from that in in between the the forge and the old pine,mmhmm,well er you know imagine where the forge would be on your map or it's it's on mine but imagine where it would be,where is your wheatfields,oh two or three inches down from the pine forest okay you know it doesn't have to be an arc as long as you avoid all the obstacles i think eh if you you know if you finish up eh in line with the wheatfields okay but beneath the pine forest you if you stop drawing your line there above the bakery in other words above the eh
81,right okay,right,about two inches down from that in in between the the forge and the old pine,mmhmm,well er you know imagine where the forge would be on your map or it's it's on mine but imagine where it would be,where is your wheatfields
82,ehm about two inches to the right of the old temple,on the left-hand side okay so where are you now,right,about two inches down from that in in between the the forge and the old pine,mmhmm,well er you know imagine where the forge would be on your map or it's it's on mine but imagine where it would be
83,well go right down past them so you're on the left of the wheat,right i'm going down past the pine forest in an arch towards the wheatfields,on the left-hand side okay so where are you now,right,about two inches down from that in in between the the forge and the old pine,mmhmm
84,right okay,mmhmm no no no,right i'm going down past the pine forest in an arch towards the wheatfields,on the left-hand side okay so where are you now,right,about two inches down from that in in between the the forge and the old pine
85,right okay,no,mmhmm no no no,right i'm going down past the pine forest in an arch towards the wheatfields,on the left-hand side okay so where are you now,right
86,right,no don't worry about the wheatfields it's just to tell you where to stop the line,no,mmhmm no no no,right i'm going down past the pine forest in an arch towards the wheatfields,on the left-hand side okay so where are you now
87,right,right okay,no don't worry about the wheatfields it's just to tell you where to stop the line,no,mmhmm no no no,right i'm going down past the pine forest in an arch towards the wheatfields
88,no no just straight down,never mind about it being an arc or a curve or anything,right okay,no don't worry about the wheatfields it's just to tell you where to stop the line,no,mmhmm no no no
89,right and then do you have a meadow up at the top,okay,never mind about it being an arc or a curve or anything,right okay,no don't worry about the wheatfields it's just to tell you where to stop the line,no
90,right,just just go down the left-hand side of the pine forest,okay,never mind about it being an arc or a curve or anything,right okay,no don't worry about the wheatfields it's just to tell you where to stop the line
91,and then you go along right,right,just just go down the left-hand side of the pine forest,okay,never mind about it being an arc or a curve or anything,right okay
92,right so i'm going down to the level of the bottom of the bakery,okay and once you get to the where it says pine draw a line from there to eh above the bakery but not the chimney a bit to the left of that in fact the left-hand side it must be a wee shed or whatever it is,right,just just go down the left-hand side of the pine forest,okay,never mind about it being an arc or a curve or anything
93,"right now we want to go to the right and we're going to do it in a sort of ""u"" shape",right,okay and once you get to the where it says pine draw a line from there to eh above the bakery but not the chimney a bit to the left of that in fact the left-hand side it must be a wee shed or whatever it is,right,just just go down the left-hand side of the pine forest,okay
94,!!!'!!!'!!there's a tree,you see what i,right,okay and once you get to the where it says pine draw a line from there to eh above the bakery but not the chimney a bit to the left of that in fact the left-hand side it must be a wee shed or whatever it is,right,just just go down the left-hand side of the pine forest
95,uh-huh,and i'm going am i going straight down,you see what i,right,okay and once you get to the where it says pine draw a line from there to eh above the bakery but not the chimney a bit to the left of that in fact the left-hand side it must be a wee shed or whatever it is,right
96,right okay right,yeah but stop when you get just to above the bakery,and i'm going am i going straight down,you see what i,right,okay and once you get to the where it says pine draw a line from there to eh above the bakery but not the chimney a bit to the left of that in fact the left-hand side it must be a wee shed or whatever it is
97,okay,uh-huh right okay,yeah but stop when you get just to above the bakery,and i'm going am i going straight down,you see what i,right
98,mmhmm,then just go round the bakery on the right-hand side just draw a an oval shape round the right-hand side of the bakery,uh-huh right okay,yeah but stop when you get just to above the bakery,and i'm going am i going straight down,you see what i
99,right just go down and then round the side of it on the left-hand,i'm i'm going down and round,then just go round the bakery on the right-hand side just draw a an oval shape round the right-hand side of the bakery,uh-huh right okay,yeah but stop when you get just to above the bakery,and i'm going am i going straight down
100,right,yeah right round it uh-huh,i'm i'm going down and round,then just go round the bakery on the right-hand side just draw a an oval shape round the right-hand side of the bakery,uh-huh right okay,yeah but stop when you get just to above the bakery
101,!!!'!!!'!!2018!!2017!! 2017!! 2018!!,uh-huh right now where,yeah right round it uh-huh,i'm i'm going down and round,then just go round the bakery on the right-hand side just draw a an oval shape round the right-hand side of the bakery,uh-huh right okay
102,no,underneath the bakery,uh-huh right now where,yeah right round it uh-huh,i'm i'm going down and round,then just go round the bakery on the right-hand side just draw a an oval shape round the right-hand side of the bakery
103,right,uh-huh,underneath the bakery,uh-huh right now where,yeah right round it uh-huh,i'm i'm going down and round
104,no,have you got a canal,uh-huh,underneath the bakery,uh-huh right now where,yeah right round it uh-huh
105,no right so where are you in relation to the left-hand side of the page just now,no,have you got a canal,uh-huh,underneath the bakery,uh-huh right now where
106,right okay,no well the canal is about two inches to the left-hand side of the bakery but it's in line with it so once you get an inch or and a half or so past the bakery,no,have you got a canal,uh-huh,underneath the bakery
107,and then you go up about two and a two,mmhmm,no well the canal is about two inches to the left-hand side of the bakery but it's in line with it so once you get an inch or and a half or so past the bakery,no,have you got a canal,uh-huh
108,mm,eh take your line down to crane bay oh i've got two wheatfields that's not important is it right anyway so you get to the canal right you don't have one but just go down about two inches until you get to crane bay and follow follow the curve okay of crane bay,mmhmm,no well the canal is about two inches to the left-hand side of the bakery but it's in line with it so once you get an inch or and a half or so past the bakery,no,have you got a canal
109,uh,uh-huh right round to the left,eh take your line down to crane bay oh i've got two wheatfields that's not important is it right anyway so you get to the canal right you don't have one but just go down about two inches until you get to crane bay and follow follow the curve okay of crane bay,mmhmm,no well the canal is about two inches to the left-hand side of the bakery but it's in line with it so once you get an inch or and a half or so past the bakery,no
110,right okay,but not don't go down just go along don't go don't go down where it it really curves away there don't don't follow that,uh-huh right round to the left,eh take your line down to crane bay oh i've got two wheatfields that's not important is it right anyway so you get to the canal right you don't have one but just go down about two inches until you get to crane bay and follow follow the curve okay of crane bay,mmhmm,no well the canal is about two inches to the left-hand side of the bakery but it's in line with it so once you get an inch or and a half or so past the bakery
111,right and then you go down to the bottom of the map,right okay,but not don't go down just go along don't go don't go down where it it really curves away there don't don't follow that,uh-huh right round to the left,eh take your line down to crane bay oh i've got two wheatfields that's not important is it right anyway so you get to the canal right you don't have one but just go down about two inches until you get to crane bay and follow follow the curve okay of crane bay,mmhmm
112,right i'm just about at the left-most er there's about a half an inch to the right,so you're at the top left-hand side of crane bay right just northwest of where it says crane,right okay,but not don't go down just go along don't go don't go down where it it really curves away there don't don't follow that,uh-huh right round to the left,eh take your line down to crane bay oh i've got two wheatfields that's not important is it right anyway so you get to the canal right you don't have one but just go down about two inches until you get to crane bay and follow follow the curve okay of crane bay
113,"just just go round the side of it and stop at the ""e"" er ""e""-shaped bit",uh-huh,so you're at the top left-hand side of crane bay right just northwest of where it says crane,right okay,but not don't go down just go along don't go don't go down where it it really curves away there don't don't follow that,uh-huh right round to the left
114,uh right,"or the where the ""c"" is",uh-huh,so you're at the top left-hand side of crane bay right just northwest of where it says crane,right okay,but not don't go down just go along don't go don't go down where it it really curves away there don't don't follow that
115,right okay so i'm going up and round,uh-huh,"or the where the ""c"" is",uh-huh,so you're at the top left-hand side of crane bay right just northwest of where it says crane,right okay
116,right,i've got wheatfields in line with where it says bay okay about an inch or so to the left of crane bay itself just in line in fact beneath where the other wheatfields were that i that i was telling you about,uh-huh,"or the where the ""c"" is",uh-huh,so you're at the top left-hand side of crane bay right just northwest of where it says crane
117,right and then go to your right about two inches,mmhmm right okay,i've got wheatfields in line with where it says bay okay about an inch or so to the left of crane bay itself just in line in fact beneath where the other wheatfields were that i that i was telling you about,uh-huh,"or the where the ""c"" is",uh-huh
118,right,okay so you go round the round that curve and you have to go down and about an inch and a half okay to to avoid the wheatfields which are just to the left of crane bay so you go down there right,mmhmm right okay,i've got wheatfields in line with where it says bay okay about an inch or so to the left of crane bay itself just in line in fact beneath where the other wheatfields were that i that i was telling you about,uh-huh,"or the where the ""c"" is"
119,and then you go to your right,hmm,okay so you go round the round that curve and you have to go down and about an inch and a half okay to to avoid the wheatfields which are just to the left of crane bay so you go down there right,mmhmm right okay,i've got wheatfields in line with where it says bay okay about an inch or so to the left of crane bay itself just in line in fact beneath where the other wheatfields were that i that i was telling you about,uh-huh
120,uh-huh,go beneath the wheatfields in other words draw a line you know two inches or so to the left have you got a rocket warehouse,hmm,okay so you go round the round that curve and you have to go down and about an inch and a half okay to to avoid the wheatfields which are just to the left of crane bay so you go down there right,mmhmm right okay,i've got wheatfields in line with where it says bay okay about an inch or so to the left of crane bay itself just in line in fact beneath where the other wheatfields were that i that i was telling you about
121,right just go down to there,uh-huh,go beneath the wheatfields in other words draw a line you know two inches or so to the left have you got a rocket warehouse,hmm,okay so you go round the round that curve and you have to go down and about an inch and a half okay to to avoid the wheatfields which are just to the left of crane bay so you go down there right,mmhmm right okay
122,uh right,well just draw a line between well above the rocket warehouse in fact okay,uh-huh,go beneath the wheatfields in other words draw a line you know two inches or so to the left have you got a rocket warehouse,hmm,okay so you go round the round that curve and you have to go down and about an inch and a half okay to to avoid the wheatfields which are just to the left of crane bay so you go down there right
123,and stop,uh-huh,well just draw a line between well above the rocket warehouse in fact okay,uh-huh,go beneath the wheatfields in other words draw a line you know two inches or so to the left have you got a rocket warehouse,hmm
124,right,an an inch or so above the rocket warehouse but to the left of it go round it the same way as you went round the igloo but on the other side okay just follow it round,uh-huh,well just draw a line between well above the rocket warehouse in fact okay,uh-huh,go beneath the wheatfields in other words draw a line you know two inches or so to the left have you got a rocket warehouse
125,right,yeah okay,an an inch or so above the rocket warehouse but to the left of it go round it the same way as you went round the igloo but on the other side okay just follow it round,uh-huh,well just draw a line between well above the rocket warehouse in fact okay,uh-huh
126,uh right,go down the left-hand side of the page once you've done that,yeah okay,an an inch or so above the rocket warehouse but to the left of it go round it the same way as you went round the igloo but on the other side okay just follow it round,uh-huh,well just draw a line between well above the rocket warehouse in fact okay
127,"and then do a sort of ""u""-shape round the top of the rocket",uh-huh,go down the left-hand side of the page once you've done that,yeah okay,an an inch or so above the rocket warehouse but to the left of it go round it the same way as you went round the igloo but on the other side okay just follow it round,uh-huh
128,uh a lighthouse no,have you got a lighthouse,uh-huh,go down the left-hand side of the page once you've done that,yeah okay,an an inch or so above the rocket warehouse but to the left of it go round it the same way as you went round the igloo but on the other side okay just follow it round
129,right okay,yeah kind of directly underneath the warehouse,have you got a lighthouse,uh-huh,go down the left-hand side of the page once you've done that,yeah okay
130,uh rocket warehouse uh-hope so,the rocket warehouse,yeah kind of directly underneath the warehouse,have you got a lighthouse,uh-huh,go down the left-hand side of the page once you've done that
131,right,uh-huh,the rocket warehouse,yeah kind of directly underneath the warehouse,have you got a lighthouse,uh-huh
132,right,the cross is right next to the lighthouse and just take your line to there and that's it finished,uh-huh,the rocket warehouse,yeah kind of directly underneath the warehouse,have you got a lighthouse
133,right okay,it's right next to the lighthouse,the cross is right next to the lighthouse and just take your line to there and that's it finished,uh-huh,the rocket warehouse,yeah kind of directly underneath the warehouse
134,uh well it's sort of on the right-hand but very slightly on the left,on the left-hand side of it,it's right next to the lighthouse,the cross is right next to the lighthouse and just take your line to there and that's it finished,uh-huh,the rocket warehouse
135,uh-uh,right okay and just go straight down,on the left-hand side of it,it's right next to the lighthouse,the cross is right next to the lighthouse and just take your line to there and that's it finished,uh-huh
136,right,well yeah that would be okay,right okay and just go straight down,on the left-hand side of it,it's right next to the lighthouse,the cross is right next to the lighthouse and just take your line to there and that's it finished
137,and then along to your right,uh-huh,well yeah that would be okay,right okay and just go straight down,on the left-hand side of it,it's right next to the lighthouse
138,uh yeah,uh-huh and just the cross is right you know the left-hand side of the lighthouse just next to it,uh-huh,well yeah that would be okay,right okay and just go straight down,on the left-hand side of it
139,so you've got a lighthouse don't you,okay,uh-huh and just the cross is right you know the left-hand side of the lighthouse just next to it,uh-huh,well yeah that would be okay,right okay and just go straight down
140,you got a rocket warehouse,okay got it,okay,uh-huh and just the cross is right you know the left-hand side of the lighthouse just next to it,uh-huh,well yeah that would be okay
141,right,mmhmm,okay got it,okay,uh-huh and just the cross is right you know the left-hand side of the lighthouse just next to it,uh-huh
