,response,context,context/0,context/1,context/2,context/3
78,"!!!'!!!'!!""!!2015!!2014!!224!!226!! 226!!4!!8!!81!!84!!86!!88!!92!!7!!85!!89!!!.!!!,!!.!!!!!!!!,!!!!!!!",right is there a pyramid,right,ah there's no lemon grove in this one,up past the lemon grove,and then change to going due north for about three inches
79,right you've got the pyramid marked,mmhmm,right is there a pyramid,right,ah there's no lemon grove in this one,up past the lemon grove
80,uh-huh,yeah now this'll be you just about a third of the way up the pyramid,mmhmm,right is there a pyramid,right,ah there's no lemon grove in this one
81,now you want to go straight up towards the east lake,mmhmm,yeah now this'll be you just about a third of the way up the pyramid,mmhmm,right is there a pyramid,right
82,okay,and then straight across until about a centimetre to the west of the pyramid,mmhmm,yeah now this'll be you just about a third of the way up the pyramid,mmhmm,right is there a pyramid
83,uh-huh,will we walk to the top of it,and then straight across until about a centimetre to the west of the pyramid,mmhmm,yeah now this'll be you just about a third of the way up the pyramid,mmhmm
84,until i'm directly below the left-hand edge of the page,no straight across until,will we walk to the top of it,and then straight across until about a centimetre to the west of the pyramid,mmhmm,yeah now this'll be you just about a third of the way up the pyramid
85,and is there a diamond mine,right,no straight across until,will we walk to the top of it,and then straight across until about a centimetre to the west of the pyramid,mmhmm
86,"!!! Rem!!okay!!!.!!'!!!'!!""!!226!!456!!4!!72!!8!!88!!7!!91!!6!!74!!754!!775!!92!!81!!84!!886!!86!!83!!!!!!!.!!!!!!!!!!!!!!!",on the same level,right,no straight across until,will we walk to the top of it,and then straight across until about a centimetre to the west of the pyramid
87,and then go down and have you got a chapel and seven beeches,okey-dokey,on the same level,right,no straight across until,will we walk to the top of it
88,mmhmm,and then mm go up over the top of the pyramid and in a a cone sort of a a triangle shape and down the other side until you're at the base of the pyramid,okey-dokey,on the same level,right,no straight across until
89,right,yeah,and then mm go up over the top of the pyramid and in a a cone sort of a a triangle shape and down the other side until you're at the base of the pyramid,okey-dokey,on the same level,right
90,no,right do you have a cobbled street,yeah,and then mm go up over the top of the pyramid and in a a cone sort of a a triangle shape and down the other side until you're at the base of the pyramid,okey-dokey,on the same level
91,no right do you see the the the point before it turns into green bay,no,right do you have a cobbled street,yeah,and then mm go up over the top of the pyramid and in a a cone sort of a a triangle shape and down the other side until you're at the base of the pyramid,okey-dokey
92,i've got a pyramid,right below the pyramid there's a cobbled street and,no,right do you have a cobbled street,yeah,and then mm go up over the top of the pyramid and in a a cone sort of a a triangle shape and down the other side until you're at the base of the pyramid
93,no it's directly above it,directly below it,right below the pyramid there's a cobbled street and,no,right do you have a cobbled street,yeah
94,uh-huh,ehm it's below the western side of the pyramid,directly below it,right below the pyramid there's a cobbled street and,no,right do you have a cobbled street
95,so it'll probably be a bit further below that,right so it'll be mmhmm,ehm it's below the western side of the pyramid,directly below it,right below the pyramid there's a cobbled street and,no
96,"mmhmm so i'm going to go down to the bottom of the ""b""","now from where you are just now draw a curved line 'til you're below the ""d"" of pyramid",right so it'll be mmhmm,ehm it's below the western side of the pyramid,directly below it,right below the pyramid there's a cobbled street and
97,and then go to your right about two centimetres two centres,right,"now from where you are just now draw a curved line 'til you're below the ""d"" of pyramid",right so it'll be mmhmm,ehm it's below the western side of the pyramid,directly below it
98,right okay,and then straight across until you're just below the point of the pyramid at the western tip,right,"now from where you are just now draw a curved line 'til you're below the ""d"" of pyramid",right so it'll be mmhmm,ehm it's below the western side of the pyramid
99,right and then curve round the top of the pebbled shore and come back up the other side missing the seagulls,right,and then straight across until you're just below the point of the pyramid at the western tip,right,"now from where you are just now draw a curved line 'til you're below the ""d"" of pyramid",right so it'll be mmhmm
100,mmhmm,right go at an angle slightly more slightly to the west of south,right,and then straight across until you're just below the point of the pyramid at the western tip,right,"now from where you are just now draw a curved line 'til you're below the ""d"" of pyramid"
101,then go down southeast,right,right go at an angle slightly more slightly to the west of south,right,and then straight across until you're just below the point of the pyramid at the western tip,right
102,yeah,to avoid the cobbled street there and do you have a remote village,right,right go at an angle slightly more slightly to the west of south,right,and then straight across until you're just below the point of the pyramid at the western tip
103,right well you go up about three inches directly north and then you go along about two inches up so you should be above the remote village you know before you get to the remote,mmhmm,to avoid the cobbled street there and do you have a remote village,right,right go at an angle slightly more slightly to the west of south,right
104,uh-huh,and just to where the the thick lines at the remote village drawing are,mmhmm,to avoid the cobbled street there and do you have a remote village,right,right go at an angle slightly more slightly to the west of south
105,right,yeah,and just to where the the thick lines at the remote village drawing are,mmhmm,to avoid the cobbled street there and do you have a remote village,right
106,right,just about a centimetre to the west of the thick line and stop there,yeah,and just to where the the thick lines at the remote village drawing are,mmhmm,to avoid the cobbled street there and do you have a remote village
107,right now i want you to draw a line from where you are just now a straight one up to the left-hand side of the pyramid,right,just about a centimetre to the west of the thick line and stop there,yeah,and just to where the the thick lines at the remote village drawing are,mmhmm
108,mmhmm,"now curve round draw a curve until you're below the ""r"" of remote",right,just about a centimetre to the west of the thick line and stop there,yeah,and just to where the the thick lines at the remote village drawing are
109,"and then just stop when you're at the ""k"" of highest viewpoint okay",mmhmm,"now curve round draw a curve until you're below the ""r"" of remote",right,just about a centimetre to the west of the thick line and stop there,yeah
110,right right,"and then straight across until you're below the ""e""",mmhmm,"now curve round draw a curve until you're below the ""r"" of remote",right,just about a centimetre to the west of the thick line and stop there
111,uh-huh,"the ""e"" in remote","and then straight across until you're below the ""e""",mmhmm,"now curve round draw a curve until you're below the ""r"" of remote",right
112,"!!!'!!""!! Bolshevik!! Bolshe!!'t!!Lenin!! Lenin!!,!!r!!8!!4!!","the ""e"" in village sorry","the ""e"" in remote","and then straight across until you're below the ""e""",mmhmm,"now curve round draw a curve until you're below the ""r"" of remote"
113,and that's you,"""e"" in village right","the ""e"" in village sorry","the ""e"" in remote","and then straight across until you're below the ""e""",mmhmm
114,straight across,and then go straight across another inch and that's the finish,"""e"" in village right","the ""e"" in village sorry","the ""e"" in remote","and then straight across until you're below the ""e"""
