,Speaker,Utterance,Unified
29,M,Why do you want. to.to.it.,M|Why do you want. to.to.it.
30,A,"And also the evenings are going to be getting, uh, darker sooner as it gets cooler.","A|And also the evenings are going to be getting, uh, darker sooner as it gets cooler."
31,M,"Well, I love it","M|Well, I love it"
32,A,"But I did a walk last night, and it seemed like it was a little bit hot still. Sometimes when you work up a sweat you need it to be a little bit cooler.","A|But I did a walk last night, and it seemed like it was a little bit hot still. Sometimes when you work up a sweat you need it to be a little bit cooler."
33,M,"Oh, it's not. I'm not too sure about that, I don't think so.","M|Oh, it's not. I'm not too sure about that, I don't think so."
34,A,"Well, I agree, absolutely, and you know, it's all relative, because I was from West Texas, and it was very dry, and so I thought Dallas was awful, and I still think so, but then this summer we went to Orlando for a week, and it was so humid there that your, um, all your windows were were wet every morning. They had to get the squeejies and clean them off.","A|Well, I agree, absolutely, and you know, it's all relative, because I was from West Texas, and it was very dry, and so I thought Dallas was awful, and I still think so, but then this summer we went to Orlando for a week, and it was so humid there that your, um, all your windows were were wet every morning. They had to get the squeejies and clean them off."
35,M,,M|
36,A,"And when we got back to Dallas it seemed really dry because it's kind of like what you're used to. But I agree with you, the humidity, especially for curly heads like me.","A|And when we got back to Dallas it seemed really dry because it's kind of like what you're used to. But I agree with you, the humidity, especially for curly heads like me."
37,M,I,M|I
38,A,Yes. I do not like the,A|Yes. I do not like the
39,M,It's hot and humid and humid.,M|It's hot and humid and humid.
40,A,Uh-huh.,A|Uh-huh.
41,M,"No, I don t like rain.","M|No, I don t like rain."
42,A,"Yeah, I think so too. I know our grass needs mowing twice as often when it rains","A|Yeah, I think so too. I know our grass needs mowing twice as often when it rains"
43,M,I think it's because they're sooo cute,M|I think it's because they're sooo cute
44,A,"but it seems like here, I would like it to rain and then be over, and then not rain for a while. It seems like when it gets stuck in a rain pattern, that's all it does.","A|but it seems like here, I would like it to rain and then be over, and then not rain for a while. It seems like when it gets stuck in a rain pattern, that's all it does."
45,M,I like rain,M|I like rain
46,A,"So, uh, but I, I am ready for a little bit of the cooler weather and not so much in the nineties but something like,","A|So, uh, but I, I am ready for a little bit of the cooler weather and not so much in the nineties but something like,"
47,M,"Well, I am going to be out of town for a few days.","M|Well, I am going to be out of town for a few days."
48,A,"I guess my, my best would be probably sixty-eight when you wake up or sixty-six, and then probably seventy-five during the day.","A|I guess my, my best would be probably sixty-eight when you wake up or sixty-six, and then probably seventy-five during the day."
49,M,"What do you mean, you think it's not a good time","M|What do you mean, you think it's not a good time"
50,A,"Yeah. Yeah, are you, do you like the heat in the summer then when it gets up in the nineties and hundreds.","A|Yeah. Yeah, are you, do you like the heat in the summer then when it gets up in the nineties and hundreds."
51,M,I'm from the nin'y's.,M|I'm from the nin'y's.
52,A,"Yeah, yeah.","A|Yeah, yeah."
53,M,You'll be fine.,M|You'll be fine.
54,A,Yeah.,A|Yeah.
55,M,Yes.Yeah.Yeah,M|Yes.Yeah.Yeah
56,A,"Yeah, keep it there","A|Yeah, keep it there"
57,M,"Yeah, keep it","M|Yeah, keep it"
58,A,Yeah.,A|Yeah.
59,M,Do you like it?,M|Do you like it?
60,A,"Well, I do, too, I do, too and that was one thing about the year around school that originally we had been sort of negative on it. But then we started thinking, especially in Plano, the weather is so hot in August, that there really isn't a lot the children can do outside anyhow.","A|Well, I do, too, I do, too and that was one thing about the year around school that originally we had been sort of negative on it. But then we started thinking, especially in Plano, the weather is so hot in August, that there really isn't a lot the children can do outside anyhow."
61,M,No. I stay in my house.,M|No. I stay in my house.
62,A,Static here.,A|Static here.
63,M,"Yep, I'm in the dorms right now.","M|Yep, I'm in the dorms right now."
64,A,Yeah. We do too. I think a lot of people agree the same.,A|Yeah. We do too. I think a lot of people agree the same.
65,M,Why?,M|Why?
66,A,"Uh-huh, uh-huh.","A|Uh-huh, uh-huh."
67,M,I know!,M|I know!
68,A,"Uh-huh, now there have been worse summers. In fact this morning when they were talking about, uh, Harold Taft, they were talking about how this has been one of the milder of the summers and milder fall,","A|Uh-huh, now there have been worse summers. In fact this morning when they were talking about, uh, Harold Taft, they were talking about how this has been one of the milder of the summers and milder fall,"
69,M,"Oh yeah, I know. I just don't like the weather.","M|Oh yeah, I know. I just don't like the weather."
70,A,"everybody seems to be, you can tell some of the newscasters when they like the heat, because they'll talk about it being so gorgeous on those days when we're melting, and you can tell when they talk about beautiful weather some mornings when we're, it'll be too cold, and they'll say, well those are the ones that like the cold weather.","A|everybody seems to be, you can tell some of the newscasters when they like the heat, because they'll talk about it being so gorgeous on those days when we're melting, and you can tell when they talk about beautiful weather some mornings when we're, it'll be too cold, and they'll say, well those are the ones that like the cold weather."
71,M,Summer.,M|Summer.
72,A,"Oh, yeah, he did, he did. It was it was really a shame.","A|Oh, yeah, he did, he did. It was it was really a shame."
73,M,you.yes.,M|you.yes.
74,A,He didn't go with all the gimmicks that some of them did.,A|He didn't go with all the gimmicks that some of them did.
75,M,The weather,M|The weather
76,A,It's kind of hard to keep on about the weather for five minutes,A|It's kind of hard to keep on about the weather for five minutes
77,M,I'm just here for the weather.,M|I'm just here for the weather.
78,A,"Oh, is that right? Okay.","A|Oh, is that right? Okay."
79,M,He's been gone for a while,M|He's been gone for a while
80,A,"Oh, good.","A|Oh, good."
81,M,"It's ok, you don't need to wait too long.","M|It's ok, you don't need to wait too long."
82,A,"Well good, well, then have a good day.","A|Well good, well, then have a good day."
83,M,She shrugs.,M|She shrugs.
84,A,And I hope you enjoy the weather this week.,A|And I hope you enjoy the weather this week.
85,M,I hope so too.,M|I hope so too.
