,Speaker,Utterance,Unified
109,M,"Yeah, my wife, uh, likes that.","M|Yeah, my wife, uh, likes that."
110,A,Uh-huh.,A|Uh-huh.
111,M,"uh, she works in the bathroom.","M|uh, she works in the bathroom."
112,A,"Well, that's good.","A|Well, that's good."
113,M,I'm not going to lie. She's not going back to work.,M|I'm not going to lie. She's not going back to work.
114,A,Uh-huh.,A|Uh-huh.
115,M,"Oh, uh, what's the deal with that?","M|Oh, uh, what's the deal with that?"
116,A,"No. Yeah, I think so. I think it's an investment in your future, even if it's purely not, not religious. You can at least say that it's important to our country, that our family unit stays strong.","A|No. Yeah, I think so. I think it's an investment in your future, even if it's purely not, not religious. You can at least say that it's important to our country, that our family unit stays strong."
117,M,Yes.,M|Yes.
118,A,Yes.,A|Yes.
119,M,I like.,M|I like.
