,Word,Count
429,carved,2
430,drowning,1
431,method,1
432,risk,1
433,straightline,1
434,btw,1
435,vein,1
436,1.5,1
437,hmmm,1
438,uhhhh,1
439,stonecreek,1
440,boathouse,1
441,sighs,1
442,apache,1
443,uhhhmmm,1
444,stripes,1
445,trolling,1
446,easier,1
447,image,1
448,climb,1
449,body,1
450,Wrong,1
451,fish,1
452,change,1
453,okok,1
454,pineapple,1
455,firepit,1
456,life,1
457,seeing,1
458,hmm,1
459,angles,1
460,exact,1
461,takes,1
462,fence,1
463,ohhhh,1
464,journey,1
465,begins,1
466,hmhmhmhmm,1
467,doctor,1
468,dan,1
469,site,1
470,sounds,1
471,test,1
472,nuke,1
473,pray,1
474,roll,1
475,allowed,1
476,freedom,1
477,museum,1
478,statue,1
479,monument,1
480,hate,1
481,bulge,1
482,stick,1
483,list,1
484,c,1
485,vertically,1
486,sarah,1
487,stopped,1
488,millimetres,1
489,read,1
490,min,1
491,mister,1
492,garage,1
493,yup,1
494,Under,1
495,crates,1
496,hiding,1
497,sea,1
498,huhuhuhhuhhh,1
499,yesterday,1
500,cranes,1
501,Are,1
502,ability,1
503,milk,1
504,kitchen,1
505,answer,1
506,living,1
507,treecko,1
508,airlock,1
509,meme,1
510,nah,1
511,feet,1
512,pattern,1
513,shape,1
514,1,1
515,drop,1
516,realized,1
517,band,1
518,laid,1
519,gallowboob,1
520,explain,1
521,easy,1
522,fix,1
523,board,1
524,That,1
525,centimeter,1
526,bandaid,1
527,bandipede,1
528,nearest,1
529,hu,1
530,straighten,1
531,curved,1
532,shrugs,1
533,walked,1
534,mile,1
535,Mmm,1
536,word'uh,1
537,child,1
538,imagining,1
539,baby,1
540,Then,1
541,action,1
542,tank,1
543,quarter,1
544,detailed,1
545,understood,1
546,radius,1
547,underneath,1
548,6,1
549,prefer,1
550,bandits,1
551,joking,1
552,mule,1
553,hour,1
554,dino,1
555,dine,1
556,Umm,1
557,believe,1
558,horses,1
559,dragon,1
560,stretch,1
561,today,1
562,watched,1
563,woman,1
564,clue,1
565,kite,1
566,island,1
567,lower,1
568,parfaits,1
569,indians,1
570,metal,1
571,otherside,1
572,click,1
573,country,1
574,stockades,1
575,kinda,1
576,crazy,1
577,crime,1
578,bulging,1
579,accomplish,1
580,um,1
581,winded,1
582,tmnt,1
583,helping,1
584,parking,1
585,finding,1
586,fall,1
587,pinegrove,1
588,open,1
589,shut,1
590,case,1
591,tho,1
592,settlement,1
593,curving,1
594,week,1
595,THEN,1
596,huuhh,1
597,huhuhuh,1
598,hehhehehhuhhuhuhh,1
599,plaza,1
600,half,1
601,happen,1
602,stand,1
603,position,1
604,wood,1
605,redwood,1
606,Of,1
607,bodies,1
608,gun,1
609,assume,1
610,cover,1
611,ranch,1
612,woods,1
613,clicking,1
614,sharp,1
615,100,1
616,teach,1
617,slate,1
618,upvote,1
619,westward,1
620,item,1
621,ummm,1
622,regular,1
623,eastward,1
624,path,1
625,poison,1
626,built,1
627,saw,1
628,footbridge,1
629,o,1
630,weapon,1
631,To,1
632,photo,1
633,raven,1
634,care,1
635,gro,1
636,jagdoo,1
637,vewy,1
638,stores,1
639,grove,1
640,furnishments,1
641,soft,1
642,buy,1
643,specific,1
644,shaped,1
645,ride,1
646,haha,1
647,process,1
648,points,1
649,3d,1
650,screenshot,1
651,goin,1
652,prove,1
653,h,1
654,mistake,1
655,arc,1
656,model,1
657,wheatfields,1
658,guys,1
659,clever,1
660,chimneys,1
661,colour,1
662,circles,1
663,inch,1
664,drill,1
665,t,1
666,don,1
667,word,1
668,verify,1
669,doge,1
670,50,1
671,dogetipbot,1
672,tiny,1
673,enemy,1
674,plebs,1
675,post,1
676,initial,1
677,pages,1
678,inventory,1
679,mhm,1
680,antels,1
681,baker,1
682,hero,1
683,lands,1
684,rapid,1
685,fenrir,1
686,dirt,1
687,rapian,1
688,moment,1
689,rapades,1
690,stay,1
691,encampment,1
692,Uhhh,1
693,outlaws'hideout,1
694,monster,1
695,slab,1
696,direction,1
697,horizontal,1
698,thanks,1
699,valleys,1
700,gotten,1
701,4,1
702,okays,1
703,curious,1
704,cacti,1
705,Cactus,1
706,If,1
707,wheel,1
708,afford,1
709,distance,1
710,estimate,1
711,rough,1
712,size,1
713,background,1
714,happening,1
715,sentence,1
716,antelopes,1
717,mfw,1
718,ice,1
719,a.,1
720,thread,1
721,Ok,1
722,k,1
723,carve,1
724,jasper,1
725,logs,1
726,b.,1
727,possible,1
728,blocks,1
729,parallel,1
730,bonfire,1
731,haunted,1
732,safari,1
733,towns,1
734,border,1
735,ign,1
736,minutes,1
737,linked,1
738,thirsty,1
739,lucky,1
740,luck,1
741,flow,1
742,asked,1
743,grave,1
744,deck,1
745,server,1
746,tent,1
747,apaches,1
748,scythe,1
749,acme,1
750,run,1
751,phone,1
752,kid,1
753,okAY,1
754,collapsed,1
755,walking,1
756,meters,1
757,Empire,1
758,Roman,1
759,m'lady,1
760,bath,1
761,mm,1
762,reputation,1
763,thinking,1
764,elevation,1
765,volcano,1
766,Wells,1
767,Hot,1
768,South,1
769,forth,1
770,friends,1
771,ends,1
772,desert,1
773,disagree,1
774,Spanish,1
775,speak,1
776,reached,1
777,ve,1
778,kind,1
779,rancher,1
780,cows,1
781,speaker,1
782,english,1
783,native,1
784,castle,1
785,facility,1
786,swans,1
787,nest,1
788,upside,1
789,wearing,1
790,shirt,1
791,bot,1
792,watch,1
793,gets,1
794,Heh,1
795,accidentally,1
796,concealment,1
797,Mill,1
798,mill,1
799,better,1
800,layout,1
801,hai,1
802,beacon,1
803,fact,1
804,uhuhhuhuhuh,1
805,train,1
806,thinks,1
807,missed,1
808,achievement,1
809,chance,1
810,waited,1
811,beginning,1
812,downvotes,1
813,moon,1
814,bug,1
815,single,1
816,ships,1
817,flagship,1
818,gasp,1
819,pb,1
820,spawner,1
821,cactuar,1
822,A,1
823,cannaes,1
824,hehehe,1
825,earth,1
826,passed,1
827,twice,1
828,times,1
829,hmmmmm,1
830,green,1
831,cemetary,1
832,profile,1
833,sound,1
834,shack,1
835,euw,1
836,ayy,1
837,locked,1
838,ohhuh,1
839,arrange,1
840,vraiment,1
841,Verstanden,1
842,ask,1
843,degrees,1
844,nae,1
845,wild,1
846,areas,1
847,faired,1
848,letters,1
849,deal,1
850,hands,1
851,hander,1
852,lefty,1
853,bed,1
854,conceal,1
855,canada,1
856,friend,1
857,trash,1
858,walkin,1
859,willing,1
860,shrine,1
861,have'x'marks,1
862,version,1
863,jeep,1
864,dumpster,1
865,letter,1
866,sky,1
867,smart,1
868,order,1
869,online,1
870,triangle,1
871,view,1
872,gravel,1
873,d,1
874,steam,1
875,crestfall,1
876,soon,1
877,yeeeeeeeaaaaaaahhh,1
878,phoar,1
879,hotdog,1
880,type,1
881,pool,1
882,salt,1
883,dancer,1
884,noose,1
885,surprised,1
886,club,1
887,outlaw,1
888,palace,1
889,villages,1
890,conclusion,1
891,fake,1
892,ravined,1
893,add,1
894,private,1
895,dunno,1
896,camper,1
897,concealout,1
898,hideaway,1
899,okight,1
900,answers,1
901,avalanches,1
902,Down,1
903,gym,1
904,cove,1
905,hang,1
906,confirm,1
907,story,1
908,plenty,1
909,lines,1
910,imagine,1
911,honest,1
912,mhmhmm,1
913,vertical,1
914,stands,1
915,turns,1
916,went,1
917,pond,1
918,needs,1
919,fault,1
920,ravining,1
921,ravins,1
922,amazing,1
923,reference,1
