,Word,Count
521,walls,2
522,complicated,2
523,3,2
524,wondering,2
525,quite,2
526,portal,2
527,fields,2
528,mmhhmm,2
529,passes,2
530,fire,2
531,wanted,2
532,finished,2
533,also,2
534,high,2
535,room,2
536,city,2
537,r,2
538,uhhhhhhhhhhh,2
539,world,2
540,almost,2
541,minecraft,2
542,agree,2
543,roundabout,2
544,says,2
545,game,2
546,springs,2
547,might,2
548,love,2
549,giant,2
550,waiting,2
551,made,2
552,location,2
553,cow,2
554,salon,2
555,ready,2
556,aware,2
557,shot,2
558,asking,2
559,ever,2
560,feeling,2
561,wagon,2
562,Uhhhh,2
563,sec,2
564,difference,2
565,',2
566,had,2
567,cactus,2
568,alone,2
569,center,2
570,exactly,2
571,bad,2
572,fun,2
573,No,2
574,re,2
575,quick,2
576,near,2
577,slow,2
578,buy,1
579,specific,1
580,soft,1
581,thread,1
582,Ok,1
583,wood,1
584,redwood,1
585,k,1
586,Of,1
587,furnishments,1
588,stores,1
589,bodies,1
590,gun,1
591,shaped,1
592,finding,1
593,position,1
594,helping,1
595,linked,1
596,parking,1
597,clicking,1
598,fall,1
599,each,1
600,minutes,1
601,settlement,1
602,ign,1
603,carve,1
604,thirsty,1
605,stand,1
606,sharp,1
607,border,1
608,THEN,1
609,teach,1
610,huuhh,1
611,huhuhuh,1
612,hehhehehhuhhuhuhh,1
613,plaza,1
614,ride,1
615,assume,1
616,gotten,1
617,ranch,1
618,list,1
619,safari,1
620,Are,1
621,milk,1
622,kitchen,1
623,answer,1
624,living,1
625,less,1
626,towns,1
627,phone,1
628,meme,1
629,nah,1
630,feet,1
631,pattern,1
632,vertically,1
633,pineapple,1
634,jasper,1
635,firepit,1
636,seeing,1
637,without,1
638,kid,1
639,angles,1
640,exact,1
641,several,1
642,takes,1
643,ohhhh,1
644,journey,1
645,begins,1
646,okok,1
647,doctor,1
648,site,1
649,cranes,1
650,toward,1
651,shape,1
652,haunted,1
653,shrugs,1
654,yesterday,1
655,stonecreek,1
656,stripes,1
657,climb,1
658,trolling,1
659,apache,1
660,logs,1
661,a.,1
662,body,1
663,lucky,1
664,b.,1
665,1.5,1
666,straightline,1
667,easier,1
668,blocks,1
669,method,1
670,vein,1
671,dan,1
672,sarah,1
673,stopped,1
674,millimetres,1
675,read,1
676,min,1
677,parallel,1
678,mister,1
679,garage,1
680,bonfire,1
681,crates,1
682,sighs,1
683,path,1
684,luck,1
685,care,1
686,radius,1
687,um,1
688,ummm,1
689,regular,1
690,built,1
691,raven,1
692,gro,1
693,realized,1
694,vewy,1
695,grove,1
696,1,1
697,pinegrove,1
698,run,1
699,open,1
700,understood,1
701,hu,1
702,hour,1
703,stockades,1
704,believe,1
705,watched,1
706,kite,1
707,lower,1
708,parfaits,1
709,acme,1
710,kinda,1
711,bandipede,1
712,bandits,1
713,prefer,1
714,band,1
715,laid,1
716,fix,1
717,bandaid,1
718,shut,1
719,case,1
720,tho,1
721,airlock,1
722,Under,1
723,hiding,1
724,sea,1
725,huhuhuhhuhhh,1
726,ability,1
727,treecko,1
728,c,1
729,curving,1
730,stick,1
731,life,1
732,hmm,1
733,fence,1
734,hmhmhmhmm,1
735,sounds,1
736,yup,1
737,change,1
738,drowning,1
739,risk,1
740,uhhhh,1
741,btw,1
742,hmmm,1
743,uhhhmmm,1
744,Wrong,1
745,image,1
746,boathouse,1
747,drop,1
748,woods,1
749,cover,1
750,happen,1
751,half,1
752,week,1
753,Umm,1
754,scythe,1
755,jagdoo,1
756,imagining,1
757,quarter,1
758,tank,1
759,asked,1
760,action,1
761,Then,1
762,baby,1
763,child,1
764,winded,1
765,word'uh,1
766,Mmm,1
767,mile,1
768,walked,1
769,grave,1
770,curved,1
771,detailed,1
772,tmnt,1
773,fish,1
774,saw,1
775,photo,1
776,To,1
777,weapon,1
778,o,1
779,footbridge,1
780,flow,1
781,poison,1
782,100,1
783,nuke,1
784,eastward,1
785,item,1
786,westward,1
787,upvote,1
788,slate,1
789,straighten,1
790,nearest,1
791,centimeter,1
792,tent,1
793,island,1
794,clue,1
795,woman,1
796,today,1
797,stretch,1
798,call,1
799,dragon,1
800,That,1
801,horses,1
802,dine,1
803,dino,1
804,apaches,1
805,mule,1
806,joking,1
807,indians,1
808,metal,1
809,otherside,1
810,click,1
811,country,1
812,crazy,1
813,crime,1
814,haha,1
815,accomplish,1
816,6,1
817,underneath,1
818,server,1
819,gallowboob,1
820,deck,1
821,explain,1
822,easy,1
823,board,1
824,test,1
825,passed,1
826,pray,1
827,process,1
828,50,1
829,villages,1
830,doge,1
831,view,1
832,triangle,1
833,online,1
834,verify,1
835,word,1
836,order,1
837,smart,1
838,don,1
839,sky,1
840,t,1
841,drill,1
842,dumpster,1
843,conclusion,1
844,trash,1
845,jeep,1
846,screenshot,1
847,though,1
848,goin,1
849,version,1
850,prove,1
851,have'x'marks,1
852,shrine,1
853,h,1
854,willing,1
855,walkin,1
856,gravel,1
857,d,1
858,dogetipbot,1
859,fake,1
860,roll,1
861,vertical,1
862,hang,1
863,antelopes,1
864,antels,1
865,confirm,1
866,anyone,1
867,ravined,1
868,story,1
869,lines,1
870,mhm,1
871,imagine,1
872,honest,1
873,mhmhmm,1
874,those,1
875,inventory,1
876,stands,1
877,tiny,1
878,turns,1
879,went,1
880,pond,1
881,needs,1
882,pages,1
883,fault,1
884,ravining,1
885,initial,1
886,ravins,1
887,post,1
888,plebs,1
889,enemy,1
890,amazing,1
891,plenty,1
892,steam,1
893,crestfall,1
894,soon,1
895,rapades,1
896,Uhhh,1
897,sentence,1
898,horizontal,1
899,happening,1
900,direction,1
901,background,1
902,slab,1
903,monster,1
904,size,1
905,outlaws'hideout,1
906,encampment,1
907,rough,1
908,rapid,1
909,stay,1
910,moment,1
911,yeeeeeeeaaaaaaahhh,1
912,rapian,1
913,estimate,1
914,distance,1
915,afford,1
916,wheel,1
917,If,1
918,Cactus,1
919,cacti,1
920,dirt,1
921,fenrir,1
922,curious,1
923,okays,1
924,4,1
925,valleys,1
926,hero,1
927,thanks,1
928,wheatfields,1
929,facility,1
930,phoar,1
931,hotdog,1
932,type,1
933,mistake,1
934,enough,1
935,arc,1
936,pool,1
937,3d,1
938,model,1
939,else,1
940,everything,1
941,salt,1
942,dancer,1
943,noose,1
944,guys,1
945,surprised,1
946,clever,1
947,chimneys,1
948,show,1
949,colour,1
950,circles,1
951,inch,1
952,baker,1
953,club,1
954,outlaw,1
955,palace,1
956,friend,1
957,nest,1
958,swans,1
959,cove,1
960,mfw,1
961,gym,1
962,faired,1
963,cows,1
964,rancher,1
965,locked,1
966,cannaes,1
967,ohhuh,1
968,vraiment,1
969,Verstanden,1
970,ask,1
971,degrees,1
972,nae,1
973,why,1
974,wild,1
975,yourself,1
976,areas,1
977,kind,1
978,hai,1
979,letters,1
980,ve,1
981,deal,1
982,hands,1
983,hander,1
984,lefty,1
985,reached,1
986,bed,1
987,arrange,1
988,speak,1
989,Spanish,1
990,A,1
991,cactuar,1
992,spawner,1
993,ayy,1
994,euw,1
995,shack,1
996,please,1
997,allowed,1
998,freedom,1
999,museum,1
1000,okAY,1
1001,statue,1
1002,monument,1
1003,hate,1
1004,friends,1
1005,castle,1
1006,native,1
1007,bulge,1
1008,bulging,1
1009,points,1
1010,english,1
1011,lands,1
1012,hehehe,1
1013,earth,1
1014,sixty,1
1015,three,1
1016,twice,1
1017,times,1
1018,hmmmmm,1
1019,green,1
1020,cemetary,1
1021,speaker,1
1022,profile,1
1023,own,1
1024,his,1
1025,sound,1
1026,beacon,1
1027,layout,1
1028,ice,1
1029,Empire,1
1030,moon,1
1031,bug,1
1032,single,1
1033,reputation,1
1034,mm,1
1035,bath,1
1036,ships,1
1037,m'lady,1
1038,flagship,1
1039,gasp,1
1040,pb,1
1041,Roman,1
1042,conceal,1
1043,concealment,1
1044,canada,1
1045,better,1
1046,meters,1
1047,letter,1
1048,add,1
1049,private,1
1050,dunno,1
1051,camper,1
1052,concealout,1
1053,hideaway,1
1054,walking,1
1055,okight,1
1056,answers,1
1057,avalanches,1
1058,possible,1
1059,Down,1
1060,downvotes,1
1061,beginning,1
1062,waited,1
1063,thinking,1
1064,mill,1
1065,Mill,1
1066,disagree,1
1067,accidentally,1
1068,upside,1
1069,Heh,1
1070,gets,1
1071,desert,1
1072,ends,1
1073,forth,1
1074,watch,1
1075,nothing,1
1076,front,1
1077,bot,1
1078,shirt,1
1079,wearing,1
1080,collapsed,1
1081,fact,1
1082,South,1
1083,uhuhhuhuhuh,1
1084,train,1
1085,thinks,1
1086,Hot,1
1087,Wells,1
1088,volcano,1
1089,elevation,1
1090,missed,1
1091,achievement,1
1092,chance,1
1093,reference,1
