,Speaker,Utterance,Unified
117,f,mmhmm,f|mmhmm
118,M,can i draw u?,M|can i draw u?
119,f,washed stones,f|washed stones
120,M,"no, you just have a tree in there","M|no, you just have a tree in there"
121,f,and flagship and bay,f|and flagship and bay
122,M,"we've got the stones, you can build on it","M|we've got the stones, you can build on it"
123,f,mmhmm,f|mmhmm
124,M,The flagship is still there,M|The flagship is still there
125,f,mmhmm,f|mmhmm
126,M,I think the point is that the ships are not in the right spot,M|I think the point is that the ships are not in the right spot
127,f,mmhmm yeah,f|mmhmm yeah
128,M,"I know, right?","M|I know, right?"
129,f,ehm bypassing pebbled shore,f|ehm bypassing pebbled shore
130,M,"Mmmhmmm, I see...","M|Mmmhmmm, I see..."
131,f,so i just go down to the right of pebbled shore,f|so i just go down to the right of pebbled shore
132,M,i just go right down to a single page,M|i just go right down to a single page
133,f,uh-huh and down like,f|uh-huh and down like
134,M,i think i just hit the end...,M|i think i just hit the end...
135,f,the right as you face the map,f|the right as you face the map
136,M,what are you talking about?,M|what are you talking about?
137,f,well what side then,f|well what side then
138,M,it's not,M|it's not
139,f,uh-huh,f|uh-huh
140,M,you are the wrong side of the map.,M|you are the wrong side of the map.
141,f,to the end of the page,f|to the end of the page
142,M,there is no end to the drawing,M|there is no end to the drawing
143,f,and then down,f|and then down
144,M,now down,M|now down
145,f,but then i've got washed stones there,f|but then i've got washed stones there
146,M,You can get them from the moon.,M|You can get them from the moon.
147,f,uh-huh so i go underneath the beach the pebbled shore again,f|uh-huh so i go underneath the beach the pebbled shore again
148,M,i'm here,M|i'm here
149,f,it's below pebbled shore to the left,f|it's below pebbled shore to the left
150,M,i'll go uhh,M|i'll go uhh
151,f,to the left yeah,f|to the left yeah
152,M,it says that on the map,M|it says that on the map
153,f,and then that's the finish,f|and then that's the finish
154,M,You can't go back to the beginning,M|You can't go back to the beginning
155,f,near the coast,f|near the coast
156,M,and the finish?,M|and the finish?
157,f,right there,f|right there
158,M,and you just missed it,M|and you just missed it
159,f,okay,f|okay
160,M,it was a joke,M|it was a joke
161,f,mmhmm,f|mmhmm
162,M,There's a huge wall of text in the first picture.,M|There's a huge wall of text in the first picture.
163,f,i bet they're totally different,f|i bet they're totally different
