,Speaker,Utterance,Unified
92,M,do you have a bridge?,M|do you have a bridge?
93,f,around the top of the rocket warehouse,f|around the top of the rocket warehouse
94,M,Where do you get that map?,M|Where do you get that map?
95,f,right okay,f|right okay
96,M,you can see the rocket go over the top.,M|you can see the rocket go over the top.
97,f,right out to the side of the page,f|right out to the side of the page
98,M,how do you do that?,M|how do you do that?
99,f,right,f|right
100,M,right.,M|right.
101,f,no i'm past the rocket,f|no i'm past the rocket
102,M,you are going through the rocket and then you are past the other side of it.,M|you are going through the rocket and then you are past the other side of it.
103,f,oh aye near enough,f|oh aye near enough
104,M,about a 5 min,M|about a 5 min
105,f,down the side of the page,f|down the side of the page
106,M,"i mean, how is that a rocket?","M|i mean, how is that a rocket?"
107,f,right,f|right
108,M,"right, for about two millimetres.","M|right, for about two millimetres."
109,f,past the cave well there's a cave in between the rocket warehouse and the old lighthouse,f|past the cave well there's a cave in between the rocket warehouse and the old lighthouse
110,M,what is this?,M|what is this?
111,f,yes if i go in so i'll come down further than the two centimetres,f|yes if i go in so i'll come down further than the two centimetres
112,M,so what's the point?,M|so what's the point?
113,f,and go past down below the cave,f|and go past down below the cave
114,M,yes i am,M|yes i am
115,f,no it's not in the sea,f|no it's not in the sea
116,M,but it is in the ocean,M|but it is in the ocean
117,f,and i've and then where do i go after that to the old lighthouse,f|and i've and then where do i go after that to the old lighthouse
118,M,yes yes and yes,M|yes yes and yes
119,f,just stop at the old lighthouse okay,f|just stop at the old lighthouse okay
120,M,"i just stopped at the new lighthouse, so i dont need to do anything","M|i just stopped at the new lighthouse, so i dont need to do anything"
