,Speaker,Utterance,Unified
129,f,but i'm heading towards the edge of the map,f|but i'm heading towards the edge of the map
130,M,"if you want to go back to the abandoned house, you can go to the other side of the cliff","M|if you want to go back to the abandoned house, you can go to the other side of the cliff"
131,f,my right-hand edge of the map,f|my right-hand edge of the map
132,M,i'm heading to the edge,M|i'm heading to the edge
133,f,this edge here,f|this edge here
134,M,left hand edge,M|left hand edge
135,f,right aye well it's it's the difference between right and left i think,f|right aye well it's it's the difference between right and left i think
136,M,"It's the left edge of a map, not the right edge of it.","M|It's the left edge of a map, not the right edge of it."
137,f,uh-huh,f|uh-huh
138,M,oh?,M|oh?
139,f,right i've come up by the abandoned cottage right i was heading straight up the map towards the top of the blackboard,f|right i've come up by the abandoned cottage right i was heading straight up the map towards the top of the blackboard
140,M,oh right i think you're right,M|oh right i think you're right
141,f,and then you told me to turn right,f|and then you told me to turn right
142,M,it was the end of the video,M|it was the end of the video
143,f,sorry i've done it wrong i wasnae listening,f|sorry i've done it wrong i wasnae listening
144,M,I don't think you have.,M|I don't think you have.
145,f,right right i think we'll go back to the right before i come to the abandoned cottage,f|right right i think we'll go back to the right before i come to the abandoned cottage
146,M,"I'll come to you when i'm right, and i'll be right","M|I'll come to you when i'm right, and i'll be right"
147,f,uh-huh,f|uh-huh
148,M,yeah right,M|yeah right
149,f,right,f|right
150,M,i think we've already done this,M|i think we've already done this
151,f,oh by the by the abandoned cottage and turn left,f|oh by the by the abandoned cottage and turn left
152,M,theres a cabin there,M|theres a cabin there
153,f,right i've got that i just misread you,f|right i've got that i just misread you
154,M,i have it on my profile,M|i have it on my profile
155,f,it's aye but it's still to my left,f|it's aye but it's still to my left
156,M,"I'm on the other side of the lake, so you should be right below the abandoned cemetary","M|I'm on the other side of the lake, so you should be right below the abandoned cemetary"
157,f,right that's fine,f|right that's fine
158,M,I don't know what that is,M|I don't know what that is
159,f,uh-huh,f|uh-huh
160,M,so... I do that now?,M|so... I do that now?
161,f,aye,f|aye
162,M,you do that,M|you do that
163,f,mmhmm,f|mmhmm
164,M,hmmmmm... I'm sorry,M|hmmmmm... I'm sorry
165,f,it's taking me straight buh up a up a up again,f|it's taking me straight buh up a up a up again
166,M,i'll try that,M|i'll try that
167,f,passed it twice,f|passed it twice
168,M,i'll try to remember,M|i'll try to remember
169,f,right,f|right
170,M,right again,M|right again
171,f,you come straight back down,f|you come straight back down
172,M,I don't know what to do,M|I don't know what to do
173,f,you said a hundred and eighty degrees should be three hundred sixty you should have said,f|you said a hundred and eighty degrees should be three hundred sixty you should have said
174,M,"aye, i did","M|aye, i did"
175,f,right so that's that's right so i'm coming back back down the paper again,f|right so that's that's right so i'm coming back back down the paper again
176,M,oh come back down to earth,M|oh come back down to earth
177,f,uh-huh aye turn right,f|uh-huh aye turn right
178,M,hehehe i know,M|hehehe i know
179,f,no i don't have a fenced meadow,f|no i don't have a fenced meadow
180,M,did you have any fenced lands?,M|did you have any fenced lands?
181,f,uh-huh,f|uh-huh
182,M,"no no you go to a meadow, and then go to the lake","M|no no you go to a meadow, and then go to the lake"
183,f,there's two lakes i've got a lake right,f|there's two lakes i've got a lake right
184,M,you're welcome,M|you're welcome
185,f,uh-huh,f|uh-huh
186,M,You've got the water,M|You've got the water
187,f,no i don't have any trig points,f|no i don't have any trig points
188,M,do you have trig points?,M|do you have trig points?
189,f,no,f|no
190,M,you can see trig,M|you can see trig
191,f,aye,f|aye
192,M,aye i'm a trig,M|aye i'm a trig
193,f,uh-huh,f|uh-huh
194,M,ok we'll do it,M|ok we'll do it
195,f,uh-huh,f|uh-huh
196,M,uhhhhhhhhhhh,M|uhhhhhhhhhhh
197,f,right,f|right
198,M,,M|
199,f,i have a monument,f|i have a monument
200,M,"ok, will do","M|ok, will do"
201,f,always on my left,f|always on my left
202,M,you always on the right,M|you always on the right
203,f,right,f|right
204,M,you mean,M|you mean
205,f,right round it,f|right round it
206,M,go on,M|go on
207,f,aye got that,f|aye got that
208,M,you're welcome,M|you're welcome
209,f,uh-huh,f|uh-huh
210,M,ok i'll be right there,M|ok i'll be right there
211,f,no i don't see a nuclear test site,f|no i don't see a nuclear test site
212,M,i see a nuke test site.,M|i see a nuke test site.
213,f,alright keep going 'til i find a lake right,f|alright keep going 'til i find a lake right
214,M,i am not a doctor but i think that is a good sign,M|i am not a doctor but i think that is a good sign
215,f,i've got to a lake,f|i've got to a lake
216,M,okok i'm going to a camp,M|okok i'm going to a camp
217,f,uh-huh right,f|uh-huh right
218,M,i'm on the left,M|i'm on the left
219,f,finish just past the lake,f|finish just past the lake
220,M,and so begins the journey,M|and so begins the journey
221,f,uh-huh,f|uh-huh
222,M,ohhhh yes,M|ohhhh yes
223,f,is it,f|is it
224,M,is that you,M|is that you
225,f,i know i've had i've had two detours wrong,f|i know i've had i've had two detours wrong
226,M,"i mean, i've been to several","M|i mean, i've been to several"
227,f,aye that's wrong,f|aye that's wrong
