,Speaker,Utterance,Unified
114,M,can i have a parfaits?,M|can i have a parfaits?
115,f,but it's sort of nearer the cattle stockade but roughly in the middle cattle,f|but it's sort of nearer the cattle stockade but roughly in the middle cattle
116,M,but its not,M|but its not
117,f,aye just a wee bit under,f|aye just a wee bit under
118,M,is that on the top of the cattle line?,M|is that on the top of the cattle line?
119,f,uh-huh,f|uh-huh
120,M,just a little bit over the cattle,M|just a little bit over the cattle
121,f,uh-huh right done that uh-huh,f|uh-huh right done that uh-huh
122,M,Ugh. How can I fix it?,M|Ugh. How can I fix it?
123,f,what plant thing,f|what plant thing
124,M,huhuh go back to the bandaid thing,M|huhuh go back to the bandaid thing
125,f,oh right oh the cactus,f|oh right oh the cactus
126,M,at the bandipede,M|at the bandipede
127,f,right uh-huh,f|right uh-huh
128,M,you know,M|you know
129,f,uh-huh,f|uh-huh
130,M,uuhh hu,M|uuhh hu
131,f,okey-dokey oh that looks an,f|okey-dokey oh that looks an
