,response,context,context/0,context/1,context/2,context/3
84,up above it,and you want to go right round about the lake,right,no,i'm i'm going to hit the round rocks no,and then east 'til you get to the front of the lake
85,mmhmm and come back round on yourself 'til you get to,up above it,and you want to go right round about the lake,right,no,i'm i'm going to hit the round rocks no
86,something like circle right round it,mmhmm and come back round on yourself 'til you get to,up above it,and you want to go right round about the lake,right,no
87,mmhmm right got your antelopes,something like circle right round it,mmhmm and come back round on yourself 'til you get to,up above it,and you want to go right round about the lake,right
88,uh-huh,mmhmm right got your antelopes,something like circle right round it,mmhmm and come back round on yourself 'til you get to,up above it,and you want to go right round about the lake
89,right just go round enough so you're like in a above them,uh-huh,mmhmm right got your antelopes,something like circle right round it,mmhmm and come back round on yourself 'til you get to,up above it
90,right up so i'm sitting just above the antelopes,right just go round enough so you're like in a above them,uh-huh,mmhmm right got your antelopes,something like circle right round it,mmhmm and come back round on yourself 'til you get to
91,no the height above them but just below the lake but above the antelope,right up so i'm sitting just above the antelopes,right just go round enough so you're like in a above them,uh-huh,mmhmm right got your antelopes,something like circle right round it
92,right,no the height above them but just below the lake but above the antelope,right up so i'm sitting just above the antelopes,right just go round enough so you're like in a above them,uh-huh,mmhmm right got your antelopes
93,right should be a roman baths below the lake,right,no the height above them but just below the lake but above the antelope,right up so i'm sitting just above the antelopes,right just go round enough so you're like in a above them,uh-huh
94,well i havenae,right should be a roman baths below the lake,right,no the height above them but just below the lake but above the antelope,right up so i'm sitting just above the antelopes,right just go round enough so you're like in a above them
95,well on mines there is and you come between the lake and the roman baths so you'll have to avoid them,well i havenae,right should be a roman baths below the lake,right,no the height above them but just below the lake but above the antelope,right up so i'm sitting just above the antelopes
96,right okay,well on mines there is and you come between the lake and the roman baths so you'll have to avoid them,well i havenae,right should be a roman baths below the lake,right,no the height above them but just below the lake but above the antelope
97,and you want to come south and round the antelopes,right okay,well on mines there is and you come between the lake and the roman baths so you'll have to avoid them,well i havenae,right should be a roman baths below the lake,right
98,to the east or the west,and you want to come south and round the antelopes,right okay,well on mines there is and you come between the lake and the roman baths so you'll have to avoid them,well i havenae,right should be a roman baths below the lake
99,to the west of the antelopes,to the east or the west,and you want to come south and round the antelopes,right okay,well on mines there is and you come between the lake and the roman baths so you'll have to avoid them,well i havenae
100,right,to the west of the antelopes,to the east or the west,and you want to come south and round the antelopes,right okay,well on mines there is and you come between the lake and the roman baths so you'll have to avoid them
101,ehm and go right underneath them,right,to the west of the antelopes,to the east or the west,and you want to come south and round the antelopes,right okay
102,mmhmm,ehm and go right underneath them,right,to the west of the antelopes,to the east or the west,and you want to come south and round the antelopes
103,then travel to the east just past the antelopes,mmhmm,ehm and go right underneath them,right,to the west of the antelopes,to the east or the west
104,mmhmm,then travel to the east just past the antelopes,mmhmm,ehm and go right underneath them,right,to the west of the antelopes
105,that's it finished,mmhmm,then travel to the east just past the antelopes,mmhmm,ehm and go right underneath them,right
106,just past the antelopes it's finished,that's it finished,mmhmm,then travel to the east just past the antelopes,mmhmm,ehm and go right underneath them
107,mmhmm,just past the antelopes it's finished,that's it finished,mmhmm,then travel to the east just past the antelopes,mmhmm
108,okay,mmhmm,just past the antelopes it's finished,that's it finished,mmhmm,then travel to the east just past the antelopes
109,that's it,okay,mmhmm,just past the antelopes it's finished,that's it finished,mmhmm
