,response,context,context/0,context/1,context/2,context/3
26,the pine tree is always on my right,uh-huh,up past the pine tree,uh-huh,to the left of the pine,right not no that the left of the pine tree so the that's outside of the map
27,yeah,the pine tree is always on my right,uh-huh,up past the pine tree,uh-huh,to the left of the pine
28,okay,yeah,the pine tree is always on my right,uh-huh,up past the pine tree,uh-huh
29,and then so you get to the top of the pine tree,okay,yeah,the pine tree is always on my right,uh-huh,up past the pine tree
30,top of the pine tree,and then so you get to the top of the pine tree,okay,yeah,the pine tree is always on my right,uh-huh
31,right and then go vertically across to about two thirds across the page,top of the pine tree,and then so you get to the top of the pine tree,okay,yeah,the pine tree is always on my right
32,vertically across,right and then go vertically across to about two thirds across the page,top of the pine tree,and then so you get to the top of the pine tree,okay,yeah
33,horizontally sorry,vertically across,right and then go vertically across to about two thirds across the page,top of the pine tree,and then so you get to the top of the pine tree,okay
34,right so i'm going across the page right,horizontally sorry,vertically across,right and then go vertically across to about two thirds across the page,top of the pine tree,and then so you get to the top of the pine tree
35,uh-huh have you got a pine forest on right,right so i'm going across the page right,horizontally sorry,vertically across,right and then go vertically across to about two thirds across the page,top of the pine tree
36,yes,uh-huh have you got a pine forest on right,right so i'm going across the page right,horizontally sorry,vertically across,right and then go vertically across to about two thirds across the page
37,well you slope down with the pine forest on your right,yes,uh-huh have you got a pine forest on right,right so i'm going across the page right,horizontally sorry,vertically across
38,pine forest on my right,well you slope down with the pine forest on your right,yes,uh-huh have you got a pine forest on right,right so i'm going across the page right,horizontally sorry
39,aha so don't go round the pine forest just like pass down by it,pine forest on my right,well you slope down with the pine forest on your right,yes,uh-huh have you got a pine forest on right,right so i'm going across the page right
40,so i'm cut right okay,aha so don't go round the pine forest just like pass down by it,pine forest on my right,well you slope down with the pine forest on your right,yes,uh-huh have you got a pine forest on right
41,"right and then just where the word pine forest is just stop at the ""p""",so i'm cut right okay,aha so don't go round the pine forest just like pass down by it,pine forest on my right,well you slope down with the pine forest on your right,yes
42,"right right stop at the ""p"" right","right and then just where the word pine forest is just stop at the ""p""",so i'm cut right okay,aha so don't go round the pine forest just like pass down by it,pine forest on my right,well you slope down with the pine forest on your right
43,right and then sort of loop round a wee bit more don't don't draw your line in the same angle sort of make it a bit flatter and then draw another wee loop,"right right stop at the ""p"" right","right and then just where the word pine forest is just stop at the ""p""",so i'm cut right okay,aha so don't go round the pine forest just like pass down by it,pine forest on my right
44,a bit flatter what on the same does this have have i to cross a stream,right and then sort of loop round a wee bit more don't don't draw your line in the same angle sort of make it a bit flatter and then draw another wee loop,"right right stop at the ""p"" right","right and then just where the word pine forest is just stop at the ""p""",so i'm cut right okay,aha so don't go round the pine forest just like pass down by it
45,what,a bit flatter what on the same does this have have i to cross a stream,right and then sort of loop round a wee bit more don't don't draw your line in the same angle sort of make it a bit flatter and then draw another wee loop,"right right stop at the ""p"" right","right and then just where the word pine forest is just stop at the ""p""",so i'm cut right okay
46,have i to cross a stream,what,a bit flatter what on the same does this have have i to cross a stream,right and then sort of loop round a wee bit more don't don't draw your line in the same angle sort of make it a bit flatter and then draw another wee loop,"right right stop at the ""p"" right","right and then just where the word pine forest is just stop at the ""p"""
47,no i haven't got a stream i suppose just avoid the stream but sort of like as though,have i to cross a stream,what,a bit flatter what on the same does this have have i to cross a stream,right and then sort of loop round a wee bit more don't don't draw your line in the same angle sort of make it a bit flatter and then draw another wee loop,"right right stop at the ""p"" right"
48,it runs,no i haven't got a stream i suppose just avoid the stream but sort of like as though,have i to cross a stream,what,a bit flatter what on the same does this have have i to cross a stream,right and then sort of loop round a wee bit more don't don't draw your line in the same angle sort of make it a bit flatter and then draw another wee loop
49,you're drawing a nose right say this is the face you're drawing and then you've got to sort of do a sort of round bit for the nose,it runs,no i haven't got a stream i suppose just avoid the stream but sort of like as though,have i to cross a stream,what,a bit flatter what on the same does this have have i to cross a stream
50,is that beneath so is the nose to come beneath the pine forest,you're drawing a nose right say this is the face you're drawing and then you've got to sort of do a sort of round bit for the nose,it runs,no i haven't got a stream i suppose just avoid the stream but sort of like as though,have i to cross a stream,what
51,beneath the pine forest uh-huh,is that beneath so is the nose to come beneath the pine forest,you're drawing a nose right say this is the face you're drawing and then you've got to sort of do a sort of round bit for the nose,it runs,no i haven't got a stream i suppose just avoid the stream but sort of like as though,have i to cross a stream
52,okay right,beneath the pine forest uh-huh,is that beneath so is the nose to come beneath the pine forest,you're drawing a nose right say this is the face you're drawing and then you've got to sort of do a sort of round bit for the nose,it runs,no i haven't got a stream i suppose just avoid the stream but sort of like as though
53,right have you got a bakery underneath right a bit lower down,okay right,beneath the pine forest uh-huh,is that beneath so is the nose to come beneath the pine forest,you're drawing a nose right say this is the face you're drawing and then you've got to sort of do a sort of round bit for the nose,it runs
54,yes,right have you got a bakery underneath right a bit lower down,okay right,beneath the pine forest uh-huh,is that beneath so is the nose to come beneath the pine forest,you're drawing a nose right say this is the face you're drawing and then you've got to sort of do a sort of round bit for the nose
55,right so see when the nose comes out it comes back in to the face,yes,right have you got a bakery underneath right a bit lower down,okay right,beneath the pine forest uh-huh,is that beneath so is the nose to come beneath the pine forest
56,comes back in yes,right so see when the nose comes out it comes back in to the face,yes,right have you got a bakery underneath right a bit lower down,okay right,beneath the pine forest uh-huh
57,right that should be just above the bakery,comes back in yes,right so see when the nose comes out it comes back in to the face,yes,right have you got a bakery underneath right a bit lower down,okay right
58,right,right that should be just above the bakery,comes back in yes,right so see when the nose comes out it comes back in to the face,yes,right have you got a bakery underneath right a bit lower down
59,is that okay,right,right that should be just above the bakery,comes back in yes,right so see when the nose comes out it comes back in to the face,yes
60,okay,is that okay,right,right that should be just above the bakery,comes back in yes,right so see when the nose comes out it comes back in to the face
61,and then go and do another big nose round the bakery,okay,is that okay,right,right that should be just above the bakery,comes back in yes
62,round the bakery,and then go and do another big nose round the bakery,okay,is that okay,right,right that should be just above the bakery
63,uh-huh and then come right back in,round the bakery,and then go and do another big nose round the bakery,okay,is that okay,right
64,okay,uh-huh and then come right back in,round the bakery,and then go and do another big nose round the bakery,okay,is that okay
65,underneath the bakery and maybe in past the bakery about two centimetres just before the canal have you got a canal,okay,uh-huh and then come right back in,round the bakery,and then go and do another big nose round the bakery,okay
66,no i don't have a canal,underneath the bakery and maybe in past the bakery about two centimetres just before the canal have you got a canal,okay,uh-huh and then come right back in,round the bakery,and then go and do another big nose round the bakery
67,all right right just come in two centimetres towards the middle,no i don't have a canal,underneath the bakery and maybe in past the bakery about two centimetres just before the canal have you got a canal,okay,uh-huh and then come right back in,round the bakery
68,okay,all right right just come in two centimetres towards the middle,no i don't have a canal,underneath the bakery and maybe in past the bakery about two centimetres just before the canal have you got a canal,okay,uh-huh and then come right back in
69,from the bakery,okay,all right right just come in two centimetres towards the middle,no i don't have a canal,underneath the bakery and maybe in past the bakery about two centimetres just before the canal have you got a canal,okay
70,right,from the bakery,okay,all right right just come in two centimetres towards the middle,no i don't have a canal,underneath the bakery and maybe in past the bakery about two centimetres just before the canal have you got a canal
71,"right and then are you sort of above the ""e"" in crane bay",right,from the bakery,okay,all right right just come in two centimetres towards the middle,no i don't have a canal
72,yes,"right and then are you sort of above the ""e"" in crane bay",right,from the bakery,okay,all right right just come in two centimetres towards the middle
73,right well go down towards the coast,yes,"right and then are you sort of above the ""e"" in crane bay",right,from the bakery,okay
74,alright,right well go down towards the coast,yes,"right and then are you sort of above the ""e"" in crane bay",right,from the bakery
75,right and then follow the crane bay round the coast,alright,right well go down towards the coast,yes,"right and then are you sort of above the ""e"" in crane bay",right
76,okay what's the direction,right and then follow the crane bay round the coast,alright,right well go down towards the coast,yes,"right and then are you sort of above the ""e"" in crane bay"
77,"to the to the left it's towards the ""c"" of crane bay",okay what's the direction,right and then follow the crane bay round the coast,alright,right well go down towards the coast,yes
78,okay right,"to the to the left it's towards the ""c"" of crane bay",okay what's the direction,right and then follow the crane bay round the coast,alright,right well go down towards the coast
79,right and eh then it's sort of have you got wheatfields,okay right,"to the to the left it's towards the ""c"" of crane bay",okay what's the direction,right and then follow the crane bay round the coast,alright
80,yes but they're up the top,right and eh then it's sort of have you got wheatfields,okay right,"to the to the left it's towards the ""c"" of crane bay",okay what's the direction,right and then follow the crane bay round the coast
81,oh you got a rocket warehouse,yes but they're up the top,right and eh then it's sort of have you got wheatfields,okay right,"to the to the left it's towards the ""c"" of crane bay",okay what's the direction
82,yes i have a rocket warehouse,oh you got a rocket warehouse,yes but they're up the top,right and eh then it's sort of have you got wheatfields,okay right,"to the to the left it's towards the ""c"" of crane bay"
83,mm right okay is that sort of above the lighthouse,yes i have a rocket warehouse,oh you got a rocket warehouse,yes but they're up the top,right and eh then it's sort of have you got wheatfields,okay right
84,yes,mm right okay is that sort of above the lighthouse,yes i have a rocket warehouse,oh you got a rocket warehouse,yes but they're up the top,right and eh then it's sort of have you got wheatfields
85,right well sort of sticking to the coast you know where the coast goes up and down vertical,yes,mm right okay is that sort of above the lighthouse,yes i have a rocket warehouse,oh you got a rocket warehouse,yes but they're up the top
86,yes,right well sort of sticking to the coast you know where the coast goes up and down vertical,yes,mm right okay is that sort of above the lighthouse,yes i have a rocket warehouse,oh you got a rocket warehouse
87,right sort of don't go vertically down it but start sloping down towards around the top of the rocket warehouse,yes,right well sort of sticking to the coast you know where the coast goes up and down vertical,yes,mm right okay is that sort of above the lighthouse,yes i have a rocket warehouse
88,around the top of the rocket warehouse,right sort of don't go vertically down it but start sloping down towards around the top of the rocket warehouse,yes,right well sort of sticking to the coast you know where the coast goes up and down vertical,yes,mm right okay is that sort of above the lighthouse
89,uh-huh,around the top of the rocket warehouse,right sort of don't go vertically down it but start sloping down towards around the top of the rocket warehouse,yes,right well sort of sticking to the coast you know where the coast goes up and down vertical,yes
90,right okay,uh-huh,around the top of the rocket warehouse,right sort of don't go vertically down it but start sloping down towards around the top of the rocket warehouse,yes,right well sort of sticking to the coast you know where the coast goes up and down vertical
91,and then slope the line right out to the side of the page,right okay,uh-huh,around the top of the rocket warehouse,right sort of don't go vertically down it but start sloping down towards around the top of the rocket warehouse,yes
92,right out to the side of the page,and then slope the line right out to the side of the page,right okay,uh-huh,around the top of the rocket warehouse,right sort of don't go vertically down it but start sloping down towards around the top of the rocket warehouse
93,uh-huh,right out to the side of the page,and then slope the line right out to the side of the page,right okay,uh-huh,around the top of the rocket warehouse
94,right,uh-huh,right out to the side of the page,and then slope the line right out to the side of the page,right okay,uh-huh
95,the outside of the page and then eh sort of draw a are you about in line with the rocket bit or have you done that,right,uh-huh,right out to the side of the page,and then slope the line right out to the side of the page,right okay
96,no i'm past the rocket,the outside of the page and then eh sort of draw a are you about in line with the rocket bit or have you done that,right,uh-huh,right out to the side of the page,and then slope the line right out to the side of the page
97,no but like see where your line is at the side of the page is that at rocket like where the words rocket are written,no i'm past the rocket,the outside of the page and then eh sort of draw a are you about in line with the rocket bit or have you done that,right,uh-huh,right out to the side of the page
98,oh aye near enough,no but like see where your line is at the side of the page is that at rocket like where the words rocket are written,no i'm past the rocket,the outside of the page and then eh sort of draw a are you about in line with the rocket bit or have you done that,right,uh-huh
99,right so we just like take the line down vertically down the side of the page,oh aye near enough,no but like see where your line is at the side of the page is that at rocket like where the words rocket are written,no i'm past the rocket,the outside of the page and then eh sort of draw a are you about in line with the rocket bit or have you done that,right
100,down the side of the page,right so we just like take the line down vertically down the side of the page,oh aye near enough,no but like see where your line is at the side of the page is that at rocket like where the words rocket are written,no i'm past the rocket,the outside of the page and then eh sort of draw a are you about in line with the rocket bit or have you done that
101,for about two centimetres,down the side of the page,right so we just like take the line down vertically down the side of the page,oh aye near enough,no but like see where your line is at the side of the page is that at rocket like where the words rocket are written,no i'm past the rocket
102,right,for about two centimetres,down the side of the page,right so we just like take the line down vertically down the side of the page,oh aye near enough,no but like see where your line is at the side of the page is that at rocket like where the words rocket are written
103,and then curve it back in towards the old light house don't have a cave,right,for about two centimetres,down the side of the page,right so we just like take the line down vertically down the side of the page,oh aye near enough
104,past the cave well there's a cave in between the rocket warehouse and the old lighthouse,and then curve it back in towards the old light house don't have a cave,right,for about two centimetres,down the side of the page,right so we just like take the line down vertically down the side of the page
105,you going to hit it,past the cave well there's a cave in between the rocket warehouse and the old lighthouse,and then curve it back in towards the old light house don't have a cave,right,for about two centimetres,down the side of the page
106,yes if i go in so i'll come down further than the two centimetres,you going to hit it,past the cave well there's a cave in between the rocket warehouse and the old lighthouse,and then curve it back in towards the old light house don't have a cave,right,for about two centimetres
107,okay,yes if i go in so i'll come down further than the two centimetres,you going to hit it,past the cave well there's a cave in between the rocket warehouse and the old lighthouse,and then curve it back in towards the old light house don't have a cave,right
108,and go past down below the cave,okay,yes if i go in so i'll come down further than the two centimetres,you going to hit it,past the cave well there's a cave in between the rocket warehouse and the old lighthouse,and then curve it back in towards the old light house don't have a cave
109,yes yeah oh will that put you in the sea,and go past down below the cave,okay,yes if i go in so i'll come down further than the two centimetres,you going to hit it,past the cave well there's a cave in between the rocket warehouse and the old lighthouse
110,no it's not in the sea,yes yeah oh will that put you in the sea,and go past down below the cave,okay,yes if i go in so i'll come down further than the two centimetres,you going to hit it
111,okay then,no it's not in the sea,yes yeah oh will that put you in the sea,and go past down below the cave,okay,yes if i go in so i'll come down further than the two centimetres
112,and i've and then where do i go after that to the old lighthouse,okay then,no it's not in the sea,yes yeah oh will that put you in the sea,and go past down below the cave,okay
113,just stop at the old lighthouse uh-huh,and i've and then where do i go after that to the old lighthouse,okay then,no it's not in the sea,yes yeah oh will that put you in the sea,and go past down below the cave
114,just stop at the old lighthouse okay,just stop at the old lighthouse uh-huh,and i've and then where do i go after that to the old lighthouse,okay then,no it's not in the sea,yes yeah oh will that put you in the sea
115,right,just stop at the old lighthouse okay,just stop at the old lighthouse uh-huh,and i've and then where do i go after that to the old lighthouse,okay then,no it's not in the sea
