,Speaker,Utterance,Unified
66,A,"and, I don't know if there was something wrong with it, or it, his directions weren't quite fully instructed onto that,","A|and, I don't know if there was something wrong with it, or it, his directions weren't quite fully instructed onto that,"
67,M,Yeah.,M|Yeah.
68,A,and I was thinking how many other people,A|and I was thinking how many other people
69,M,Yeah.,M|Yeah.
70,A,"oh, sure, because if you take it into a service station, they want to charge you forty dollars just for, uh, freon, which only costs you about three dollars","A|oh, sure, because if you take it into a service station, they want to charge you forty dollars just for, uh, freon, which only costs you about three dollars"
71,M,Right.,M|Right.
72,A,"so I have this feeling that freon probably will increase in price because it is something that people will have to take into consideration and say, Hey, that's that's right there.","A|so I have this feeling that freon probably will increase in price because it is something that people will have to take into consideration and say, Hey, that's that's right there."
73,M,Right.,M|Right.
74,A,"I think it's like three or four dollars a, a can","A|I think it's like three or four dollars a, a can"
75,M,"Uh, that is not bad at all.","M|Uh, that is not bad at all."
76,A,"and it takes about four to five cans to fill up a air conditioning unit in a car, and I, I thought about that, and my husband even was kind of woozy after that because I'm sure he breathed it","A|and it takes about four to five cans to fill up a air conditioning unit in a car, and I, I thought about that, and my husband even was kind of woozy after that because I'm sure he breathed it"
77,M,"Oh, yeah.","M|Oh, yeah."
78,A,"but, uh, you think about that, all the people that are using freon and things like that","A|but, uh, you think about that, all the people that are using freon and things like that"
79,M,"Yeah, I think,","M|Yeah, I think,"
80,A,Exactly.,A|Exactly.
