,Speaker,Utterance,Unified
49,M,"Uh, I don't know, I've, I'm not that big a person, but I've never been that angry about the Cowboys, you see.","M|Uh, I don't know, I've, I'm not that big a person, but I've never been that angry about the Cowboys, you see."
50,A,"Which is good. Yeah. But, uh, I, you know, it's funny in, in Colorado when the Broncos went to the Superbowl three times in the last, I don't know, five or six years whatever it's been. Um, they have these songs on the radio. They take popular songs and, and change them to fit, uh, the Broncos and stuff.","A|Which is good. Yeah. But, uh, I, you know, it's funny in, in Colorado when the Broncos went to the Superbowl three times in the last, I don't know, five or six years whatever it's been. Um, they have these songs on the radio. They take popular songs and, and change them to fit, uh, the Broncos and stuff."
51,M,Right.,M|Right.
52,A,"And they had, I was just thinking about one the other day. Uh, if I saw a picture of John Elway in the, in the cafeteria at school, um, but they did the Johnny Angel. They did Johnny Elway to that.","A|And they had, I was just thinking about one the other day. Uh, if I saw a picture of John Elway in the, in the cafeteria at school, um, but they did the Johnny Angel. They did Johnny Elway to that."
53,M,"Oh, yeah.","M|Oh, yeah."
54,A,"And, and I was trying to get my son to sing that. My husband was just having a fit to sound like her don't have him sing that song But, they, they do a lot of fun things. I think football is, football is kind of a, a sport that I think you kind of, it's hard not to like it. Because you know there's just,","A|And, and I was trying to get my son to sing that. My husband was just having a fit to sound like her don't have him sing that song But, they, they do a lot of fun things. I think football is, football is kind of a, a sport that I think you kind of, it's hard not to like it. Because you know there's just,"
55,M,Yeah.,M|Yeah.
56,A,It's exciting.,A|It's exciting.
57,M,"I mean, you know, it really is. I mean, it is.","M|I mean, you know, it really is. I mean, it is."
58,A,Yeah.,A|Yeah.
59,M,I like to watch that.,M|I like to watch that.
60,A,"Yeah. Yeah, they I, I wish I would have bought the tape when I was in, uh, in Colorado. Because, uh, I, I think about that a lot. But, you know, when I first moved here was when they, well, no, I guess it was about a year ago they did this. This interstate seventy-five song. Or whatever it was about Central Expressway and getting it done in nineteen ninety-five and everything.","A|Yeah. Yeah, they I, I wish I would have bought the tape when I was in, uh, in Colorado. Because, uh, I, I think about that a lot. But, you know, when I first moved here was when they, well, no, I guess it was about a year ago they did this. This interstate seventy-five song. Or whatever it was about Central Expressway and getting it done in nineteen ninety-five and everything."
61,M,Uh-huh.,M|Uh-huh.
62,A,"That was kind of a funny song but they sure do, it seems to me like they really love their Cowboys here. Even when they were losing pitifully, you know, people still support them. We drive by some houses everyday that have big signs, we love the","A|That was kind of a funny song but they sure do, it seems to me like they really love their Cowboys here. Even when they were losing pitifully, you know, people still support them. We drive by some houses everyday that have big signs, we love the"
