,Speaker,Utterance,Unified
73,M,"!!!'!!""!! Rem!!okay!!right!!i!!s!!r!!this!!8!!7!!6!!4!!2!!","M|!!!'!!""!! Rem!!okay!!right!!i!!s!!r!!this!!8!!7!!6!!4!!2!!"
74,g,um to about just before the middle of the page,g|um to about just before the middle of the page
75,M,mmhmm,M|mmhmm
76,g,and then you want to come down in a diagonal so that you've missed the fallen pillars and go underneath them,g|and then you want to come down in a diagonal so that you've missed the fallen pillars and go underneath them
77,M,right,M|right
78,g,right just keep going 'til the end,g|right just keep going 'til the end
79,M,right okay,M|right okay
80,g,of the fallen pillars yeah um now go down two or three centimetres,g|of the fallen pillars yeah um now go down two or three centimetres
81,M,right,M|right
82,g,do you have an obstacle there,g|do you have an obstacle there
83,M,"!!!!.!!""!!'!!.!! Remnant!!,!!?!!2017!!8!!4!!","M|!!!!.!!""!!'!!.!! Remnant!!,!!?!!2017!!8!!4!!"
84,g,well uh i think you're probably trying to avoid that so if you go down um and then left in a sort of curve,g|well uh i think you're probably trying to avoid that so if you go down um and then left in a sort of curve
85,M,"!!!!,!!'!!""!!!'!!':!!2017!!8!!","M|!!!!,!!'!!""!!!'!!':!!2017!!8!!"
86,g,and up again and you're pretty near the edge of the page,g|and up again and you're pretty near the edge of the page
87,M,mmhmm,M|mmhmm
88,g,then do you have ancient ruins,g|then do you have ancient ruins
89,M,i do yeah,M|i do yeah
90,g,yeah okay just like a bit up from the fallen pillars and to the left,g|yeah okay just like a bit up from the fallen pillars and to the left
91,M,right okay,M|right okay
92,g,well you want to sort of come towards the ancient ruins a bit,g|well you want to sort of come towards the ancient ruins a bit
93,M,right okay,M|right okay
94,g,without actually coming into contact with them,g|without actually coming into contact with them
95,M,no,M|no
96,g,a straight line,g|a straight line
97,M,a slight diagonal one,M|a slight diagonal one
98,g,yeah,g|yeah
99,M,right,M|right
100,g,yeah now do you have stones in the top left,g|yeah now do you have stones in the top left
101,M,yeah uh-huh,M|yeah uh-huh
102,g,no no it's okay now if you just uh at the top there's some stones and that's about four centimetres from the top,g|no no it's okay now if you just uh at the top there's some stones and that's about four centimetres from the top
103,M,yeah,M|yeah
104,g,yeah,g|yeah
105,M,right,M|right
106,g,to about four centimetres,g|to about four centimetres
107,M,to the top of the rock fall,M|to the top of the rock fall
108,g,and then you want to go sharp right,g|and then you want to go sharp right
109,M,right,M|right
110,g,to about halfway across the page,g|to about halfway across the page
111,M,yeah,M|yeah
112,g,now do you have a white mountain,g|now do you have a white mountain
113,M,yeah,M|yeah
114,g,you want to just go over the top of that and round,g|you want to just go over the top of that and round
115,M,right,M|right
116,g,mmhmm,g|mmhmm
117,M,and then down underneath the abandoned truck,M|and then down underneath the abandoned truck
118,g,yeah okay um do you have a soft furnishings store,g|yeah okay um do you have a soft furnishings store
119,M,no,M|no
120,g,eh right um you're quite close to the mountain at the moment on its right-hand side,g|eh right um you're quite close to the mountain at the moment on its right-hand side
121,M,mmh mmhmm so i'm going underneath it,M|mmh mmhmm so i'm going underneath it
122,g,well if you under directly underneath the mountain about three centimetres down there's a soft furnishings store,g|well if you under directly underneath the mountain about three centimetres down there's a soft furnishings store
123,M,okay right so i'm going to go underneath the hot wells,M|okay right so i'm going to go underneath the hot wells
124,g,so you want to come down from the mountain and turn sharp left,g|so you want to come down from the mountain and turn sharp left
125,M,okay,M|okay
126,g,so that you're sort of in line with the left-hand side of the mountain,g|so that you're sort of in line with the left-hand side of the mountain
127,M,right,M|right
128,g,then you come straight down and right,g|then you come straight down and right
129,M,straight down right,M|straight down right
130,g,do you have gazelles,g|do you have gazelles
131,M,yes,M|yes
132,g,underneath them,g|underneath them
133,M,yeah well you go up the left-hand side of them and then you go down the right-hand edge of them,M|yeah well you go up the left-hand side of them and then you go down the right-hand edge of them
134,g,the right-hand side,g|the right-hand side
135,M,okay,M|okay
136,g,to about the right-hand side of the mountain level if you know what i mean,g|to about the right-hand side of the mountain level if you know what i mean
137,M,to the right,M|to the right
138,g,okay that's it,g|okay that's it
139,M,and then we're going to go straight up north,M|and then we're going to go straight up north
140,g,yeah,g|yeah
141,M,right okay,M|right okay
142,g,that's right,g|that's right
143,M,right ehm now you want to go eh horizontal have you got a fallen cairn,M|right ehm now you want to go eh horizontal have you got a fallen cairn
