,Speaker,Utterance,Unified
80,g,oh two or three inches down from the pine forest okay you know it doesn't have to be an arc as long as you avoid all the obstacles i think eh if you you know if you finish up eh in line with the wheatfields okay but beneath the pine forest you if you stop drawing your line there above the bakery in other words above the eh,g|oh two or three inches down from the pine forest okay you know it doesn't have to be an arc as long as you avoid all the obstacles i think eh if you you know if you finish up eh in line with the wheatfields okay but beneath the pine forest you if you stop drawing your line there above the bakery in other words above the eh
81,M,right,M|right
82,g,well er you know imagine where the forge would be on your map or it's it's on mine but imagine where it would be,g|well er you know imagine where the forge would be on your map or it's it's on mine but imagine where it would be
83,M,right,M|right
84,g,about two inches down from that in in between the the forge and the old pine,g|about two inches down from that in in between the the forge and the old pine
85,M,mm,M|mm
86,g,on the left-hand side okay so where are you now,g|on the left-hand side okay so where are you now
87,M,ehm about two inches to the right of the old temple,M|ehm about two inches to the right of the old temple
88,g,mmhmm no no no,g|mmhmm no no no
89,M,right okay,M|right okay
90,g,no don't worry about the wheatfields it's just to tell you where to stop the line,g|no don't worry about the wheatfields it's just to tell you where to stop the line
91,M,right,M|right
92,g,never mind about it being an arc or a curve or anything,g|never mind about it being an arc or a curve or anything
93,M,no no just straight down,M|no no just straight down
94,g,just just go down the left-hand side of the pine forest,g|just just go down the left-hand side of the pine forest
95,M,right,M|right
96,g,okay and once you get to the where it says pine draw a line from there to eh above the bakery but not the chimney a bit to the left of that in fact the left-hand side it must be a wee shed or whatever it is,g|okay and once you get to the where it says pine draw a line from there to eh above the bakery but not the chimney a bit to the left of that in fact the left-hand side it must be a wee shed or whatever it is
97,M,right so i'm going down to the level of the bottom of the bakery,M|right so i'm going down to the level of the bottom of the bakery
98,g,you see what i,g|you see what i
99,M,!!!'!!!'!!there's a tree,M|!!!'!!!'!!there's a tree
100,g,yeah but stop when you get just to above the bakery,g|yeah but stop when you get just to above the bakery
101,M,right okay right,M|right okay right
102,g,then just go round the bakery on the right-hand side just draw a an oval shape round the right-hand side of the bakery,g|then just go round the bakery on the right-hand side just draw a an oval shape round the right-hand side of the bakery
103,M,mmhmm,M|mmhmm
104,g,yeah right round it uh-huh,g|yeah right round it uh-huh
105,M,right,M|right
106,g,underneath the bakery,g|underneath the bakery
107,M,no,M|no
108,g,have you got a canal,g|have you got a canal
109,M,no,M|no
110,g,no well the canal is about two inches to the left-hand side of the bakery but it's in line with it so once you get an inch or and a half or so past the bakery,g|no well the canal is about two inches to the left-hand side of the bakery but it's in line with it so once you get an inch or and a half or so past the bakery
111,M,right okay,M|right okay
112,g,eh take your line down to crane bay oh i've got two wheatfields that's not important is it right anyway so you get to the canal right you don't have one but just go down about two inches until you get to crane bay and follow follow the curve okay of crane bay,g|eh take your line down to crane bay oh i've got two wheatfields that's not important is it right anyway so you get to the canal right you don't have one but just go down about two inches until you get to crane bay and follow follow the curve okay of crane bay
113,M,mm,M|mm
114,g,but not don't go down just go along don't go don't go down where it it really curves away there don't don't follow that,g|but not don't go down just go along don't go don't go down where it it really curves away there don't don't follow that
115,M,right okay,M|right okay
116,g,so you're at the top left-hand side of crane bay right just northwest of where it says crane,g|so you're at the top left-hand side of crane bay right just northwest of where it says crane
117,M,right i'm just about at the left-most er there's about a half an inch to the right,M|right i'm just about at the left-most er there's about a half an inch to the right
118,g,"or the where the ""c"" is","g|or the where the ""c"" is"
119,M,uh right,M|uh right
120,g,i've got wheatfields in line with where it says bay okay about an inch or so to the left of crane bay itself just in line in fact beneath where the other wheatfields were that i that i was telling you about,g|i've got wheatfields in line with where it says bay okay about an inch or so to the left of crane bay itself just in line in fact beneath where the other wheatfields were that i that i was telling you about
121,M,right,M|right
122,g,okay so you go round the round that curve and you have to go down and about an inch and a half okay to to avoid the wheatfields which are just to the left of crane bay so you go down there right,g|okay so you go round the round that curve and you have to go down and about an inch and a half okay to to avoid the wheatfields which are just to the left of crane bay so you go down there right
123,M,right,M|right
124,g,go beneath the wheatfields in other words draw a line you know two inches or so to the left have you got a rocket warehouse,g|go beneath the wheatfields in other words draw a line you know two inches or so to the left have you got a rocket warehouse
125,M,uh-huh,M|uh-huh
126,g,well just draw a line between well above the rocket warehouse in fact okay,g|well just draw a line between well above the rocket warehouse in fact okay
127,M,uh right,M|uh right
128,g,an an inch or so above the rocket warehouse but to the left of it go round it the same way as you went round the igloo but on the other side okay just follow it round,g|an an inch or so above the rocket warehouse but to the left of it go round it the same way as you went round the igloo but on the other side okay just follow it round
129,M,right,M|right
130,g,go down the left-hand side of the page once you've done that,g|go down the left-hand side of the page once you've done that
131,M,uh right,M|uh right
132,g,have you got a lighthouse,g|have you got a lighthouse
133,M,uh a lighthouse no,M|uh a lighthouse no
134,g,the rocket warehouse,g|the rocket warehouse
135,M,uh rocket warehouse uh-hope so,M|uh rocket warehouse uh-hope so
136,g,the cross is right next to the lighthouse and just take your line to there and that's it finished,g|the cross is right next to the lighthouse and just take your line to there and that's it finished
137,M,right,M|right
138,g,on the left-hand side of it,g|on the left-hand side of it
139,M,uh well it's sort of on the right-hand but very slightly on the left,M|uh well it's sort of on the right-hand but very slightly on the left
140,g,well yeah that would be okay,g|well yeah that would be okay
141,M,right,M|right
142,g,uh-huh and just the cross is right you know the left-hand side of the lighthouse just next to it,g|uh-huh and just the cross is right you know the left-hand side of the lighthouse just next to it
143,M,uh yeah,M|uh yeah
144,g,okay got it,g|okay got it
145,M,you got a rocket warehouse,M|you got a rocket warehouse
146,g,right that's it finished,g|right that's it finished
