,response,context,context/0,context/1,context/2,context/3
11,,Right.,"Well, I, I feel the other thing too, uh, they were saying, uh, you know, what new ways could could it, you, you know, change the system. I, I really think that, uh, we spend a lot of time, uh, going through appeal after appeal after appeal after appeal, I mean, if you go to a trial by jury and especially if a person has confessed. If they have been caught, you know, point blank in the crime. There's, uh, no question","Uh, every person has their opinions and that's why jury selection is often very difficult. Uh.",That's it.,"Uh, one man can never be, one man, one woman can never be objectionable in every case."
12,"You can't, or we know,","it's beyond a reasonable doubt. You know, all these things. I mean, you know, we've gone through this over and over again.",Right.,"Well, I, I feel the other thing too, uh, they were saying, uh, you know, what new ways could could it, you, you know, change the system. I, I really think that, uh, we spend a lot of time, uh, going through appeal after appeal after appeal after appeal, I mean, if you go to a trial by jury and especially if a person has confessed. If they have been caught, you know, point blank in the crime. There's, uh, no question","Uh, every person has their opinions and that's why jury selection is often very difficult. Uh.",That's it.
13,I'm a'there's.,Right. They shouldn't allow an appeal.,"it's beyond a reasonable doubt. You know, all these things. I mean, you know, we've gone through this over and over again.",Right.,"Well, I, I feel the other thing too, uh, they were saying, uh, you know, what new ways could could it, you, you know, change the system. I, I really think that, uh, we spend a lot of time, uh, going through appeal after appeal after appeal after appeal, I mean, if you go to a trial by jury and especially if a person has confessed. If they have been caught, you know, point blank in the crime. There's, uh, no question","Uh, every person has their opinions and that's why jury selection is often very difficult. Uh."
14,I'm not.,"And it can go on for ten, twenty, years.",Right. They shouldn't allow an appeal.,"it's beyond a reasonable doubt. You know, all these things. I mean, you know, we've gone through this over and over again.",Right.,"Well, I, I feel the other thing too, uh, they were saying, uh, you know, what new ways could could it, you, you know, change the system. I, I really think that, uh, we spend a lot of time, uh, going through appeal after appeal after appeal after appeal, I mean, if you go to a trial by jury and especially if a person has confessed. If they have been caught, you know, point blank in the crime. There's, uh, no question"
15,Can't be legal.,Yep.,"And it can go on for ten, twenty, years.",Right. They shouldn't allow an appeal.,"it's beyond a reasonable doubt. You know, all these things. I mean, you know, we've gone through this over and over again.",Right.
16,"Well, the trial is a bit of a stretch.","I, I think this is a little ridiculous.",Yep.,"And it can go on for ten, twenty, years.",Right. They shouldn't allow an appeal.,"it's beyond a reasonable doubt. You know, all these things. I mean, you know, we've gone through this over and over again."
17,What is?,Uh-huh,"I, I think this is a little ridiculous.",Yep.,"And it can go on for ten, twenty, years.",Right. They shouldn't allow an appeal.
18,"Well, I know what I'm doing with my life.",I think the only people who benefit from that are the lawyers.,Uh-huh,"I, I think this is a little ridiculous.",Yep.,"And it can go on for ten, twenty, years."
19,I was at the school.,"Oh, that's right. I work for a law firm",I think the only people who benefit from that are the lawyers.,Uh-huh,"I, I think this is a little ridiculous.",Yep.
20,I'm serious. I'm pretty sure that there are a lot more of those people in the legal system than you think.,"I, I'm serious. And I think that the lawyers have caused a lot of the problems that exist in the in the criminal system today. With plea bargaining.","Oh, that's right. I work for a law firm",I think the only people who benefit from that are the lawyers.,Uh-huh,"I, I think this is a little ridiculous."
21,The lawyers have been involved in a lot.,Right.,"I, I'm serious. And I think that the lawyers have caused a lot of the problems that exist in the in the criminal system today. With plea bargaining.","Oh, that's right. I work for a law firm",I think the only people who benefit from that are the lawyers.,Uh-huh
22,I think he's a sociopath.,"You know, if someone is",Right.,"I, I'm serious. And I think that the lawyers have caused a lot of the problems that exist in the in the criminal system today. With plea bargaining.","Oh, that's right. I work for a law firm",I think the only people who benefit from that are the lawyers.
23,Because it's the only option available to them.,Well plea plea bargaining is a different story.,"You know, if someone is",Right.,"I, I'm serious. And I think that the lawyers have caused a lot of the problems that exist in the in the criminal system today. With plea bargaining.","Oh, that's right. I work for a law firm"
24,I know it. I'm a lawyer.,Well.,Well plea plea bargaining is a different story.,"You know, if someone is",Right.,"I, I'm serious. And I think that the lawyers have caused a lot of the problems that exist in the in the criminal system today. With plea bargaining."
25,If they get a plea bargain then they can be charged with assault.,"Plea bargaining is something completely different. That, that actually prevents trials. Or at least speeds them up.",Well.,Well plea plea bargaining is a different story.,"You know, if someone is",Right.
26,"But, I don't know, that's the whole system.","Well, I know. That's what I'm saying. But I think a lot of, all of the whole criminal system is messed up in, in that regard. I mean, you know, people who commit, uh, crimes that they, I don't know how it works exactly  but  you know, they get lesser sentences","Plea bargaining is something completely different. That, that actually prevents trials. Or at least speeds them up.",Well.,Well plea plea bargaining is a different story.,"You know, if someone is"
27,"I mean, the whole system is broken. That's why they're doing it.",Right.,"Well, I know. That's what I'm saying. But I think a lot of, all of the whole criminal system is messed up in, in that regard. I mean, you know, people who commit, uh, crimes that they, I don't know how it works exactly  but  you know, they get lesser sentences","Plea bargaining is something completely different. That, that actually prevents trials. Or at least speeds them up.",Well.,Well plea plea bargaining is a different story.
28,That's what the,"and I understand that the jails are full of people, you know, uh  and that they have to do something.",Right.,"Well, I know. That's what I'm saying. But I think a lot of, all of the whole criminal system is messed up in, in that regard. I mean, you know, people who commit, uh, crimes that they, I don't know how it works exactly  but  you know, they get lesser sentences","Plea bargaining is something completely different. That, that actually prevents trials. Or at least speeds them up.",Well.
29,It's a law,Right.,"and I understand that the jails are full of people, you know, uh  and that they have to do something.",Right.,"Well, I know. That's what I'm saying. But I think a lot of, all of the whole criminal system is messed up in, in that regard. I mean, you know, people who commit, uh, crimes that they, I don't know how it works exactly  but  you know, they get lesser sentences","Plea bargaining is something completely different. That, that actually prevents trials. Or at least speeds them up."
30,"Yeah, they know.","But, I think that the reason they are full is because they know that they can get away with it.",Right.,"and I understand that the jails are full of people, you know, uh  and that they have to do something.",Right.,"Well, I know. That's what I'm saying. But I think a lot of, all of the whole criminal system is messed up in, in that regard. I mean, you know, people who commit, uh, crimes that they, I don't know how it works exactly  but  you know, they get lesser sentences"
31,They don't.,Huh.,"But, I think that the reason they are full is because they know that they can get away with it.",Right.,"and I understand that the jails are full of people, you know, uh  and that they have to do something.",Right.
32,... because we're a state.,"you know what I'm saying? That we don't have, uh, well a lot of states don't have capital punishment.",Huh.,"But, I think that the reason they are full is because they know that they can get away with it.",Right.,"and I understand that the jails are full of people, you know, uh  and that they have to do something."
33,... but we do have capital penalty.,Right.,"you know what I'm saying? That we don't have, uh, well a lot of states don't have capital punishment.",Huh.,"But, I think that the reason they are full is because they know that they can get away with it.",Right.
34,I think you should get rid of capital punishment.,"And, uh I, I think they should.",Right.,"you know what I'm saying? That we don't have, uh, well a lot of states don't have capital punishment.",Huh.,"But, I think that the reason they are full is because they know that they can get away with it."
35,Why don't we have capital punishments?,We do,"And, uh I, I think they should.",Right.,"you know what I'm saying? That we don't have, uh, well a lot of states don't have capital punishment.",Huh.
36,I think you misunderstand what I am saying.,"I, and I think if a person is guilty of taking someone's life and like you say, it's, it's, there's no doubt whatsoever. Like drunk drivers that kill people and, uh, you know, all",We do,"And, uh I, I think they should.",Right.,"you know what I'm saying? That we don't have, uh, well a lot of states don't have capital punishment."
37,I think they're both guilty,Right.,"I, and I think if a person is guilty of taking someone's life and like you say, it's, it's, there's no doubt whatsoever. Like drunk drivers that kill people and, uh, you know, all",We do,"And, uh I, I think they should.",Right.
38,It's a quote from the movie'The Prestige '.,"they, they're caught dead to rights. I, I just think that that's, they've, they've taken a life and if, they should pay for it with their life.",Right.,"I, and I think if a person is guilty of taking someone's life and like you say, it's, it's, there's no doubt whatsoever. Like drunk drivers that kill people and, uh, you know, all",We do,"And, uh I, I think they should."
39,It's not that they're not guilty. It's that they aren't guilty.,"Right. When you're saying as far as the appeal, uh, procedure was concerned.","they, they're caught dead to rights. I, I just think that that's, they've, they've taken a life and if, they should pay for it with their life.",Right.,"I, and I think if a person is guilty of taking someone's life and like you say, it's, it's, there's no doubt whatsoever. Like drunk drivers that kill people and, uh, you know, all",We do
40,"No, I'm, uh, I am.",Yeah.,"Right. When you're saying as far as the appeal, uh, procedure was concerned.","they, they're caught dead to rights. I, I just think that that's, they've, they've taken a life and if, they should pay for it with their life.",Right.,"I, and I think if a person is guilty of taking someone's life and like you say, it's, it's, there's no doubt whatsoever. Like drunk drivers that kill people and, uh, you know, all"
41,"I'm not sure, I've never heard of the appeal.","We just have the case, I'm, I'm sure you've probably heard of Marion Berry.",Yeah.,"Right. When you're saying as far as the appeal, uh, procedure was concerned.","they, they're caught dead to rights. I, I just think that that's, they've, they've taken a life and if, they should pay for it with their life.",Right.
42,What do you mean?,Uh-huh.,"We just have the case, I'm, I'm sure you've probably heard of Marion Berry.",Yeah.,"Right. When you're saying as far as the appeal, uh, procedure was concerned.","they, they're caught dead to rights. I, I just think that that's, they've, they've taken a life and if, they should pay for it with their life."
43,"Uh, what?","Uh, his last appeal was, was denied two days before his sentence was up",Uh-huh.,"We just have the case, I'm, I'm sure you've probably heard of Marion Berry.",Yeah.,"Right. When you're saying as far as the appeal, uh, procedure was concerned."
44,"No, he didn't. He was arrested.","Oh, really.","Uh, his last appeal was, was denied two days before his sentence was up",Uh-huh.,"We just have the case, I'm, I'm sure you've probably heard of Marion Berry.",Yeah.
45,"No, he's a minor.","So, I mean, his appeal was denied and two days later he got out of jail For cocaine possession.","Oh, really.","Uh, his last appeal was, was denied two days before his sentence was up",Uh-huh.,"We just have the case, I'm, I'm sure you've probably heard of Marion Berry."
46,He got out?,"It, uh, Yeah.","So, I mean, his appeal was denied and two days later he got out of jail For cocaine possession.","Oh, really.","Uh, his last appeal was, was denied two days before his sentence was up",Uh-huh.
47,He was on probation.,"But, uh, that was absurd  There is never, there was no reason  the appeal process should have dragged on that long for a six month sentence.","It, uh, Yeah.","So, I mean, his appeal was denied and two days later he got out of jail For cocaine possession.","Oh, really.","Uh, his last appeal was, was denied two days before his sentence was up"
48,"It's u I Am The Law, I know.","I know that, that  Uh-huh. And, I don't know. Uh, what would you do to change it? To make it better?","But, uh, that was absurd  There is never, there was no reason  the appeal process should have dragged on that long for a six month sentence.","It, uh, Yeah.","So, I mean, his appeal was denied and two days later he got out of jail For cocaine possession.","Oh, really."
49,The appeal,"Well, uh, the, the only I can, I you know, the, appeal procedure is the only thing I can possibly think of. Uh, like I said, as far as removing of the jury and having the judge sentence, that's absurd.  There's no way that could work.","I know that, that  Uh-huh. And, I don't know. Uh, what would you do to change it? To make it better?","But, uh, that was absurd  There is never, there was no reason  the appeal process should have dragged on that long for a six month sentence.","It, uh, Yeah.","So, I mean, his appeal was denied and two days later he got out of jail For cocaine possession."
50,Yes.,"Oh, yeah. I, I, I don't agree with that at all.","Well, uh, the, the only I can, I you know, the, appeal procedure is the only thing I can possibly think of. Uh, like I said, as far as removing of the jury and having the judge sentence, that's absurd.  There's no way that could work.","I know that, that  Uh-huh. And, I don't know. Uh, what would you do to change it? To make it better?","But, uh, that was absurd  There is never, there was no reason  the appeal process should have dragged on that long for a six month sentence.","It, uh, Yeah."
51,It's,"Uh, but,","Oh, yeah. I, I, I don't agree with that at all.","Well, uh, the, the only I can, I you know, the, appeal procedure is the only thing I can possibly think of. Uh, like I said, as far as removing of the jury and having the judge sentence, that's absurd.  There's no way that could work.","I know that, that  Uh-huh. And, I don't know. Uh, what would you do to change it? To make it better?","But, uh, that was absurd  There is never, there was no reason  the appeal process should have dragged on that long for a six month sentence."
52,"You... I don t, I?",Imagine the guilt that person would have. I mean  burned out.,"Uh, but,","Oh, yeah. I, I, I don't agree with that at all.","Well, uh, the, the only I can, I you know, the, appeal procedure is the only thing I can possibly think of. Uh, like I said, as far as removing of the jury and having the judge sentence, that's absurd.  There's no way that could work.","I know that, that  Uh-huh. And, I don't know. Uh, what would you do to change it? To make it better?"
53,"I, I don t know.","Oh, exactly.",Imagine the guilt that person would have. I mean  burned out.,"Uh, but,","Oh, yeah. I, I, I don't agree with that at all.","Well, uh, the, the only I can, I you know, the, appeal procedure is the only thing I can possibly think of. Uh, like I said, as far as removing of the jury and having the judge sentence, that's absurd.  There's no way that could work."
54,I... I don't know.,"There's  there's no possible way that you could, uh, you know, feel good about yourself.","Oh, exactly.",Imagine the guilt that person would have. I mean  burned out.,"Uh, but,","Oh, yeah. I, I, I don't agree with that at all."
55,It's not about feeling good. It's about feeling happy.,Exactly.  Right.,"There's  there's no possible way that you could, uh, you know, feel good about yourself.","Oh, exactly.",Imagine the guilt that person would have. I mean  burned out.,"Uh, but,"
56,I feel like that would be a good way to go.,"If you had to do something like that, day after day.",Exactly.  Right.,"There's  there's no possible way that you could, uh, you know, feel good about yourself.","Oh, exactly.",Imagine the guilt that person would have. I mean  burned out.
57,"What if I told you, I would want to do this for a living.",No one would want the job,"If you had to do something like that, day after day.",Exactly.  Right.,"There's  there's no possible way that you could, uh, you know, feel good about yourself.","Oh, exactly."
58,So what do you think is the ideal outcome?,No. Not really.,No one would want the job,"If you had to do something like that, day after day.",Exactly.  Right.,"There's  there's no possible way that you could, uh, you know, feel good about yourself."
59,I know.The majority do,"Uh, and, you know, like I said, the, you know, everyone has their opinions about every case.",No. Not really.,No one would want the job,"If you had to do something like that, day after day.",Exactly.  Right.
60,"Yes, because the people who were arrested are guilty of murder.","Well, do you think people should have a trial is they're caught dead to rights like,","Uh, and, you know, like I said, the, you know, everyone has their opinions about every case.",No. Not really.,No one would want the job,"If you had to do something like that, day after day."
61,"I am, uhh, I'm not.","Oh yeah. I, I feel that everyone is, everyone is, uh, entitled to a trial by jury.  That, that, that right","Well, do you think people should have a trial is they're caught dead to rights like,","Uh, and, you know, like I said, the, you know, everyone has their opinions about every case.",No. Not really.,No one would want the job
62,How do you know that?,"I mean, supposing I come up to you and I just point blank kill you.","Oh yeah. I, I feel that everyone is, everyone is, uh, entitled to a trial by jury.  That, that, that right","Well, do you think people should have a trial is they're caught dead to rights like,","Uh, and, you know, like I said, the, you know, everyone has their opinions about every case.",No. Not really.
63,I don't think so.,"Well, I mean, were there witnesses?","I mean, supposing I come up to you and I just point blank kill you.","Oh yeah. I, I feel that everyone is, everyone is, uh, entitled to a trial by jury.  That, that, that right","Well, do you think people should have a trial is they're caught dead to rights like,","Uh, and, you know, like I said, the, you know, everyone has their opinions about every case."
64,I'm saying that there is a difference between being right and being right.,"In other words you're saying that, you have to find out whether it's premeditated or what the circumstances were.","Well, I mean, were there witnesses?","I mean, supposing I come up to you and I just point blank kill you.","Oh yeah. I, I feel that everyone is, everyone is, uh, entitled to a trial by jury.  That, that, that right","Well, do you think people should have a trial is they're caught dead to rights like,"
65,"I know, I'm saying that you can","Right.  Right.  That you can't, you can't remove the jury regardless of the case.","In other words you're saying that, you have to find out whether it's premeditated or what the circumstances were.","Well, I mean, were there witnesses?","I mean, supposing I come up to you and I just point blank kill you.","Oh yeah. I, I feel that everyone is, everyone is, uh, entitled to a trial by jury.  That, that, that right"
66,I'm pretty sure you can.,Yeah.,"Right.  Right.  That you can't, you can't remove the jury regardless of the case.","In other words you're saying that, you have to find out whether it's premeditated or what the circumstances were.","Well, I mean, were there witnesses?","I mean, supposing I come up to you and I just point blank kill you."
67,I was thinking of a different scenario.,I mean you could have fifty people in audience watching a murder take place,Yeah.,"Right.  Right.  That you can't, you can't remove the jury regardless of the case.","In other words you're saying that, you have to find out whether it's premeditated or what the circumstances were.","Well, I mean, were there witnesses?"
68,That's what I said.I think that you can remove the judge.But can't you remove the defendant.And it's not like there's a jury.,Yeah.,I mean you could have fifty people in audience watching a murder take place,Yeah.,"Right.  Right.  That you can't, you can't remove the jury regardless of the case.","In other words you're saying that, you have to find out whether it's premeditated or what the circumstances were."
69,There's only so many people you can watch in jury duty.,"and you, you'd still, there's still mitigating circumstances",Yeah.,I mean you could have fifty people in audience watching a murder take place,Yeah.,"Right.  Right.  That you can't, you can't remove the jury regardless of the case."
