,response,context,context/0,context/1,context/2,context/3
37,you go up to the forge,right right up over the pine,so then you go right which would be under the forge and you go up over the old pine okay,uh-huh,but you know beneath the start,right
38,under the forge,over the pine,right right up over the pine,so then you go right which would be under the forge and you go up over the old pine okay,uh-huh,but you know beneath the start
39,i go right and left as far away as i can,and i go right as far as the pine,over the pine,right right up over the pine,so then you go right which would be under the forge and you go up over the old pine okay,uh-huh
40,I go right up,yeah more or less,and i go right as far as the pine,over the pine,right right up over the pine,so then you go right which would be under the forge and you go up over the old pine okay
41,yes but you wouldnt be able to see what it is,if you see what i mean,yeah more or less,and i go right as far as the pine,over the pine,right right up over the pine
42,so... how far can I go?,as as long as you avoid the forge and the pine you you don't have to,if you see what i mean,yeah more or less,and i go right as far as the pine,over the pine
43,"i mean if you go to the forge, you don t have to go back",oh,as as long as you avoid the forge and the pine you you don't have to,if you see what i mean,yeah more or less,and i go right as far as the pine
44,not really,worry too much about the exact,oh,as as long as you avoid the forge and the pine you you don't have to,if you see what i mean,yeah more or less
45,I think i'll just go with the pine,okay i don't have a forge anyway,worry too much about the exact,oh,as as long as you avoid the forge and the pine you you don't have to,if you see what i mean
46,I have a torch and a torch.,route but eh,okay i don't have a forge anyway,worry too much about the exact,oh,as as long as you avoid the forge and the pine you you don't have to
47,so then i can just build a forge and get it?,right up,route but eh,okay i don't have a forge anyway,worry too much about the exact,oh
48,I don't know how to do that.,right so once you're at the top of the pine if you go about two and a half inches three inches to the right have you got a pine forest,right up,route but eh,okay i don't have a forge anyway,worry too much about the exact
49,do you have a drill?,uh-huh,right so once you're at the top of the pine if you go about two and a half inches three inches to the right have you got a pine forest,right up,route but eh,okay i don't have a forge anyway
50,huh? how do i do that?,you have well just go down the left-hand side of the pine forest,uh-huh,right so once you're at the top of the pine if you go about two and a half inches three inches to the right have you got a pine forest,right up,route but eh
51,so you're a tree?,am i and am i going straight kind of along the outline of the bay,you have well just go down the left-hand side of the pine forest,uh-huh,right so once you're at the top of the pine if you go about two and a half inches three inches to the right have you got a pine forest,right up
52,and a pine tree,you've got a bay there,am i and am i going straight kind of along the outline of the bay,you have well just go down the left-hand side of the pine forest,uh-huh,right so once you're at the top of the pine if you go about two and a half inches three inches to the right have you got a pine forest
53,well I guess you are now,uh-huh,you've got a bay there,am i and am i going straight kind of along the outline of the bay,you have well just go down the left-hand side of the pine forest,uh-huh
54,i dont have a tree there,i don't have a bay there it'll be at the top,uh-huh,you've got a bay there,am i and am i going straight kind of along the outline of the bay,you have well just go down the left-hand side of the pine forest
55,u r u i'm i r i,uh-huh,i don't have a bay there it'll be at the top,uh-huh,you've got a bay there,am i and am i going straight kind of along the outline of the bay
56,uhhhhhhhhhhh,have you got a bay at the bottom,uh-huh,i don't have a bay there it'll be at the top,uh-huh,you've got a bay there
57,i think i have a good idea,yeah,have you got a bay at the bottom,uh-huh,i don't have a bay there it'll be at the top,uh-huh
58,which one is it?,crane bay,yeah,have you got a bay at the bottom,uh-huh,i don't have a bay there it'll be at the top
59,ohh uh,uh-huh,crane bay,yeah,have you got a bay at the bottom,uh-huh
60,what about the one above it?,where's the one at the top,uh-huh,crane bay,yeah,have you got a bay at the bottom
61,Where is the one in the middle?,it's just in the centre of the page at the top very top,where's the one at the top,uh-huh,crane bay,yeah
62,theres a way to get the screenshot up,how far down,it's just in the centre of the page at the top very top,where's the one at the top,uh-huh,crane bay
63,How far down?,erm about an inch and a half,how far down,it's just in the centre of the page at the top very top,where's the one at the top,uh-huh
64,goin for the bay,yeah well don't go much you know don't go any higher than than the the height of the old pine or or the forest that must be where the bay is i don't have a bay there but the route you know must miss the bay er so you know just go along 'til you get to the pine forest more or less and then go go down on the left-hand side of the pine forest,erm about an inch and a half,how far down,it's just in the centre of the page at the top very top,where's the one at the top
65,i dont know how i can prove it. i just say,uh-huh okay,yeah well don't go much you know don't go any higher than than the the height of the old pine or or the forest that must be where the bay is i don't have a bay there but the route you know must miss the bay er so you know just go along 'til you get to the pine forest more or less and then go go down on the left-hand side of the pine forest,erm about an inch and a half,how far down,it's just in the centre of the page at the top very top
66,that's the bay.,okay once you're at the bottom of the pine forest just where it says pine,uh-huh okay,yeah well don't go much you know don't go any higher than than the the height of the old pine or or the forest that must be where the bay is i don't have a bay there but the route you know must miss the bay er so you know just go along 'til you get to the pine forest more or less and then go go down on the left-hand side of the pine forest,erm about an inch and a half,how far down
67,"i think he means the bay, where the",mmhmm,okay once you're at the bottom of the pine forest just where it says pine,uh-huh okay,yeah well don't go much you know don't go any higher than than the the height of the old pine or or the forest that must be where the bay is i don't have a bay there but the route you know must miss the bay er so you know just go along 'til you get to the pine forest more or less and then go go down on the left-hand side of the pine forest,erm about an inch and a half
68,h,okay if you if you just kind of draw a draw an arc er to the right just more or less the same direction as you've been going until have you got wheatfields,mmhmm,okay once you're at the bottom of the pine forest just where it says pine,uh-huh okay,yeah well don't go much you know don't go any higher than than the the height of the old pine or or the forest that must be where the bay is i don't have a bay there but the route you know must miss the bay er so you know just go along 'til you get to the pine forest more or less and then go go down on the left-hand side of the pine forest
69,i am not going to lie i think i might have made a mistake,no,okay if you if you just kind of draw a draw an arc er to the right just more or less the same direction as you've been going until have you got wheatfields,mmhmm,okay once you're at the bottom of the pine forest just where it says pine,uh-huh okay
70,what if I just go to the bottom right?,on your map no well the,no,okay if you if you just kind of draw a draw an arc er to the right just more or less the same direction as you've been going until have you got wheatfields,mmhmm,okay once you're at the bottom of the pine forest just where it says pine
71,yea uh,oh yeah uh-huh,on your map no well the,no,okay if you if you just kind of draw a draw an arc er to the right just more or less the same direction as you've been going until have you got wheatfields,mmhmm
72,"no, it's a map",you have right,oh yeah uh-huh,on your map no well the,no,okay if you if you just kind of draw a draw an arc er to the right just more or less the same direction as you've been going until have you got wheatfields
73,no u,mmhmm,you have right,oh yeah uh-huh,on your map no well the,no
74,i dont know i didnt draw it.,well just draw the arc and stop the arc you know in line with the wheatfields but beneath the pine forest okay,mmhmm,you have right,oh yeah uh-huh,on your map no well the
75,i'm pretty sure i've seen this before,i don't understand say that again,well just draw the arc and stop the arc you know in line with the wheatfields but beneath the pine forest okay,mmhmm,you have right,oh yeah uh-huh
76,it's a joke,oh two or three inches down from the pine forest okay you know it doesn't have to be an arc as long as you avoid all the obstacles i think eh if you you know if you finish up eh in line with the wheatfields okay but beneath the pine forest you if you stop drawing your line there above the bakery in other words above the eh,i don't understand say that again,well just draw the arc and stop the arc you know in line with the wheatfields but beneath the pine forest okay,mmhmm,you have right
77,not enough arc,where is your wheatfields,oh two or three inches down from the pine forest okay you know it doesn't have to be an arc as long as you avoid all the obstacles i think eh if you you know if you finish up eh in line with the wheatfields okay but beneath the pine forest you if you stop drawing your line there above the bakery in other words above the eh,i don't understand say that again,well just draw the arc and stop the arc you know in line with the wheatfields but beneath the pine forest okay,mmhmm
78,im in the forge,well er you know imagine where the forge would be on your map or it's it's on mine but imagine where it would be,where is your wheatfields,oh two or three inches down from the pine forest okay you know it doesn't have to be an arc as long as you avoid all the obstacles i think eh if you you know if you finish up eh in line with the wheatfields okay but beneath the pine forest you if you stop drawing your line there above the bakery in other words above the eh,i don't understand say that again,well just draw the arc and stop the arc you know in line with the wheatfields but beneath the pine forest okay
79,you mean like a 3d model,mmhmm,well er you know imagine where the forge would be on your map or it's it's on mine but imagine where it would be,where is your wheatfields,oh two or three inches down from the pine forest okay you know it doesn't have to be an arc as long as you avoid all the obstacles i think eh if you you know if you finish up eh in line with the wheatfields okay but beneath the pine forest you if you stop drawing your line there above the bakery in other words above the eh,i don't understand say that again
80,How far down,about two inches down from that in in between the the forge and the old pine,mmhmm,well er you know imagine where the forge would be on your map or it's it's on mine but imagine where it would be,where is your wheatfields,oh two or three inches down from the pine forest okay you know it doesn't have to be an arc as long as you avoid all the obstacles i think eh if you you know if you finish up eh in line with the wheatfields okay but beneath the pine forest you if you stop drawing your line there above the bakery in other words above the eh
81,about 3 inches,right,about two inches down from that in in between the the forge and the old pine,mmhmm,well er you know imagine where the forge would be on your map or it's it's on mine but imagine where it would be,where is your wheatfields
82,the forge is right there,on the left-hand side okay so where are you now,right,about two inches down from that in in between the the forge and the old pine,mmhmm,well er you know imagine where the forge would be on your map or it's it's on mine but imagine where it would be
83,"okay, how are you?",right i'm going down past the pine forest in an arch towards the wheatfields,on the left-hand side okay so where are you now,right,about two inches down from that in in between the the forge and the old pine,mmhmm
84,"up to the forge where you meet the new guys, then we'll get to the other side",mmhmm no no no,right i'm going down past the pine forest in an arch towards the wheatfields,on the left-hand side okay so where are you now,right,about two inches down from that in in between the the forge and the old pine
85,do you still need help?,no,mmhmm no no no,right i'm going down past the pine forest in an arch towards the wheatfields,on the left-hand side okay so where are you now,right
86,can i stop?,no don't worry about the wheatfields it's just to tell you where to stop the line,no,mmhmm no no no,right i'm going down past the pine forest in an arch towards the wheatfields,on the left-hand side okay so where are you now
87,I'll just go down the pine tree and head to the wheat fields,right okay,no don't worry about the wheatfields it's just to tell you where to stop the line,no,mmhmm no no no,right i'm going down past the pine forest in an arch towards the wheatfields
88,"no I mean the line, not the wheat field",never mind about it being an arc or a curve or anything,right okay,no don't worry about the wheatfields it's just to tell you where to stop the line,no,mmhmm no no no
89,I'm just going to stop now,okay,never mind about it being an arc or a curve or anything,right okay,no don't worry about the wheatfields it's just to tell you where to stop the line,no
90,i am just wondering how you did it,just just go down the left-hand side of the pine forest,okay,never mind about it being an arc or a curve or anything,right okay,no don't worry about the wheatfields it's just to tell you where to stop the line
91,i am not a clever man,right,just just go down the left-hand side of the pine forest,okay,never mind about it being an arc or a curve or anything,right okay
92,I am,okay and once you get to the where it says pine draw a line from there to eh above the bakery but not the chimney a bit to the left of that in fact the left-hand side it must be a wee shed or whatever it is,right,just just go down the left-hand side of the pine forest,okay,never mind about it being an arc or a curve or anything
93,but then the chimneys would be a different colour,right,okay and once you get to the where it says pine draw a line from there to eh above the bakery but not the chimney a bit to the left of that in fact the left-hand side it must be a wee shed or whatever it is,right,just just go down the left-hand side of the pine forest,okay
94,ohh i see,you see what i,right,okay and once you get to the where it says pine draw a line from there to eh above the bakery but not the chimney a bit to the left of that in fact the left-hand side it must be a wee shed or whatever it is,right,just just go down the left-hand side of the pine forest
95,and I'm going up down,and i'm going am i going straight down,you see what i,right,okay and once you get to the where it says pine draw a line from there to eh above the bakery but not the chimney a bit to the left of that in fact the left-hand side it must be a wee shed or whatever it is,right
96,you can see what im going to do right now,yeah but stop when you get just to above the bakery,and i'm going am i going straight down,you see what i,right,okay and once you get to the where it says pine draw a line from there to eh above the bakery but not the chimney a bit to the left of that in fact the left-hand side it must be a wee shed or whatever it is
97,yeah i'll stop,uh-huh right okay,yeah but stop when you get just to above the bakery,and i'm going am i going straight down,you see what i,right
98,I'm not sure what you mean. I can't draw circles on the ground.,then just go round the bakery on the right-hand side just draw a an oval shape round the right-hand side of the bakery,uh-huh right okay,yeah but stop when you get just to above the bakery,and i'm going am i going straight down,you see what i
99,u just go,i'm i'm going down and round,then just go round the bakery on the right-hand side just draw a an oval shape round the right-hand side of the bakery,uh-huh right okay,yeah but stop when you get just to above the bakery,and i'm going am i going straight down
100,what is the best way to do that?,yeah right round it uh-huh,i'm i'm going down and round,then just go round the bakery on the right-hand side just draw a an oval shape round the right-hand side of the bakery,uh-huh right okay,yeah but stop when you get just to above the bakery
101,i am now,uh-huh right now where,yeah right round it uh-huh,i'm i'm going down and round,then just go round the bakery on the right-hand side just draw a an oval shape round the right-hand side of the bakery,uh-huh right okay
102,in the corner,underneath the bakery,uh-huh right now where,yeah right round it uh-huh,i'm i'm going down and round,then just go round the bakery on the right-hand side just draw a an oval shape round the right-hand side of the bakery
103,under the bakery.,uh-huh,underneath the bakery,uh-huh right now where,yeah right round it uh-huh,i'm i'm going down and round
104,under the bakery.,have you got a canal,uh-huh,underneath the bakery,uh-huh right now where,yeah right round it uh-huh
105,have u got a beach,no,have you got a canal,uh-huh,underneath the bakery,uh-huh right now where
106,I think you mean the canal,no well the canal is about two inches to the left-hand side of the bakery but it's in line with it so once you get an inch or and a half or so past the bakery,no,have you got a canal,uh-huh,underneath the bakery
107,we've got an inch past the baker's bakery,mmhmm,no well the canal is about two inches to the left-hand side of the bakery but it's in line with it so once you get an inch or and a half or so past the bakery,no,have you got a canal,uh-huh
108,the two little wheatfields,eh take your line down to crane bay oh i've got two wheatfields that's not important is it right anyway so you get to the canal right you don't have one but just go down about two inches until you get to crane bay and follow follow the curve okay of crane bay,mmhmm,no well the canal is about two inches to the left-hand side of the bakery but it's in line with it so once you get an inch or and a half or so past the bakery,no,have you got a canal
109,"right in the middle of the canal, and it's a wheat field",uh-huh right round to the left,eh take your line down to crane bay oh i've got two wheatfields that's not important is it right anyway so you get to the canal right you don't have one but just go down about two inches until you get to crane bay and follow follow the curve okay of crane bay,mmhmm,no well the canal is about two inches to the left-hand side of the bakery but it's in line with it so once you get an inch or and a half or so past the bakery,no
110,yeah...,but not don't go down just go along don't go don't go down where it it really curves away there don't don't follow that,uh-huh right round to the left,eh take your line down to crane bay oh i've got two wheatfields that's not important is it right anyway so you get to the canal right you don't have one but just go down about two inches until you get to crane bay and follow follow the curve okay of crane bay,mmhmm,no well the canal is about two inches to the left-hand side of the bakery but it's in line with it so once you get an inch or and a half or so past the bakery
111,"I'm not sure, but the way the line goes down it looks like it's about the same length as the",right okay,but not don't go down just go along don't go don't go down where it it really curves away there don't don't follow that,uh-huh right round to the left,eh take your line down to crane bay oh i've got two wheatfields that's not important is it right anyway so you get to the canal right you don't have one but just go down about two inches until you get to crane bay and follow follow the curve okay of crane bay,mmhmm
112,i'm on the right,so you're at the top left-hand side of crane bay right just northwest of where it says crane,right okay,but not don't go down just go along don't go don't go down where it it really curves away there don't don't follow that,uh-huh right round to the left,eh take your line down to crane bay oh i've got two wheatfields that's not important is it right anyway so you get to the canal right you don't have one but just go down about two inches until you get to crane bay and follow follow the curve okay of crane bay
113,you don't have to be a hero to go for the crane bay,uh-huh,so you're at the top left-hand side of crane bay right just northwest of where it says crane,right okay,but not don't go down just go along don't go don't go down where it it really curves away there don't don't follow that,uh-huh right round to the left
114,What about the crane bay?,"or the where the ""c"" is",uh-huh,so you're at the top left-hand side of crane bay right just northwest of where it says crane,right okay,but not don't go down just go along don't go don't go down where it it really curves away there don't don't follow that
115,Uhhh... you don't know where the second part of the sentence is?,uh-huh,"or the where the ""c"" is",uh-huh,so you're at the top left-hand side of crane bay right just northwest of where it says crane,right okay
116,what are you talking about?,i've got wheatfields in line with where it says bay okay about an inch or so to the left of crane bay itself just in line in fact beneath where the other wheatfields were that i that i was telling you about,uh-huh,"or the where the ""c"" is",uh-huh,so you're at the top left-hand side of crane bay right just northwest of where it says crane
117,"I've got a wheatfield in line to the right of bay, and the wheatfield is in line around the bay.",mmhmm right okay,i've got wheatfields in line with where it says bay okay about an inch or so to the left of crane bay itself just in line in fact beneath where the other wheatfields were that i that i was telling you about,uh-huh,"or the where the ""c"" is",uh-huh
118,so i'm not wrong?,okay so you go round the round that curve and you have to go down and about an inch and a half okay to to avoid the wheatfields which are just to the left of crane bay so you go down there right,mmhmm right okay,i've got wheatfields in line with where it says bay okay about an inch or so to the left of crane bay itself just in line in fact beneath where the other wheatfields were that i that i was telling you about,uh-huh,"or the where the ""c"" is"
119,ok I'm not sure if you know what you're doing or what's happening,hmm,okay so you go round the round that curve and you have to go down and about an inch and a half okay to to avoid the wheatfields which are just to the left of crane bay so you go down there right,mmhmm right okay,i've got wheatfields in line with where it says bay okay about an inch or so to the left of crane bay itself just in line in fact beneath where the other wheatfields were that i that i was telling you about,uh-huh
120,,go beneath the wheatfields in other words draw a line you know two inches or so to the left have you got a rocket warehouse,hmm,okay so you go round the round that curve and you have to go down and about an inch and a half okay to to avoid the wheatfields which are just to the left of crane bay so you go down there right,mmhmm right okay,i've got wheatfields in line with where it says bay okay about an inch or so to the left of crane bay itself just in line in fact beneath where the other wheatfields were that i that i was telling you about
121,I'm just gonna go ahead and say it...,uh-huh,go beneath the wheatfields in other words draw a line you know two inches or so to the left have you got a rocket warehouse,hmm,okay so you go round the round that curve and you have to go down and about an inch and a half okay to to avoid the wheatfields which are just to the left of crane bay so you go down there right,mmhmm right okay
122,how do you know when you have a rocket farm?,well just draw a line between well above the rocket warehouse in fact okay,uh-huh,go beneath the wheatfields in other words draw a line you know two inches or so to the left have you got a rocket warehouse,hmm,okay so you go round the round that curve and you have to go down and about an inch and a half okay to to avoid the wheatfields which are just to the left of crane bay so you go down there right
123,you mean the rocket ship?,uh-huh,well just draw a line between well above the rocket warehouse in fact okay,uh-huh,go beneath the wheatfields in other words draw a line you know two inches or so to the left have you got a rocket warehouse,hmm
124,I don't get it,an an inch or so above the rocket warehouse but to the left of it go round it the same way as you went round the igloo but on the other side okay just follow it round,uh-huh,well just draw a line between well above the rocket warehouse in fact okay,uh-huh,go beneath the wheatfields in other words draw a line you know two inches or so to the left have you got a rocket warehouse
125,okay then,yeah okay,an an inch or so above the rocket warehouse but to the left of it go round it the same way as you went round the igloo but on the other side okay just follow it round,uh-huh,well just draw a line between well above the rocket warehouse in fact okay,uh-huh
126,i know right? how do you do that?,go down the left-hand side of the page once you've done that,yeah okay,an an inch or so above the rocket warehouse but to the left of it go round it the same way as you went round the igloo but on the other side okay just follow it round,uh-huh,well just draw a line between well above the rocket warehouse in fact okay
127,"huh, i was going to say it was the right hand side of page",uh-huh,go down the left-hand side of the page once you've done that,yeah okay,an an inch or so above the rocket warehouse but to the left of it go round it the same way as you went round the igloo but on the other side okay just follow it round,uh-huh
128,the building in the background,have you got a lighthouse,uh-huh,go down the left-hand side of the page once you've done that,yeah okay,an an inch or so above the rocket warehouse but to the left of it go round it the same way as you went round the igloo but on the other side okay just follow it round
129,what is that,yeah kind of directly underneath the warehouse,have you got a lighthouse,uh-huh,go down the left-hand side of the page once you've done that,yeah okay
130,where are you standing?,the rocket warehouse,yeah kind of directly underneath the warehouse,have you got a lighthouse,uh-huh,go down the left-hand side of the page once you've done that
131,which building?,uh-huh,the rocket warehouse,yeah kind of directly underneath the warehouse,have you got a lighthouse,uh-huh
132,i can help u in a sec,the cross is right next to the lighthouse and just take your line to there and that's it finished,uh-huh,the rocket warehouse,yeah kind of directly underneath the warehouse,have you got a lighthouse
133,"it was right next the lighthouse, and it was the right way up",it's right next to the lighthouse,the cross is right next to the lighthouse and just take your line to there and that's it finished,uh-huh,the rocket warehouse,yeah kind of directly underneath the warehouse
134,where is the cross?,on the left-hand side of it,it's right next to the lighthouse,the cross is right next to the lighthouse and just take your line to there and that's it finished,uh-huh,the rocket warehouse
135,I think I have a good idea of where the lighthouse is,right okay and just go straight down,on the left-hand side of it,it's right next to the lighthouse,the cross is right next to the lighthouse and just take your line to there and that's it finished,uh-huh
136,right i just wanna know how far the cross is,well yeah that would be okay,right okay and just go straight down,on the left-hand side of it,it's right next to the lighthouse,the cross is right next to the lighthouse and just take your line to there and that's it finished
137,where do you put the torch,uh-huh,well yeah that would be okay,right okay and just go straight down,on the left-hand side of it,it's right next to the lighthouse
138,oh okay.,uh-huh and just the cross is right you know the left-hand side of the lighthouse just next to it,uh-huh,well yeah that would be okay,right okay and just go straight down,on the left-hand side of it
139,I can do the lighthouse,okay,uh-huh and just the cross is right you know the left-hand side of the lighthouse just next to it,uh-huh,well yeah that would be okay,right okay and just go straight down
140,Uhhhh... yes.,okay got it,okay,uh-huh and just the cross is right you know the left-hand side of the lighthouse just next to it,uh-huh,well yeah that would be okay
141,"yes, i did",mmhmm,okay got it,okay,uh-huh and just the cross is right you know the left-hand side of the lighthouse just next to it,uh-huh
