,response,context,context/0,context/1,context/2,context/3
16,it's in the middle of the cliff,yeah and then round the bottom of the forge which isn't there,towards the outside of the map right,right so you go out towards outside of the map,i'm just below the cliffs,right start right so you're just below the cliffs
17,you go out of the ground,which isn't there,yeah and then round the bottom of the forge which isn't there,towards the outside of the map right,right so you go out towards outside of the map,i'm just below the cliffs
18,that's not there,but it's on on the same level as the pine tree,which isn't there,yeah and then round the bottom of the forge which isn't there,towards the outside of the map right,right so you go out towards outside of the map
19,"the bottom of it is a cave, i know that's not there",right okay,but it's on on the same level as the pine tree,which isn't there,yeah and then round the bottom of the forge which isn't there,towards the outside of the map right
20,yeah but i can't get up there because it's a firepit,right and then you go up the inside of the pine tree,right okay,but it's on on the same level as the pine tree,which isn't there,yeah and then round the bottom of the forge which isn't there
21,the outside of the tree?,the inside,right and then you go up the inside of the pine tree,right okay,but it's on on the same level as the pine tree,which isn't there
22,right the outside of that tree,right not no that the left of the pine tree so the that's outside of the map,the inside,right and then you go up the inside of the pine tree,right okay,but it's on on the same level as the pine tree
23,i think you mean the right of the pineapple,to the left of the pine,right not no that the left of the pine tree so the that's outside of the map,the inside,right and then you go up the inside of the pine tree,right okay
24,"you know, the right of the pines",uh-huh,to the left of the pine,right not no that the left of the pine tree so the that's outside of the map,the inside,right and then you go up the inside of the pine tree
25,where is this?,up past the pine tree,uh-huh,to the left of the pine,right not no that the left of the pine tree so the that's outside of the map,the inside
26,u want to go there,uh-huh,up past the pine tree,uh-huh,to the left of the pine,right not no that the left of the pine tree so the that's outside of the map
27,"uhhh, the pine trees are on my left",the pine tree is always on my right,uh-huh,up past the pine tree,uh-huh,to the left of the pine
28,uhhuh? the tree is on your left,yeah,the pine tree is always on my right,uh-huh,up past the pine tree,uh-huh
29,The tree is on my left,okay,yeah,the pine tree is always on my right,uh-huh,up past the pine tree
30,"I'll do it, but I'll have to go to work now",and then so you get to the top of the pine tree,okay,yeah,the pine tree is always on my right,uh-huh
31,what is the right way to do this?,top of the pine tree,and then so you get to the top of the pine tree,okay,yeah,the pine tree is always on my right
32,and what are you going to do about it?,right and then go vertically across to about two thirds across the page,top of the pine tree,and then so you get to the top of the pine tree,okay,yeah
33,how do you do that?,vertically across,right and then go vertically across to about two thirds across the page,top of the pine tree,and then so you get to the top of the pine tree,okay
34,you're on a list now,horizontally sorry,vertically across,right and then go vertically across to about two thirds across the page,top of the pine tree,and then so you get to the top of the pine tree
35,"turn around, left and right",right so i'm going across the page right,horizontally sorry,vertically across,right and then go vertically across to about two thirds across the page,top of the pine tree
36,turn around,uh-huh have you got a pine forest on right,right so i'm going across the page right,horizontally sorry,vertically across,right and then go vertically across to about two thirds across the page
37,vertically right?,yes,uh-huh have you got a pine forest on right,right so i'm going across the page right,horizontally sorry,vertically across
38,what is the pattern on your feet?,well you slope down with the pine forest on your right,yes,uh-huh have you got a pine forest on right,right so i'm going across the page right,horizontally sorry
39,where is the forest?,pine forest on my right,well you slope down with the pine forest on your right,yes,uh-huh have you got a pine forest on right,right so i'm going across the page right
40,"nah, it's the slope on the left",aha so don't go round the pine forest just like pass down by it,pine forest on my right,well you slope down with the pine forest on your right,yes,uh-huh have you got a pine forest on right
41,its okay,so i'm cut right okay,aha so don't go round the pine forest just like pass down by it,pine forest on my right,well you slope down with the pine forest on your right,yes
42,so just stop right there,"right and then just where the word pine forest is just stop at the ""p""",so i'm cut right okay,aha so don't go round the pine forest just like pass down by it,pine forest on my right,well you slope down with the pine forest on your right
43,right up and then,"right right stop at the ""p"" right","right and then just where the word pine forest is just stop at the ""p""",so i'm cut right okay,aha so don't go round the pine forest just like pass down by it,pine forest on my right
44,"right, but the point is just right.",right and then sort of loop round a wee bit more don't don't draw your line in the same angle sort of make it a bit flatter and then draw another wee loop,"right right stop at the ""p"" right","right and then just where the word pine forest is just stop at the ""p""",so i'm cut right okay,aha so don't go round the pine forest just like pass down by it
45,"right, a bit more",a bit flatter what on the same does this have have i to cross a stream,right and then sort of loop round a wee bit more don't don't draw your line in the same angle sort of make it a bit flatter and then draw another wee loop,"right right stop at the ""p"" right","right and then just where the word pine forest is just stop at the ""p""",so i'm cut right okay
46,"i can do this, but i can't do it right now",what,a bit flatter what on the same does this have have i to cross a stream,right and then sort of loop round a wee bit more don't don't draw your line in the same angle sort of make it a bit flatter and then draw another wee loop,"right right stop at the ""p"" right","right and then just where the word pine forest is just stop at the ""p"""
47,What's your favorite meme,have i to cross a stream,what,a bit flatter what on the same does this have have i to cross a stream,right and then sort of loop round a wee bit more don't don't draw your line in the same angle sort of make it a bit flatter and then draw another wee loop,"right right stop at the ""p"" right"
48,i think you mean a bit more,no i haven't got a stream i suppose just avoid the stream but sort of like as though,have i to cross a stream,what,a bit flatter what on the same does this have have i to cross a stream,right and then sort of loop round a wee bit more don't don't draw your line in the same angle sort of make it a bit flatter and then draw another wee loop
49,is it running?,it runs,no i haven't got a stream i suppose just avoid the stream but sort of like as though,have i to cross a stream,what,a bit flatter what on the same does this have have i to cross a stream
50,i am drawing a face i think,you're drawing a nose right say this is the face you're drawing and then you've got to sort of do a sort of round bit for the nose,it runs,no i haven't got a stream i suppose just avoid the stream but sort of like as though,have i to cross a stream,what
51,the nose,is that beneath so is the nose to come beneath the pine forest,you're drawing a nose right say this is the face you're drawing and then you've got to sort of do a sort of round bit for the nose,it runs,no i haven't got a stream i suppose just avoid the stream but sort of like as though,have i to cross a stream
52,and the face of the tree,beneath the pine forest uh-huh,is that beneath so is the nose to come beneath the pine forest,you're drawing a nose right say this is the face you're drawing and then you've got to sort of do a sort of round bit for the nose,it runs,no i haven't got a stream i suppose just avoid the stream but sort of like as though
53,the way you look at it,okay right,beneath the pine forest uh-huh,is that beneath so is the nose to come beneath the pine forest,you're drawing a nose right say this is the face you're drawing and then you've got to sort of do a sort of round bit for the nose,it runs
54,"bend the knee, bend the knee",right have you got a bakery underneath right a bit lower down,okay right,beneath the pine forest uh-huh,is that beneath so is the nose to come beneath the pine forest,you're drawing a nose right say this is the face you're drawing and then you've got to sort of do a sort of round bit for the nose
55,so what do you do for a living?,yes,right have you got a bakery underneath right a bit lower down,okay right,beneath the pine forest uh-huh,is that beneath so is the nose to come beneath the pine forest
56,you know what?,right so see when the nose comes out it comes back in to the face,yes,right have you got a bakery underneath right a bit lower down,okay right,beneath the pine forest uh-huh
57,no it doesn't,comes back in yes,right so see when the nose comes out it comes back in to the face,yes,right have you got a bakery underneath right a bit lower down,okay right
58,right do you want me to take it back to the nose,right that should be just above the bakery,comes back in yes,right so see when the nose comes out it comes back in to the face,yes,right have you got a bakery underneath right a bit lower down
59,"right in the face, right?",right,right that should be just above the bakery,comes back in yes,right so see when the nose comes out it comes back in to the face,yes
60,I'm good,is that okay,right,right that should be just above the bakery,comes back in yes,right so see when the nose comes out it comes back in to the face
61,i'll let you know,okay,is that okay,right,right that should be just above the bakery,comes back in yes
62,then do another one,and then go and do another big nose round the bakery,okay,is that okay,right,right that should be just above the bakery
63,I'm sorry but what does that mean?,round the bakery,and then go and do another big nose round the bakery,okay,is that okay,right
64,you're not gonna give me a good answer,uh-huh and then come right back in,round the bakery,and then go and do another big nose round the bakery,okay,is that okay
65,he's gonna go in the kitchen,okay,uh-huh and then come right back in,round the bakery,and then go and do another big nose round the bakery,okay
66,yes! i want to see the tree!,underneath the bakery and maybe in past the bakery about two centimetres just before the canal have you got a canal,okay,uh-huh and then come right back in,round the bakery,and then go and do another big nose round the bakery
67,can you get me a canal?,no i don't have a canal,underneath the bakery and maybe in past the bakery about two centimetres just before the canal have you got a canal,okay,uh-huh and then come right back in,round the bakery
68,yeah i can do that. do you want me to come back in a couple of hours?,all right right just come in two centimetres towards the middle,no i don't have a canal,underneath the bakery and maybe in past the bakery about two centimetres just before the canal have you got a canal,okay,uh-huh and then come right back in
69,oh i'm on the way,okay,all right right just come in two centimetres towards the middle,no i don't have a canal,underneath the bakery and maybe in past the bakery about two centimetres just before the canal have you got a canal,okay
70,where do you want me to meet you?,from the bakery,okay,all right right just come in two centimetres towards the middle,no i don't have a canal,underneath the bakery and maybe in past the bakery about two centimetres just before the canal have you got a canal
71,and where do i get the milk,right,from the bakery,okay,all right right just come in two centimetres towards the middle,no i don't have a canal
72,i am from crane bay and i am looking for the right and the second,"right and then are you sort of above the ""e"" in crane bay",right,from the bakery,okay,all right right just come in two centimetres towards the middle
73,Are you in the crane bay?,yes,"right and then are you sort of above the ""e"" in crane bay",right,from the bakery,okay
74,i dont know where crane bay is,right well go down towards the coast,yes,"right and then are you sort of above the ""e"" in crane bay",right,from the bakery
75,go to the beach,alright,right well go down towards the coast,yes,"right and then are you sort of above the ""e"" in crane bay",right
76,right then,right and then follow the crane bay round the coast,alright,right well go down towards the coast,yes,"right and then are you sort of above the ""e"" in crane bay"
77,just follow the cranes,okay what's the direction,right and then follow the crane bay round the coast,alright,right well go down towards the coast,yes
78,I'm pretty sure it's in the middle of the map.,"to the to the left it's towards the ""c"" of crane bay",okay what's the direction,right and then follow the crane bay round the coast,alright,right well go down towards the coast
79,right around the corner,okay right,"to the to the left it's towards the ""c"" of crane bay",okay what's the direction,right and then follow the crane bay round the coast,alright
80,ok then its towards the to right it's toward the to a a,right and eh then it's sort of have you got wheatfields,okay right,"to the to the left it's towards the ""c"" of crane bay",okay what's the direction,right and then follow the crane bay round the coast
81,is the wheatfield on the left a different shape?,yes but they're up the top,right and eh then it's sort of have you got wheatfields,okay right,"to the to the left it's towards the ""c"" of crane bay",okay what's the direction
82,"that's what i meant, i meant the ones that are on the top and they're not in the top left",oh you got a rocket warehouse,yes but they're up the top,right and eh then it's sort of have you got wheatfields,okay right,"to the to the left it's towards the ""c"" of crane bay"
83,did you have a warehouse?,yes i have a rocket warehouse,oh you got a rocket warehouse,yes but they're up the top,right and eh then it's sort of have you got wheatfields,okay right
84,I think you have to be in the lighthouse to get the crates.,mm right okay is that sort of above the lighthouse,yes i have a rocket warehouse,oh you got a rocket warehouse,yes but they're up the top,right and eh then it's sort of have you got wheatfields
85,I'm guessing you're looking for a rocket garage?,yes,mm right okay is that sort of above the lighthouse,yes i have a rocket warehouse,oh you got a rocket warehouse,yes but they're up the top
86,I dont have a warehouse,right well sort of sticking to the coast you know where the coast goes up and down vertical,yes,mm right okay is that sort of above the lighthouse,yes i have a rocket warehouse,oh you got a rocket warehouse
87,do you have a bridge?,yes,right well sort of sticking to the coast you know where the coast goes up and down vertical,yes,mm right okay is that sort of above the lighthouse,yes i have a rocket warehouse
88,yes mister,right sort of don't go vertically down it but start sloping down towards around the top of the rocket warehouse,yes,right well sort of sticking to the coast you know where the coast goes up and down vertical,yes,mm right okay is that sort of above the lighthouse
89,Where do you get that map?,around the top of the rocket warehouse,right sort of don't go vertically down it but start sloping down towards around the top of the rocket warehouse,yes,right well sort of sticking to the coast you know where the coast goes up and down vertical,yes
90,about the mountain,uh-huh,around the top of the rocket warehouse,right sort of don't go vertically down it but start sloping down towards around the top of the rocket warehouse,yes,right well sort of sticking to the coast you know where the coast goes up and down vertical
91,you can see the rocket go over the top.,right okay,uh-huh,around the top of the rocket warehouse,right sort of don't go vertically down it but start sloping down towards around the top of the rocket warehouse,yes
92,how would you get the top right side of a page?,and then slope the line right out to the side of the page,right okay,uh-huh,around the top of the rocket warehouse,right sort of don't go vertically down it but start sloping down towards around the top of the rocket warehouse
93,how do you do that?,right out to the side of the page,and then slope the line right out to the side of the page,right okay,uh-huh,around the top of the rocket warehouse
94,left out to page,uh-huh,right out to the side of the page,and then slope the line right out to the side of the page,right okay,uh-huh
95,right.,right,uh-huh,right out to the side of the page,and then slope the line right out to the side of the page,right okay
96,left the page to draw a line,the outside of the page and then eh sort of draw a are you about in line with the rocket bit or have you done that,right,uh-huh,right out to the side of the page,and then slope the line right out to the side of the page
97,you are going through the rocket and then you are past the other side of it.,no i'm past the rocket,the outside of the page and then eh sort of draw a are you about in line with the rocket bit or have you done that,right,uh-huh,right out to the side of the page
98,the rocket part?,no but like see where your line is at the side of the page is that at rocket like where the words rocket are written,no i'm past the rocket,the outside of the page and then eh sort of draw a are you about in line with the rocket bit or have you done that,right,uh-huh
99,about a 5 min,oh aye near enough,no but like see where your line is at the side of the page is that at rocket like where the words rocket are written,no i'm past the rocket,the outside of the page and then eh sort of draw a are you about in line with the rocket bit or have you done that,right
100,it is a bit hard to read,right so we just like take the line down vertically down the side of the page,oh aye near enough,no but like see where your line is at the side of the page is that at rocket like where the words rocket are written,no i'm past the rocket,the outside of the page and then eh sort of draw a are you about in line with the rocket bit or have you done that
101,"i mean, how is that a rocket?",down the side of the page,right so we just like take the line down vertically down the side of the page,oh aye near enough,no but like see where your line is at the side of the page is that at rocket like where the words rocket are written,no i'm past the rocket
102,for a minute,for about two centimetres,down the side of the page,right so we just like take the line down vertically down the side of the page,oh aye near enough,no but like see where your line is at the side of the page is that at rocket like where the words rocket are written
103,"right, for about two millimetres.",right,for about two centimetres,down the side of the page,right so we just like take the line down vertically down the side of the page,oh aye near enough
104,"yes, and then we will start to build a house",and then curve it back in towards the old light house don't have a cave,right,for about two centimetres,down the side of the page,right so we just like take the line down vertically down the side of the page
105,what is this?,past the cave well there's a cave in between the rocket warehouse and the old lighthouse,and then curve it back in towards the old light house don't have a cave,right,for about two centimetres,down the side of the page
106,I'm going to make it a rocket,you going to hit it,past the cave well there's a cave in between the rocket warehouse and the old lighthouse,and then curve it back in towards the old light house don't have a cave,right,for about two centimetres
107,so what's the point?,yes if i go in so i'll come down further than the two centimetres,you going to hit it,past the cave well there's a cave in between the rocket warehouse and the old lighthouse,and then curve it back in towards the old light house don't have a cave,right
108,just don't go in too far,okay,yes if i go in so i'll come down further than the two centimetres,you going to hit it,past the cave well there's a cave in between the rocket warehouse and the old lighthouse,and then curve it back in towards the old light house don't have a cave
109,yes i am,and go past down below the cave,okay,yes if i go in so i'll come down further than the two centimetres,you going to hit it,past the cave well there's a cave in between the rocket warehouse and the old lighthouse
110,and then go down further,yes yeah oh will that put you in the sea,and go past down below the cave,okay,yes if i go in so i'll come down further than the two centimetres,you going to hit it
111,but it is in the ocean,no it's not in the sea,yes yeah oh will that put you in the sea,and go past down below the cave,okay,yes if i go in so i'll come down further than the two centimetres
112,I'll make a video,okay then,no it's not in the sea,yes yeah oh will that put you in the sea,and go past down below the cave,okay
113,yes yes and yes,and i've and then where do i go after that to the old lighthouse,okay then,no it's not in the sea,yes yeah oh will that put you in the sea,and go past down below the cave
114,i don't know what to do now,just stop at the old lighthouse uh-huh,and i've and then where do i go after that to the old lighthouse,okay then,no it's not in the sea,yes yeah oh will that put you in the sea
115,"i just stopped at the new lighthouse, so i dont need to do anything",just stop at the old lighthouse okay,just stop at the old lighthouse uh-huh,and i've and then where do i go after that to the old lighthouse,okay then,no it's not in the sea
