,response,context,context/0,context/1,context/2,context/3
91,go ahead and try,uh-huh,go along the side of the trout farm,right okay,below,above or below the trout farm
92,There is a very small fish in the middle of the tree,to the right-hand side,uh-huh,go along the side of the trout farm,right okay,below
93,left side,uh-huh,to the right-hand side,uh-huh,go along the side of the trout farm,right okay
94,uuhh uuhh,and about about an inch away from the end of the sheet of paper,uh-huh,to the right-hand side,uh-huh,go along the side of the trout farm
95,"uhuh, about an hour away",uh-huh,and about about an inch away from the end of the sheet of paper,uh-huh,to the right-hand side,uh-huh
96,"uhh, what's that?",and then go straight do you have a cattle stockade,uh-huh,and about about an inch away from the end of the sheet of paper,uh-huh,to the right-hand side
97,Umm... what is that?,right near near the corner,and then go straight do you have a cattle stockade,uh-huh,and about about an inch away from the end of the sheet of paper,uh-huh
98,I can't believe I just watched this.,uh-huh,right near near the corner,and then go straight do you have a cattle stockade,uh-huh,and about about an inch away from the end of the sheet of paper
99,"right next to the corner,",right,uh-huh,right near near the corner,and then go straight do you have a cattle stockade,uh-huh
100,how do i do that,go straight down to the cattle stockade,right,uh-huh,right near near the corner,and then go straight do you have a cattle stockade
101,what is the best place to look for a kite?,like above or below it,go straight down to the cattle stockade,right,uh-huh,right near near the corner
102,how do you go up?,below it,like above or below it,go straight down to the cattle stockade,right,uh-huh
103,just a little lower,right okay,below it,like above or below it,go straight down to the cattle stockade,right
104,I will,go along to the end of the cattle stockade,right okay,below it,like above or below it,go straight down to the cattle stockade
105,How far are you going,along the bottom and left,go along to the end of the cattle stockade,right okay,below it,like above or below it
106,to the left,and along the bottom yeah to the left of it,along the bottom and left,go along to the end of the cattle stockade,right okay,below it
107,right huh,right uh-huh,and along the bottom yeah to the left of it,along the bottom and left,go along to the end of the cattle stockade,right okay
108,you're right,um do you have anything between this cattle stockade and the bandit territory,right uh-huh,and along the bottom yeah to the left of it,along the bottom and left,go along to the end of the cattle stockade
109,can i have a parfaits?,i've got a parched river bed,um do you have anything between this cattle stockade and the bandit territory,right uh-huh,and along the bottom yeah to the left of it,along the bottom and left
110,do you have a beefy beefy cattle stockades?,right,i've got a parched river bed,um do you have anything between this cattle stockade and the bandit territory,right uh-huh,and along the bottom yeah to the left of it
111,but its not,but it's sort of nearer the cattle stockade but roughly in the middle cattle,right,i've got a parched river bed,um do you have anything between this cattle stockade and the bandit territory,right uh-huh
112,its a bit further away but it's a little further,is it sort of underneath the cattle stockade,but it's sort of nearer the cattle stockade but roughly in the middle cattle,right,i've got a parched river bed,um do you have anything between this cattle stockade and the bandit territory
113,is that on the top of the cattle line?,aye just a wee bit under,is it sort of underneath the cattle stockade,but it's sort of nearer the cattle stockade but roughly in the middle cattle,right,i've got a parched river bed
114,yeah but it's kinda a circle,right well just go a little curve above it,aye just a wee bit under,is it sort of underneath the cattle stockade,but it's sort of nearer the cattle stockade but roughly in the middle cattle,right
115,just a little bit over the cattle,uh-huh,right well just go a little curve above it,aye just a wee bit under,is it sort of underneath the cattle stockade,but it's sort of nearer the cattle stockade but roughly in the middle cattle
116,"okay, just keep it up, i'm not a big fan of the bandits, i prefer the way the band is laid out.",and then go back down to the side of it and underneath the bandit territory,uh-huh,right well just go a little curve above it,aye just a wee bit under,is it sort of underneath the cattle stockade
117,Ugh. How can I fix it?,uh-huh right done that uh-huh,and then go back down to the side of it and underneath the bandit territory,uh-huh,right well just go a little curve above it,aye just a wee bit under
118,"uhh, what do you mean by that?",right underneath it and then just come back up 'til you're level with the top of the plant thing about a,uh-huh right done that uh-huh,and then go back down to the side of it and underneath the bandit territory,uh-huh,right well just go a little curve above it
119,huhuh go back to the bandaid thing,what plant thing,right underneath it and then just come back up 'til you're level with the top of the plant thing about a,uh-huh right done that uh-huh,and then go back down to the side of it and underneath the bandit territory,uh-huh
120,at the top,at at the bandit territory,what plant thing,right underneath it and then just come back up 'til you're level with the top of the plant thing about a,uh-huh right done that uh-huh,and then go back down to the side of it and underneath the bandit territory
121,at the bandipede,oh right oh the cactus,at at the bandit territory,what plant thing,right underneath it and then just come back up 'til you're level with the top of the plant thing about a,uh-huh right done that uh-huh
122,the cactus?,yeah the cactus,oh right oh the cactus,at at the bandit territory,what plant thing,right underneath it and then just come back up 'til you're level with the top of the plant thing about a
123,you know,right uh-huh,yeah the cactus,oh right oh the cactus,at at the bandit territory,what plant thing
124,oh yeah,so you're about an inch away from the edge of the sheet of paper,right uh-huh,yeah the cactus,oh right oh the cactus,at at the bandit territory
125,uuhh hu,uh-huh,so you're about an inch away from the edge of the sheet of paper,right uh-huh,yeah the cactus,oh right oh the cactus
126,"oh, yeah, i just realized that",and just that's your cross is there that's it finished,uh-huh,so you're about an inch away from the edge of the sheet of paper,right uh-huh,yeah the cactus
