,response,context,context/0,context/1,context/2,context/3
26,okay,okay we're going straight due north at the top there there's a west lake,mmhmm,"right and then at the top of the ""s"" we're turning north",right,"we've gone from the abandoned cottage right and we're on the sort of ""s"" shape yeah"
27,which we're going to pass on the south erm southeast side,okay,okay we're going straight due north at the top there there's a west lake,mmhmm,"right and then at the top of the ""s"" we're turning north",right
28,mmhmm,which we're going to pass on the south erm southeast side,okay,okay we're going straight due north at the top there there's a west lake,mmhmm,"right and then at the top of the ""s"" we're turning north"
29,"and we're going to do that in a curve almost a half ""u"" shape",mmhmm,which we're going to pass on the south erm southeast side,okay,okay we're going straight due north at the top there there's a west lake,mmhmm
30,"half ""u"" shape to the southeast","and we're going to do that in a curve almost a half ""u"" shape",mmhmm,which we're going to pass on the south erm southeast side,okay,okay we're going straight due north at the top there there's a west lake
31,yeah yeah the southeast,"half ""u"" shape to the southeast","and we're going to do that in a curve almost a half ""u"" shape",mmhmm,which we're going to pass on the south erm southeast side,okay
32,right okay,yeah yeah the southeast,"half ""u"" shape to the southeast","and we're going to do that in a curve almost a half ""u"" shape",mmhmm,which we're going to pass on the south erm southeast side
33,and continue up north slightly,right okay,yeah yeah the southeast,"half ""u"" shape to the southeast","and we're going to do that in a curve almost a half ""u"" shape",mmhmm
34,mmhmm,and continue up north slightly,right okay,yeah yeah the southeast,"half ""u"" shape to the southeast","and we're going to do that in a curve almost a half ""u"" shape"
35,but not quite to the tip of that lake,mmhmm,and continue up north slightly,right okay,yeah yeah the southeast,"half ""u"" shape to the southeast"
36,mmhmm,but not quite to the tip of that lake,mmhmm,and continue up north slightly,right okay,yeah yeah the southeast
37,and then we're going to turn down above a trig point and we're going to turn immediately to your right and straight down at an angle of forty-five,mmhmm,but not quite to the tip of that lake,mmhmm,and continue up north slightly,right okay
38,right,and then we're going to turn down above a trig point and we're going to turn immediately to your right and straight down at an angle of forty-five,mmhmm,but not quite to the tip of that lake,mmhmm,and continue up north slightly
39,okay and we're going to continue that wee distance down and that the point at the end of that it should be near to the abandoned cottage where we went past miles away but if not just carry on and then continue down in that forty-five degree,right,and then we're going to turn down above a trig point and we're going to turn immediately to your right and straight down at an angle of forty-five,mmhmm,but not quite to the tip of that lake,mmhmm
40,mmhmm,okay and we're going to continue that wee distance down and that the point at the end of that it should be near to the abandoned cottage where we went past miles away but if not just carry on and then continue down in that forty-five degree,right,and then we're going to turn down above a trig point and we're going to turn immediately to your right and straight down at an angle of forty-five,mmhmm,but not quite to the tip of that lake
41,and turn round by a monument on the outside of the monument,mmhmm,okay and we're going to continue that wee distance down and that the point at the end of that it should be near to the abandoned cottage where we went past miles away but if not just carry on and then continue down in that forty-five degree,right,and then we're going to turn down above a trig point and we're going to turn immediately to your right and straight down at an angle of forty-five,mmhmm
42,outside of the monument,and turn round by a monument on the outside of the monument,mmhmm,okay and we're going to continue that wee distance down and that the point at the end of that it should be near to the abandoned cottage where we went past miles away but if not just carry on and then continue down in that forty-five degree,right,and then we're going to turn down above a trig point and we're going to turn immediately to your right and straight down at an angle of forty-five
43,yeah and then a very slight turning up again north sort of northwest,outside of the monument,and turn round by a monument on the outside of the monument,mmhmm,okay and we're going to continue that wee distance down and that the point at the end of that it should be near to the abandoned cottage where we went past miles away but if not just carry on and then continue down in that forty-five degree,right
44,mmhmm,yeah and then a very slight turning up again north sort of northwest,outside of the monument,and turn round by a monument on the outside of the monument,mmhmm,okay and we're going to continue that wee distance down and that the point at the end of that it should be near to the abandoned cottage where we went past miles away but if not just carry on and then continue down in that forty-five degree
45,"very slight curve sort of very slight ""s""-shaped just a slight curve and then going to proceed up north again on the right-hand side there's a nuclear test site before right before reaching the top of that northbound and then you're going to turn back west and above that there's an east lake",mmhmm,yeah and then a very slight turning up again north sort of northwest,outside of the monument,and turn round by a monument on the outside of the monument,mmhmm
46,oh right okay,"very slight curve sort of very slight ""s""-shaped just a slight curve and then going to proceed up north again on the right-hand side there's a nuclear test site before right before reaching the top of that northbound and then you're going to turn back west and above that there's an east lake",mmhmm,yeah and then a very slight turning up again north sort of northwest,outside of the monument,and turn round by a monument on the outside of the monument
47,yeah and that's the finish,oh right okay,"very slight curve sort of very slight ""s""-shaped just a slight curve and then going to proceed up north again on the right-hand side there's a nuclear test site before right before reaching the top of that northbound and then you're going to turn back west and above that there's an east lake",mmhmm,yeah and then a very slight turning up again north sort of northwest,outside of the monument
48,mmhmm slightly different,yeah and that's the finish,oh right okay,"very slight curve sort of very slight ""s""-shaped just a slight curve and then going to proceed up north again on the right-hand side there's a nuclear test site before right before reaching the top of that northbound and then you're going to turn back west and above that there's an east lake",mmhmm,yeah and then a very slight turning up again north sort of northwest
49,right start off facing north right turn to your left and walk forward then to your left again keep walking forward 'til you come to the site of a plane crash go right roundabout it and turn to your right so you end up facing north again,mmhmm slightly different,yeah and that's the finish,oh right okay,"very slight curve sort of very slight ""s""-shaped just a slight curve and then going to proceed up north again on the right-hand side there's a nuclear test site before right before reaching the top of that northbound and then you're going to turn back west and above that there's an east lake",mmhmm
50,could you just slow down a bit please,right start off facing north right turn to your left and walk forward then to your left again keep walking forward 'til you come to the site of a plane crash go right roundabout it and turn to your right so you end up facing north again,mmhmm slightly different,yeah and that's the finish,oh right okay,"very slight curve sort of very slight ""s""-shaped just a slight curve and then going to proceed up north again on the right-hand side there's a nuclear test site before right before reaching the top of that northbound and then you're going to turn back west and above that there's an east lake"
51,sorry,could you just slow down a bit please,right start off facing north right turn to your left and walk forward then to your left again keep walking forward 'til you come to the site of a plane crash go right roundabout it and turn to your right so you end up facing north again,mmhmm slightly different,yeah and that's the finish,oh right okay
52,so i have to walk straight ahead from the start,sorry,could you just slow down a bit please,right start off facing north right turn to your left and walk forward then to your left again keep walking forward 'til you come to the site of a plane crash go right roundabout it and turn to your right so you end up facing north again,mmhmm slightly different,yeah and that's the finish
53,mmhmm,so i have to walk straight ahead from the start,sorry,could you just slow down a bit please,right start off facing north right turn to your left and walk forward then to your left again keep walking forward 'til you come to the site of a plane crash go right roundabout it and turn to your right so you end up facing north again,mmhmm slightly different
54,and then turn right,mmhmm,so i have to walk straight ahead from the start,sorry,could you just slow down a bit please,right start off facing north right turn to your left and walk forward then to your left again keep walking forward 'til you come to the site of a plane crash go right roundabout it and turn to your right so you end up facing north again
55,mmhmm just go a couple of steps,and then turn right,mmhmm,so i have to walk straight ahead from the start,sorry,could you just slow down a bit please
56,mmhmm have i to pass pass by the waterhole,mmhmm just go a couple of steps,and then turn right,mmhmm,so i have to walk straight ahead from the start,sorry
57,pass pass the pass well it's stony desert that's what i've got here but,mmhmm have i to pass pass by the waterhole,mmhmm just go a couple of steps,and then turn right,mmhmm,so i have to walk straight ahead from the start
58,now i'm starting off from the just above to the north of the stony desert,pass pass the pass well it's stony desert that's what i've got here but,mmhmm have i to pass pass by the waterhole,mmhmm just go a couple of steps,and then turn right,mmhmm
59,mmhmm,now i'm starting off from the just above to the north of the stony desert,pass pass the pass well it's stony desert that's what i've got here but,mmhmm have i to pass pass by the waterhole,mmhmm just go a couple of steps,and then turn right
60,erm have i to pass by the savannah,mmhmm,now i'm starting off from the just above to the north of the stony desert,pass pass the pass well it's stony desert that's what i've got here but,mmhmm have i to pass pass by the waterhole,mmhmm just go a couple of steps
61,no you've to come down and round past the site of the plane crash no,erm have i to pass by the savannah,mmhmm,now i'm starting off from the just above to the north of the stony desert,pass pass the pass well it's stony desert that's what i've got here but,mmhmm have i to pass pass by the waterhole
62,erm erm plane crash is to north of where i am,no you've to come down and round past the site of the plane crash no,erm have i to pass by the savannah,mmhmm,now i'm starting off from the just above to the north of the stony desert,pass pass the pass well it's stony desert that's what i've got here but
63,well is there no one right at the bottom left-hand side of the page,erm erm plane crash is to north of where i am,no you've to come down and round past the site of the plane crash no,erm have i to pass by the savannah,mmhmm,now i'm starting off from the just above to the north of the stony desert
64,no,well is there no one right at the bottom left-hand side of the page,erm erm plane crash is to north of where i am,no you've to come down and round past the site of the plane crash no,erm have i to pass by the savannah,mmhmm
65,okay well come to walk right to the right-hand side of the page,no,well is there no one right at the bottom left-hand side of the page,erm erm plane crash is to north of where i am,no you've to come down and round past the site of the plane crash no,erm have i to pass by the savannah
66,okay,okay well come to walk right to the right-hand side of the page,no,well is there no one right at the bottom left-hand side of the page,erm erm plane crash is to north of where i am,no you've to come down and round past the site of the plane crash no
67,eh left-hand sorry,okay,okay well come to walk right to the right-hand side of the page,no,well is there no one right at the bottom left-hand side of the page,erm erm plane crash is to north of where i am
68,okay,eh left-hand sorry,okay,okay well come to walk right to the right-hand side of the page,no,well is there no one right at the bottom left-hand side of the page
69,erm have you got a collapsed shelter,okay,eh left-hand sorry,okay,okay well come to walk right to the right-hand side of the page,no
70,yes i do,erm have you got a collapsed shelter,okay,eh left-hand sorry,okay,okay well come to walk right to the right-hand side of the page
71,right you've to go up north and then round the collapsed shelter,yes i do,erm have you got a collapsed shelter,okay,eh left-hand sorry,okay
72,uh-huh,right you've to go up north and then round the collapsed shelter,yes i do,erm have you got a collapsed shelter,okay,eh left-hand sorry
73,erm do you meet the savannah,uh-huh,right you've to go up north and then round the collapsed shelter,yes i do,erm have you got a collapsed shelter,okay
74,erm mm now when i when i go round past the collapsed shelter my the savannah is to my right,erm do you meet the savannah,uh-huh,right you've to go up north and then round the collapsed shelter,yes i do,erm have you got a collapsed shelter
75,mmhmm,erm mm now when i when i go round past the collapsed shelter my the savannah is to my right,erm do you meet the savannah,uh-huh,right you've to go up north and then round the collapsed shelter,yes i do
76,okay,mmhmm,erm mm now when i when i go round past the collapsed shelter my the savannah is to my right,erm do you meet the savannah,uh-huh,right you've to go up north and then round the collapsed shelter
77,well walking east,okay,mmhmm,erm mm now when i when i go round past the collapsed shelter my the savannah is to my right,erm do you meet the savannah,uh-huh
78,that's east okay okay that's i'll change direction and walk east now towards the savannah past the collapsed shelter,well walking east,okay,mmhmm,erm mm now when i when i go round past the collapsed shelter my the savannah is to my right,erm do you meet the savannah
79,mmhmm when you get to the savannah before you turn to your left so you're heading north again,that's east okay okay that's i'll change direction and walk east now towards the savannah past the collapsed shelter,well walking east,okay,mmhmm,erm mm now when i when i go round past the collapsed shelter my the savannah is to my right
80,okay okay,mmhmm when you get to the savannah before you turn to your left so you're heading north again,that's east okay okay that's i'll change direction and walk east now towards the savannah past the collapsed shelter,well walking east,okay,mmhmm
81,until you you get over the top of the slate mountain,okay okay,mmhmm when you get to the savannah before you turn to your left so you're heading north again,that's east okay okay that's i'll change direction and walk east now towards the savannah past the collapsed shelter,well walking east,okay
82,over the top of the,until you you get over the top of the slate mountain,okay okay,mmhmm when you get to the savannah before you turn to your left so you're heading north again,that's east okay okay that's i'll change direction and walk east now towards the savannah past the collapsed shelter,well walking east
83,slate mountain,over the top of the,until you you get over the top of the slate mountain,okay okay,mmhmm when you get to the savannah before you turn to your left so you're heading north again,that's east okay okay that's i'll change direction and walk east now towards the savannah past the collapsed shelter
84,don't have a slate mountain,slate mountain,over the top of the,until you you get over the top of the slate mountain,okay okay,mmhmm when you get to the savannah before you turn to your left so you're heading north again
85,mm,don't have a slate mountain,slate mountain,over the top of the,until you you get over the top of the slate mountain,okay okay
86,eh i've got some hot springs and elephants,mm,don't have a slate mountain,slate mountain,over the top of the,until you you get over the top of the slate mountain
87,well the hot wells are after the slate mountain ehm just walk up to the north to about the height of hot wells the hot springs,eh i've got some hot springs and elephants,mm,don't have a slate mountain,slate mountain,over the top of the
88,okay okay okay,well the hot wells are after the slate mountain ehm just walk up to the north to about the height of hot wells the hot springs,eh i've got some hot springs and elephants,mm,don't have a slate mountain,slate mountain
89,turn to your right well left sorry,okay okay okay,well the hot wells are after the slate mountain ehm just walk up to the north to about the height of hot wells the hot springs,eh i've got some hot springs and elephants,mm,don't have a slate mountain
90,mmhmm,turn to your right well left sorry,okay okay okay,well the hot wells are after the slate mountain ehm just walk up to the north to about the height of hot wells the hot springs,eh i've got some hot springs and elephants,mm
91,and down below the springs,mmhmm,turn to your right well left sorry,okay okay okay,well the hot wells are after the slate mountain ehm just walk up to the north to about the height of hot wells the hot springs,eh i've got some hot springs and elephants
92,walk walk below the springs,and down below the springs,mmhmm,turn to your right well left sorry,okay okay okay,well the hot wells are after the slate mountain ehm just walk up to the north to about the height of hot wells the hot springs
93,uh-huh,walk walk below the springs,and down below the springs,mmhmm,turn to your right well left sorry,okay okay okay
94,right,uh-huh,walk walk below the springs,and down below the springs,mmhmm,turn to your right well left sorry
95,then turn to face north again,right,uh-huh,walk walk below the springs,and down below the springs,mmhmm
96,uh-huh,then turn to face north again,right,uh-huh,walk walk below the springs,and down below the springs
97,have you got a white mountain,uh-huh,then turn to face north again,right,uh-huh,walk walk below the springs
98,yes i have a white mountain to my north,have you got a white mountain,uh-huh,then turn to face north again,right,uh-huh
99,right up past up on the left of the white mountain walk right up past,yes i have a white mountain to my north,have you got a white mountain,uh-huh,then turn to face north again,right
100,uh-huh,right up past up on the left of the white mountain walk right up past,yes i have a white mountain to my north,have you got a white mountain,uh-huh,then turn to face north again
101,erm do you have a lake right up at the top,uh-huh,right up past up on the left of the white mountain walk right up past,yes i have a white mountain to my north,have you got a white mountain,uh-huh
102,yes uh-huh,erm do you have a lake right up at the top,uh-huh,right up past up on the left of the white mountain walk right up past,yes i have a white mountain to my north,have you got a white mountain
103,right walk keep walking north 'til you get to the level of the lake,yes uh-huh,erm do you have a lake right up at the top,uh-huh,right up past up on the left of the white mountain walk right up past,yes i have a white mountain to my north
104,uh-huh,right walk keep walking north 'til you get to the level of the lake,yes uh-huh,erm do you have a lake right up at the top,uh-huh,right up past up on the left of the white mountain walk right up past
105,then walk right round it,uh-huh,right walk keep walking north 'til you get to the level of the lake,yes uh-huh,erm do you have a lake right up at the top,uh-huh
106,uh-huh,then walk right round it,uh-huh,right walk keep walking north 'til you get to the level of the lake,yes uh-huh,erm do you have a lake right up at the top
107,roman baths,uh-huh,then walk right round it,uh-huh,right walk keep walking north 'til you get to the level of the lake,yes uh-huh
108,roman baths don't have any roman baths at all,roman baths,uh-huh,then walk right round it,uh-huh,right walk keep walking north 'til you get to the level of the lake
109,well when you come round the lake stick close round the edge,roman baths don't have any roman baths at all,roman baths,uh-huh,then walk right round it,uh-huh
110,uh-huh,well when you come round the lake stick close round the edge,roman baths don't have any roman baths at all,roman baths,uh-huh,then walk right round it
111,and come back the way you came well only halfway,uh-huh,well when you come round the lake stick close round the edge,roman baths don't have any roman baths at all,roman baths,uh-huh
112,mmhmm back round past the white mountain,and come back the way you came well only halfway,uh-huh,well when you come round the lake stick close round the edge,roman baths don't have any roman baths at all,roman baths
113,right no right just come back about the length of the lake,mmhmm back round past the white mountain,and come back the way you came well only halfway,uh-huh,well when you come round the lake stick close round the edge,roman baths don't have any roman baths at all
114,uh-huh,right no right just come back about the length of the lake,mmhmm back round past the white mountain,and come back the way you came well only halfway,uh-huh,well when you come round the lake stick close round the edge
115,erm roman baths no you said you didn't have that,uh-huh,right no right just come back about the length of the lake,mmhmm back round past the white mountain,and come back the way you came well only halfway,uh-huh
116,don't have any roman baths,erm roman baths no you said you didn't have that,uh-huh,right no right just come back about the length of the lake,mmhmm back round past the white mountain,and come back the way you came well only halfway
117,antelopes,don't have any roman baths,erm roman baths no you said you didn't have that,uh-huh,right no right just come back about the length of the lake,mmhmm back round past the white mountain
118,i've got some round yes i've got some antelopes right in the centre,antelopes,don't have any roman baths,erm roman baths no you said you didn't have that,uh-huh,right no right just come back about the length of the lake
119,well on this map the roman baths are there are at the top below the lake and then it's the antelope,i've got some round yes i've got some antelopes right in the centre,antelopes,don't have any roman baths,erm roman baths no you said you didn't have that,uh-huh
120,right okay so you want me to go between the antelopes and the position of the roman bath,well on this map the roman baths are there are at the top below the lake and then it's the antelope,i've got some round yes i've got some antelopes right in the centre,antelopes,don't have any roman baths,erm roman baths no you said you didn't have that
121,well it one is just below the other and it's come down to the way you'll be facing it'll be your left the roman baths and the antelopes will be to your left,right okay so you want me to go between the antelopes and the position of the roman bath,well on this map the roman baths are there are at the top below the lake and then it's the antelope,i've got some round yes i've got some antelopes right in the centre,antelopes,don't have any roman baths
122,right okay then right so i've to go down to so that the antelopes are to my left and what about this lake i'm still i've still gone halfway back round the lake again,well it one is just below the other and it's come down to the way you'll be facing it'll be your left the roman baths and the antelopes will be to your left,right okay so you want me to go between the antelopes and the position of the roman bath,well on this map the roman baths are there are at the top below the lake and then it's the antelope,i've got some round yes i've got some antelopes right in the centre,antelopes
123,right your lake is on the right top right,right okay then right so i've to go down to so that the antelopes are to my left and what about this lake i'm still i've still gone halfway back round the lake again,well it one is just below the other and it's come down to the way you'll be facing it'll be your left the roman baths and the antelopes will be to your left,right okay so you want me to go between the antelopes and the position of the roman bath,well on this map the roman baths are there are at the top below the lake and then it's the antelope,i've got some round yes i've got some antelopes right in the centre
124,okay,right your lake is on the right top right,right okay then right so i've to go down to so that the antelopes are to my left and what about this lake i'm still i've still gone halfway back round the lake again,well it one is just below the other and it's come down to the way you'll be facing it'll be your left the roman baths and the antelopes will be to your left,right okay so you want me to go between the antelopes and the position of the roman bath,well on this map the roman baths are there are at the top below the lake and then it's the antelope
125,right er and you're to walk erm that way round the lake the roman baths were there,okay,right your lake is on the right top right,right okay then right so i've to go down to so that the antelopes are to my left and what about this lake i'm still i've still gone halfway back round the lake again,well it one is just below the other and it's come down to the way you'll be facing it'll be your left the roman baths and the antelopes will be to your left,right okay so you want me to go between the antelopes and the position of the roman bath
126,okay i just score this bit out a minute right so sort of underneath the lake then,right er and you're to walk erm that way round the lake the roman baths were there,okay,right your lake is on the right top right,right okay then right so i've to go down to so that the antelopes are to my left and what about this lake i'm still i've still gone halfway back round the lake again,well it one is just below the other and it's come down to the way you'll be facing it'll be your left the roman baths and the antelopes will be to your left
127,er right round and come back under it,okay i just score this bit out a minute right so sort of underneath the lake then,right er and you're to walk erm that way round the lake the roman baths were there,okay,right your lake is on the right top right,right okay then right so i've to go down to so that the antelopes are to my left and what about this lake i'm still i've still gone halfway back round the lake again
128,right round right that's that right okay okay,er right round and come back under it,okay i just score this bit out a minute right so sort of underneath the lake then,right er and you're to walk erm that way round the lake the roman baths were there,okay,right your lake is on the right top right
129,right and straight down to the antelopes,right round right that's that right okay okay,er right round and come back under it,okay i just score this bit out a minute right so sort of underneath the lake then,right er and you're to walk erm that way round the lake the roman baths were there,okay
130,uh-huh,right and straight down to the antelopes,right round right that's that right okay okay,er right round and come back under it,okay i just score this bit out a minute right so sort of underneath the lake then,right er and you're to walk erm that way round the lake the roman baths were there
131,erm and it goes round the bottom of the antelopes,uh-huh,right and straight down to the antelopes,right round right that's that right okay okay,er right round and come back under it,okay i just score this bit out a minute right so sort of underneath the lake then
132,mmhmm,erm and it goes round the bottom of the antelopes,uh-huh,right and straight down to the antelopes,right round right that's that right okay okay,er right round and come back under it
133,on my map it's eh right to the go to the right,mmhmm,erm and it goes round the bottom of the antelopes,uh-huh,right and straight down to the antelopes,right round right that's that right okay okay
134,mmhmm,on my map it's eh right to the go to the right,mmhmm,erm and it goes round the bottom of the antelopes,uh-huh,right and straight down to the antelopes
135,i think that's me at the finish just is there a site of the plane crash,mmhmm,on my map it's eh right to the go to the right,mmhmm,erm and it goes round the bottom of the antelopes,uh-huh
136,uh-huh i've got that i've got a site of plane crash,i think that's me at the finish just is there a site of the plane crash,mmhmm,on my map it's eh right to the go to the right,mmhmm,erm and it goes round the bottom of the antelopes
137,well it's just below there,uh-huh i've got that i've got a site of plane crash,i think that's me at the finish just is there a site of the plane crash,mmhmm,on my map it's eh right to the go to the right,mmhmm
138,just below that and that's it,well it's just below there,uh-huh i've got that i've got a site of plane crash,i think that's me at the finish just is there a site of the plane crash,mmhmm,on my map it's eh right to the go to the right
139,think so,just below that and that's it,well it's just below there,uh-huh i've got that i've got a site of plane crash,i think that's me at the finish just is there a site of the plane crash,mmhmm
140,right straight down south quite a bit and you'll pass um some cliffs on the east,think so,just below that and that's it,well it's just below there,uh-huh i've got that i've got a site of plane crash,i think that's me at the finish just is there a site of the plane crash
141,sandstone cliff,right straight down south quite a bit and you'll pass um some cliffs on the east,think so,just below that and that's it,well it's just below there,uh-huh i've got that i've got a site of plane crash
142,uh-huh,sandstone cliff,right straight down south quite a bit and you'll pass um some cliffs on the east,think so,just below that and that's it,well it's just below there
143,mm oh aye,uh-huh,sandstone cliff,right straight down south quite a bit and you'll pass um some cliffs on the east,think so,just below that and that's it
144,cliffs on the east,mm oh aye,uh-huh,sandstone cliff,right straight down south quite a bit and you'll pass um some cliffs on the east,think so
145,right,cliffs on the east,mm oh aye,uh-huh,sandstone cliff,right straight down south quite a bit and you'll pass um some cliffs on the east
146,then keep going down and you'll pass a forge on the east as well,right,cliffs on the east,mm oh aye,uh-huh,sandstone cliff
147,forge no,then keep going down and you'll pass a forge on the east as well,right,cliffs on the east,mm oh aye,uh-huh
148,well keep going down past the cliffs,forge no,then keep going down and you'll pass a forge on the east as well,right,cliffs on the east,mm oh aye
149,right,well keep going down past the cliffs,forge no,then keep going down and you'll pass a forge on the east as well,right,cliffs on the east
150,and then um you go east in a curve curve down towards the east and then back up again and you go past um a pine on your right,right,well keep going down past the cliffs,forge no,then keep going down and you'll pass a forge on the east as well,right
151,down below that,and then um you go east in a curve curve down towards the east and then back up again and you go past um a pine on your right,right,well keep going down past the cliffs,forge no,then keep going down and you'll pass a forge on the east as well
152,up above it,down below that,and then um you go east in a curve curve down towards the east and then back up again and you go past um a pine on your right,right,well keep going down past the cliffs,forge no
153,up above it,up above it,down below that,and then um you go east in a curve curve down towards the east and then back up again and you go past um a pine on your right,right,well keep going down past the cliffs
154,past the side of it keep it on your right right and go up 'til you get just above the top of it,up above it,up above it,down below that,and then um you go east in a curve curve down towards the east and then back up again and you go past um a pine on your right,right
155,right,past the side of it keep it on your right right and go up 'til you get just above the top of it,up above it,up above it,down below that,and then um you go east in a curve curve down towards the east and then back up again and you go past um a pine on your right
156,right and then go due east,right,past the side of it keep it on your right right and go up 'til you get just above the top of it,up above it,up above it,down below that
157,right,right and then go due east,right,past the side of it keep it on your right right and go up 'til you get just above the top of it,up above it,up above it
158,and start going down southeast you go past a pine forest on your right,right,right and then go due east,right,past the side of it keep it on your right right and go up 'til you get just above the top of it,up above it
159,keep to my left or what,and start going down southeast you go past a pine forest on your right,right,right and then go due east,right,past the side of it keep it on your right right and go up 'til you get just above the top of it
