,Speaker,Utterance,Unified
54,M,"I know, but it's on the computer in my room.","M|I know, but it's on the computer in my room."
55,B,That's what I've heard.,B|That's what I've heard.
56,M,Nomroads.,M|Nomroads.
57,B,Uh-huh.,B|Uh-huh.
58,M,"I,","M|I,"
59,B,"Yeah, you had to, memorize it,","B|Yeah, you had to, memorize it,"
60,M,"Did you know,","M|Did you know,"
61,B,"and,","B|and,"
62,M,"No, you had a spellchecker","M|No, you had a spellchecker"
63,B,"Oh. Oh, that's neat.","B|Oh. Oh, that's neat."
64,M,It's the other way around.,M|It's the other way around.
65,B,"Oh, how wonderful.","B|Oh, how wonderful."
66,M,...,M|...
67,B,"That, I had heard that that was better. That was a better one.","B|That, I had heard that that was better. That was a better one."
68,M,"I, uh, you, you mean that?","M|I, uh, you, you mean that?"
69,B,"Yeah. Yeah, I agree","B|Yeah. Yeah, I agree"
70,M,"I think it's the most fun, the most interesting, and the least spoiled","M|I think it's the most fun, the most interesting, and the least spoiled"
71,B,"Not too much. What kind of, what kind of things do you write?","B|Not too much. What kind of, what kind of things do you write?"
72,M,You?,M|You?
73,B,Oh,B|Oh
74,M,"Well, I was just a writer.","M|Well, I was just a writer."
75,B,to her Go talk to Daddy about it. Excuse me.,B|to her Go talk to Daddy about it. Excuse me.
76,M,I have no idea what you're talking about,M|I have no idea what you're talking about
77,B,to her Go on and talk to Daddy about it Tell Daddy I unplugged it for you. But you don't need to drag it down the hall,B|to her Go on and talk to Daddy about it Tell Daddy I unplugged it for you. But you don't need to drag it down the hall
78,M,"Yes, but it was in the attic.","M|Yes, but it was in the attic."
79,B,"Daddy, Daddy came home and found her playing with the telephone that I had unplugged","B|Daddy, Daddy came home and found her playing with the telephone that I had unplugged"
80,M,I'm sorry for your loss.,M|I'm sorry for your loss.
81,B,Yeah.,B|Yeah.
82,M,Yeah. It's like he's gonna be back.,M|Yeah. It's like he's gonna be back.
83,B,Huh.,B|Huh.
84,M,... she's an artist,M|... she's an artist
85,B,Yeah.,B|Yeah.
86,M,"I'm... schl'er, sch... er... schm, I mean... schoo'er...","M|I'm... schl'er, sch... er... schm, I mean... schoo'er..."
87,B,Yeah. I'm anxious some day to have one here.,B|Yeah. I'm anxious some day to have one here.
88,M,Oh. I am?,M|Oh. I am?
89,B,"I'm, and they just talked to the other day other day about setting something up again so hopefully pretty soon we'll at least have the word processing.","B|I'm, and they just talked to the other day other day about setting something up again so hopefully pretty soon we'll at least have the word processing."
90,M,"Oh. Well, yeah.","M|Oh. Well, yeah."
91,B,"My nine year old I've decided to teach her how to type using the computer,","B|My nine year old I've decided to teach her how to type using the computer,"
92,M,"Well, what is it?","M|Well, what is it?"
93,B,so.,B|so.
94,M,I'm not good at typing.,M|I'm not good at typing.
95,B,Yeah.,B|Yeah.
96,M,You can type on the computer?,M|You can type on the computer?
97,B,"I've,","B|I've,"
98,M,I have.,M|I have.
99,B,That's right.,B|That's right.
100,M,She's not going to have any of those.,M|She's not going to have any of those.
101,B,Uh-huh. Yeah.,B|Uh-huh. Yeah.
102,M,"Uh, what?","M|Uh, what?"
103,B,"We've been, we've been, uh, writing a story together.","B|We've been, we've been, uh, writing a story together."
104,M,He smiles and nods.,M|He smiles and nods.
105,B,"And so I, and I wanted her to put it into the computer, and then print it out and, make a book with it, you know.","B|And so I, and I wanted her to put it into the computer, and then print it out and, make a book with it, you know."
106,M,What?,M|What?
107,B,"And so I decided well, if she's going to do that, it would be a whole lot easier if she could type","B|And so I decided well, if she's going to do that, it would be a whole lot easier if she could type"
108,M,Oh. She could've just typed it out.,M|Oh. She could've just typed it out.
109,B,So we'll slowly learn just to type here and then then put the story in.,B|So we'll slowly learn just to type here and then then put the story in.
110,M,I've been told by others to make a story.,M|I've been told by others to make a story.
111,B,"Yes, yes. I agree.","B|Yes, yes. I agree."
112,M,I agree. She can still learn to type.,M|I agree. She can still learn to type.
113,B,Yeah.,B|Yeah.
114,M,She shrugs. I've been in a relationship for a while.,M|She shrugs. I've been in a relationship for a while.
