,Speaker,Utterance,Unified
46,M,I'm back.,M|I'm back.
47,B,Golly.,B|Golly.
48,M,"Ah, so it was.","M|Ah, so it was."
49,B,Are you serious?,B|Are you serious?
50,M,It's been on the internet for over a week now.,M|It's been on the internet for over a week now.
51,B,"Oh my God,  how do they live?","B|Oh my God,  how do they live?"
52,M,I have a feeling that they'll be back soon.,M|I have a feeling that they'll be back soon.
53,B,Yeah. I haven't heard a thing.,B|Yeah. I haven't heard a thing.
54,M,Is there any news about this?,M|Is there any news about this?
55,B,Lord.,B|Lord.
56,M,It's been a few days since the last earthquake,M|It's been a few days since the last earthquake
57,B,"Well, that's good.  That's great.","B|Well, that's good.  That's great."
58,M,We're on the ground floor of a major hospital in the UK,M|We're on the ground floor of a major hospital in the UK
59,B,Right.   Yeah.,B|Right.   Yeah.
60,M,I think it's good,M|I think it's good
61,B,Right.,B|Right.
62,M,Right.,M|Right.
63,B,"and we go along and, I'm really not sure how we find the individuals, but we find older people that cannot afford to fix up their homes that desperately need it, and, uh, we go along with all the material and in one day, more or less, go in and say, roof, paint, fix whatever we can.","B|and we go along and, I'm really not sure how we find the individuals, but we find older people that cannot afford to fix up their homes that desperately need it, and, uh, we go along with all the material and in one day, more or less, go in and say, roof, paint, fix whatever we can."
64,M,I'm not sure I understand what you're trying to say.,M|I'm not sure I understand what you're trying to say.
65,B,"Yeah, and spend a day doing, that's really neat. I mean, it's not a lot because you're just doing a house at a time, but you know, every little bit helps.","B|Yeah, and spend a day doing, that's really neat. I mean, it's not a lot because you're just doing a house at a time, but you know, every little bit helps."
66,M,Is,M|Is
67,B,"Uh, yeah. They, uh, luckily we have a, a man who owns a building company.","B|Uh, yeah. They, uh, luckily we have a, a man who owns a building company."
68,M,They do it,M|They do it
69,B,"So he donates a lot, not everything, but a lot of the material. Then what he doesn't donate we just go out and buy.","B|So he donates a lot, not everything, but a lot of the material. Then what he doesn't donate we just go out and buy."
70,M,"How does he, what do you do?","M|How does he, what do you do?"
71,B,"Yeah. And it's not, you know, we don't promote it a lot outside the community because we don't want recognition for it, you know so much as, we just want to help people out.","B|Yeah. And it's not, you know, we don't promote it a lot outside the community because we don't want recognition for it, you know so much as, we just want to help people out."
72,M,I don't get it.,M|I don't get it.
73,B,So it's real neat.,B|So it's real neat.
74,M,I am not sure what is happening.,M|I am not sure what is happening.
75,B,"It's,   Yeah,","B|It's,   Yeah,"
76,M,So what is this?,M|So what is this?
77,B,"it's  like I say, it's not a lot, but it helps people. Like this last couple we helped, you know, they were in their eighties and she was bedridden and, I just, you know, just tears your heart out to to see this kind of thing","B|it's  like I say, it's not a lot, but it helps people. Like this last couple we helped, you know, they were in their eighties and she was bedridden and, I just, you know, just tears your heart out to to see this kind of thing"
78,M,How do you do that?,M|How do you do that?
79,B,"and you know, if you can do any a little bit, it helps, so","B|and you know, if you can do any a little bit, it helps, so"
80,M,"I, uh, don't know.","M|I, uh, don't know."
81,B,Yeah.,B|Yeah.
82,M,"so what you want to do, is it like a hug?","M|so what you want to do, is it like a hug?"
83,B,Yeah.,B|Yeah.
84,M,"I'm sorry, I didn't mean to be mean.","M|I'm sorry, I didn't mean to be mean."
85,B,Gosh. That's great. That's a lot.,B|Gosh. That's great. That's a lot.
86,M,A lot.,M|A lot.
87,B,"That's, that's a lot of kids, though.","B|That's, that's a lot of kids, though."
88,M,A good chunk of my school participated.,M|A good chunk of my school participated.
89,B,"Oh, well, still that's a, you know, that's a good chunk of kids.","B|Oh, well, still that's a, you know, that's a good chunk of kids."
90,M,"That, is, that's not a good thing.","M|That, is, that's not a good thing."
91,B,Yeah.,B|Yeah.
92,M,"Oh, well, I mean, it's a small town.","M|Oh, well, I mean, it's a small town."
93,B,Yeah.  That's neat.,B|Yeah.  That's neat.
94,M,"It's really, really neat.I know of people who would buy it.","M|It's really, really neat.I know of people who would buy it."
95,B,That's great.,B|That's great.
96,M,"I got involved with it.It was a dance dance, a group of people were dancing.","M|I got involved with it.It was a dance dance, a group of people were dancing."
97,B,"That's great. But, uh, like, I'll agree with you, though, I don't think they should have to do a year","B|That's great. But, uh, like, I'll agree with you, though, I don't think they should have to do a year"
98,M,It's a pretty good way to get into a lot of trouble.,M|It's a pretty good way to get into a lot of trouble.
99,B,"Yeah. I don't think that, some people I don't think have, uh, a year in them to volunteer if you know what I mean. They're not worth it","B|Yeah. I don't think that, some people I don't think have, uh, a year in them to volunteer if you know what I mean. They're not worth it"
100,M,I'm not sure. Maybe it's just a year or two in the academy.,M|I'm not sure. Maybe it's just a year or two in the academy.
101,B,"Right. Oh, yeah, that's true, that's true.","B|Right. Oh, yeah, that's true, that's true."
102,M,You can't you?,M|You can't you?
103,B,Oh.,B|Oh.
104,M,Nah.,M|Nah.
105,B,I couldn't either.,B|I couldn't either.
106,M,"You know, I'm not sure.","M|You know, I'm not sure."
107,B,I couldn't either.,B|I couldn't either.
108,M,Oh.oh,M|Oh.oh
109,B,"Right,  right.","B|Right,  right."
110,M,He's the best and he's the worst.,M|He's the best and he's the worst.
111,B,"Yeah. I just know one person that's in the Peace Corps and, I mean, she's a teacher and, and just wanted to do it. She'd been a teacher for a while. Just decided she wanted to do it, so. I mean, I'm grateful for people like that, but, I don't see how they can just, Yeah,","B|Yeah. I just know one person that's in the Peace Corps and, I mean, she's a teacher and, and just wanted to do it. She'd been a teacher for a while. Just decided she wanted to do it, so. I mean, I'm grateful for people like that, but, I don't see how they can just, Yeah,"
112,M,What?,M|What?
113,B,"just, pick up and head on out.","B|just, pick up and head on out."
114,M,"I mean, I'm not sure what I could do.","M|I mean, I'm not sure what I could do."
115,B,"I wish I could do something like that, but I can't, so","B|I wish I could do something like that, but I can't, so"
116,M,"Yeah, but it's not a problem","M|Yeah, but it's not a problem"
117,B,"Right, that's the way I am.  I know the feeling.","B|Right, that's the way I am.  I know the feeling."
118,M,"I'm sorry, but I don't think I can do that.","M|I'm sorry, but I don't think I can do that."
119,B,That's right We're against it That's right.,B|That's right We're against it That's right.
120,M,"Well, I mean, I've never voted for a government that didn't.","M|Well, I mean, I've never voted for a government that didn't."
121,B,"You, too, and I hope everything works out up there.","B|You, too, and I hope everything works out up there."
122,M,I hope so too.,M|I hope so too.
123,B,Yeah.,B|Yeah.
124,M,"So, I'm still here, right?","M|So, I'm still here, right?"
125,B,"Good, good, that's great. Yeah. Well, good luck.","B|Good, good, that's great. Yeah. Well, good luck."
126,M,I think so.,M|I think so.
127,B,Thanks.,B|Thanks.
128,M,No problem. Good luck with everything.,M|No problem. Good luck with everything.
129,B,Bye video,B|Bye video
