,Speaker,Utterance,Unified
57,M,The castle?,M|The castle?
58,B,"Kind of, uh, little guy in there. He, he, uh, gives reasonable prices.","B|Kind of, uh, little guy in there. He, he, uh, gives reasonable prices."
59,M,What is it?,M|What is it?
60,B,"Like I, I traded my, uh, three eighty-six for the four eighty-six for about six hundred.","B|Like I, I traded my, uh, three eighty-six for the four eighty-six for about six hundred."
61,M,How much?,M|How much?
62,B,"Yeah, it was pretty reasonable.","B|Yeah, it was pretty reasonable."
63,M,"Well, it was a good trade.","M|Well, it was a good trade."
64,B,"But, uh, uh, he, and he does a good job and he, he, he, uh, guarantees everything he sells.","B|But, uh, uh, he, and he does a good job and he, he, he, uh, guarantees everything he sells."
65,M,"I know, right?","M|I know, right?"
66,B,"Uh-huh, yeah.","B|Uh-huh, yeah."
67,M,"Um, I'm not sure. I don't think I know what you're talking about.","M|Um, I'm not sure. I don't think I know what you're talking about."
68,B,Uh-huh.,B|Uh-huh.
69,M,"Huh, yeah.","M|Huh, yeah."
70,B,"Uh, they, they're up there in that mall. Uh, just below Campbell. Or that strip, strip, center.","B|Uh, they, they're up there in that mall. Uh, just below Campbell. Or that strip, strip, center."
71,M,"Uhh, what?","M|Uhh, what?"
72,B,"They're still doing business. Big business, apparently.","B|They're still doing business. Big business, apparently."
73,M,That's what I was thinking.,M|That's what I was thinking.
74,B,"Uh-huh, oh, yeah, I was amazed I was able to get this four eighty-six for six hundred even with a trade in, you know, it's like, wow","B|Uh-huh, oh, yeah, I was amazed I was able to get this four eighty-six for six hundred even with a trade in, you know, it's like, wow"
75,M,"I told you, I was going to sell you a four eighty six.","M|I told you, I was going to sell you a four eighty six."
76,B,"That works, I'll go do that","B|That works, I'll go do that"
77,M,I'm sure you could get a good deal on it if you really wanted it.,M|I'm sure you could get a good deal on it if you really wanted it.
78,B,And boy that thing screams now.,B|And boy that thing screams now.
79,M,"Yeah, but that's a four eighty six for six Hundred.","M|Yeah, but that's a four eighty six for six Hundred."
80,B,"Uh-huh. Well, I thought was funny that they kept pushing the three eighty-six S X even though the, the price difference is about ten dollars.","B|Uh-huh. Well, I thought was funny that they kept pushing the three eighty-six S X even though the, the price difference is about ten dollars."
81,M,I think I heard it was three dollars and they just wanted to get it for free.,M|I think I heard it was three dollars and they just wanted to get it for free.
82,B,"Yeah, it, when it comes on the manufacturing floor it's about ten bucks.","B|Yeah, it, when it comes on the manufacturing floor it's about ten bucks."
83,M,It's not a joke. It's a joke about the price of the car.,M|It's not a joke. It's a joke about the price of the car.
84,B,Yeah.,B|Yeah.
85,M,"Oh, I thought it was a two dollar difference.","M|Oh, I thought it was a two dollar difference."
