,Speaker,Utterance,Unified
43,B,Right. Uh-huh.,B|Right. Uh-huh.
44,M,1.,M|1.
45,B,Yes.,B|Yes.
46,M,"I don't I do you don't really, don't, we are you, we, you, and you dont you, just, you're not, you...","M|I don't I do you don't really, don't, we are you, we, you, and you dont you, just, you're not, you..."
47,B,"It would really, um, and I don't the people that I've known like from Germany and Finland that have done that are, they do military service which, you know, I don't exactly recommend","B|It would really, um, and I don't the people that I've known like from Germany and Finland that have done that are, they do military service which, you know, I don't exactly recommend"
48,M,What do you mean by that?,M|What do you mean by that?
49,B,but still they have benefited from it.,B|but still they have benefited from it.
50,M,Not really. They're not a bad country.,M|Not really. They're not a bad country.
51,B,"And, um, you know, although I wouldn't want it to make people to go off to the military voluntarily but it's, it has helped them","B|And, um, you know, although I wouldn't want it to make people to go off to the military voluntarily but it's, it has helped them"
52,M,"Oh yeah, it's just that they are a little too well off to be in the military.","M|Oh yeah, it's just that they are a little too well off to be in the military."
53,B,"and they are just a lot more mature, than the average student","B|and they are just a lot more mature, than the average student"
54,M,"You know, um, the school is just a bunch of people with a lot of experience and experience.","M|You know, um, the school is just a bunch of people with a lot of experience and experience."
55,B,and like she's washing,B|and like she's washing
56,M,"I mean, they are, but they're not like a normal person.","M|I mean, they are, but they're not like a normal person."
57,B,Uh-huh.,B|Uh-huh.
58,M,"well, they do have the best voice of any student in the history of the school, if that counts.","M|well, they do have the best voice of any student in the history of the school, if that counts."
59,B,"Well, that's right. A lot of people they flunk out or they get, they just get so excited to be away from home, they just spend all there time partying","B|Well, that's right. A lot of people they flunk out or they get, they just get so excited to be away from home, they just spend all there time partying"
60,M,I know. I have a problem with it. I've seen it happen.,M|I know. I have a problem with it. I've seen it happen.
61,B,"and they do a lot of things to themselves that, that we really don't want our young people to be doing","B|and they do a lot of things to themselves that, that we really don't want our young people to be doing"
62,M,"Yeah, but they do the same things to other people.","M|Yeah, but they do the same things to other people."
63,B,"and,","B|and,"
64,M,They are also the biggest family in the world,M|They are also the biggest family in the world
65,B,Um.,B|Um.
66,M,The'U'is silent.,M|The'U'is silent.
67,B,Yeah. Uh-huh.,B|Yeah. Uh-huh.
68,M,Uhh... that's weird.,M|Uhh... that's weird.
69,B,"because we're so, we love our freedom and our freedom of choice and, um, having people like","B|because we're so, we love our freedom and our freedom of choice and, um, having people like"
70,M,Why would you say that?,M|Why would you say that?
71,B,"But, you know, our, like in our church, it, it is, your free to do that or not","B|But, you know, our, like in our church, it, it is, your free to do that or not"
72,M,"You know, we have, uh, uh... the freedom to do, uh","M|You know, we have, uh, uh... the freedom to do, uh"
73,B,"you're encouraged to do it because, um, you know, it, it helps you, and, of course, we think it's helping other people.","B|you're encouraged to do it because, um, you know, it, it helps you, and, of course, we think it's helping other people."
74,M,You're allowed to do things?,M|You're allowed to do things?
75,B,"And so,","B|And so,"
76,M,"Well, it's not that, it is that,","M|Well, it's not that, it is that,"
77,B,Uh-huh.,B|Uh-huh.
78,M,I think it be like that.,M|I think it be like that.
79,B,Uh-huh. Uh-huh.,B|Uh-huh. Uh-huh.
80,M,You guys are weird.,M|You guys are weird.
81,B,"And they're preoccupied with, drinking.","B|And they're preoccupied with, drinking."
82,M,"Well, the last two years have been a... uh,...","M|Well, the last two years have been a... uh,..."
83,B,Uh-huh. And,B|Uh-huh. And
84,M,"Uhhh, uh, I think they're having a great time.","M|Uhhh, uh, I think they're having a great time."
85,B,Uh-huh.,B|Uh-huh.
86,M,Uhh... How is it?,M|Uhh... How is it?
87,B,That's true. paper,B|That's true. paper
88,M,today s young people will be short term pleasure oriented,M|today s young people will be short term pleasure oriented
89,B,That's really true.,B|That's really true.
90,M,Everything has to have a payoff.,M|Everything has to have a payoff.
91,B,"Yeah. Well, I, I don't know how that would ever happen here but at least, um,","B|Yeah. Well, I, I don't know how that would ever happen here but at least, um,"
92,M,I don't even know.,M|I don't even know.
93,B,"Oh, really.","B|Oh, really."
94,M,They do.,M|They do.
95,B,Uh-huh.,B|Uh-huh.
96,M,"I'm not sure what's the point of this post, but I'm","M|I'm not sure what's the point of this post, but I'm"
97,B,Huh.,B|Huh.
98,M,They do.,M|They do.
99,B,"Well, I have seen a big change, I think, in high school kids that my relatives and friends, that, um, I know when I was in high school I had an idea of what I really wanted to do with what my, what I was going to study","B|Well, I have seen a big change, I think, in high school kids that my relatives and friends, that, um, I know when I was in high school I had an idea of what I really wanted to do with what my, what I was going to study"
100,M,I was in middle school and i had no idea. I have no idea what I want to do.,M|I was in middle school and i had no idea. I have no idea what I want to do.
101,B,"and at least I had some interest in, a lot of the youth that I come in contact with are, they say oh, I want to be a doctor, I want to be a lawyer. Why? Because they make a lot of money.","B|and at least I had some interest in, a lot of the youth that I come in contact with are, they say oh, I want to be a doctor, I want to be a lawyer. Why? Because they make a lot of money."
102,M,I'm sorry,M|I'm sorry
103,B,"And they don't have a goal, they don't have a goal, they don't have an interest in their own field of study.","B|And they don't have a goal, they don't have a goal, they don't have an interest in their own field of study."
104,M,I have a Goal.,M|I have a Goal.
105,B,They're just looking what's going to pay the biggest cash.,B|They're just looking what's going to pay the biggest cash.
106,M,Why don't you have a job?,M|Why don't you have a job?
107,B,Uh-huh.,B|Uh-huh.
108,M,I'm pretty sure the lawyers would disagree with you,M|I'm pretty sure the lawyers would disagree with you
109,B,Yes.,B|Yes.
110,M,Are you serious?,M|Are you serious?
111,B,"There's just too many people. Uh-huh. That's right. Not enough people want to do that to, for, uh, because of a service that they could provide.","B|There's just too many people. Uh-huh. That's right. Not enough people want to do that to, for, uh, because of a service that they could provide."
112,M,"Well, I mean, there are a lot of people that are a part of the community.","M|Well, I mean, there are a lot of people that are a part of the community."
113,B,"You know, if you want to be a lawyer because you know that you can provide a service that people need because you have to have lawyers in this country, um, but if you're just doing it because you think that's the best way to, be rich.","B|You know, if you want to be a lawyer because you know that you can provide a service that people need because you have to have lawyers in this country, um, but if you're just doing it because you think that's the best way to, be rich."
114,M,,M|
115,B,Uh-huh.,B|Uh-huh.
116,M,... uh,M|... uh
117,B,"That's kind of sad. Well, anyway.","B|That's kind of sad. Well, anyway."
118,M,Lawyer and doctor make the least money in my country.And.they don't.,M|Lawyer and doctor make the least money in my country.And.they don't.
119,B,"Well, I guess I better go.","B|Well, I guess I better go."
120,M,Uh huh.,M|Uh huh.
121,B,"Well, good luck to you. I enjoyed it.","B|Well, good luck to you. I enjoyed it."
122,M,He smiles back I know. I just think it's funny how it seems like he has no problem with it.,M|He smiles back I know. I just think it's funny how it seems like he has no problem with it.
123,B,Thanks. Bye-bye.,B|Thanks. Bye-bye.
