,Speaker,Utterance,Unified
39,f,left come out turn left then turn left again and get to the bottom then turn left again,f|left come out turn left then turn left again and get to the bottom then turn left again
40,M,right okay,M|right okay
41,f,right,f|right
42,M,well turn left and go along the bottom of the paper,M|well turn left and go along the bottom of the paper
43,f,how how how,f|how how how
44,M,"!!!r!!'!!""!!224!!228!!226!!92!!52!! Assad!!okay!!i!!8!!4!!6!!7!!","M|!!!r!!'!!""!!224!!228!!226!!92!!52!! Assad!!okay!!i!!8!!4!!6!!7!!"
45,f,right,f|right
46,M,you go up about two inches directly up,M|you go up about two inches directly up
47,f,aye i'm by the old mill,f|aye i'm by the old mill
48,M,right well go up and round it,M|right well go up and round it
49,f,the right,f|the right
50,M,the mill wheel,M|the mill wheel
51,f,right,f|right
52,M,and then turn to your right,M|and then turn to your right
53,f,uh-huh,f|uh-huh
54,M,and stop right underneath the old temple,M|and stop right underneath the old temple
55,f,uh-huh,f|uh-huh
56,M,and then you're going down,M|and then you're going down
57,f,aye,f|aye
58,M,you should come up to about halfway between that,M|you should come up to about halfway between that
59,f,right up the map,f|right up the map
60,M,uh-uh,M|uh-uh
61,f,uh i'm nowhere near it,f|uh i'm nowhere near it
62,M,you should be,M|you should be
63,f,ah but there's something in the road,f|ah but there's something in the road
64,M,oh right,M|oh right
65,f,aye,f|aye
66,M,right go down past the diamond mine,M|right go down past the diamond mine
67,f,a forest,f|a forest
68,M,forest stream,M|forest stream
69,f,aye but but the,f|aye but but the
70,M,have you got a forest stream,M|have you got a forest stream
71,f,the maps have been drawn by different explorers,f|the maps have been drawn by different explorers
72,M,right,M|right
73,f,see i've landed in an obstacle,f|see i've landed in an obstacle
74,M,"!!!!,!!'!!!'!!""!!.!!","M|!!!!,!!'!!!'!!""!!.!!"
75,f,i'll have to go through the forest,f|i'll have to go through the forest
76,M,uh-huh,M|uh-huh
77,f,unfortunately right,f|unfortunately right
78,M,mmhmm,M|mmhmm
79,f,right i've managed to get through it,f|right i've managed to get through it
80,M,"right now you're wanting to go ehm is there anything below the ""s"" of safari truck","M|right now you're wanting to go ehm is there anything below the ""s"" of safari truck"
81,f,at the abandoned cottage aye,f|at the abandoned cottage aye
82,M,aye,M|aye
83,f,yes,f|yes
84,M,right well you should be at the top left-most seagull,M|right well you should be at the top left-most seagull
85,f,uh-huh,f|uh-huh
86,M,right,M|right
87,f,right,f|right
88,M,right now you should be about maybe half an inch from the bottom of the page,M|right now you should be about maybe half an inch from the bottom of the page
89,f,uh okay,f|uh okay
90,M,and then turn right and go along the bottom of the page past the site of a plane crash,M|and then turn right and go along the bottom of the page past the site of a plane crash
91,f,another one,f|another one
92,M,you see the fenced my left,M|you see the fenced my left
93,f,no i've had a fenced meadow but there's only another there's nae more fenced meadows,f|no i've had a fenced meadow but there's only another there's nae more fenced meadows
94,M,well there's two i've only got one fenced my,M|well there's two i've only got one fenced my
95,f,no so that's irrelevant,f|no so that's irrelevant
96,M,so i'm going up to the left-hand side of the abandoned cottage,M|so i'm going up to the left-hand side of the abandoned cottage
97,f,no,f|no
98,M,no right where are you in china now,M|no right where are you in china now
99,f,i can't i don't know if i'm supposed to tell you that,f|i can't i don't know if i'm supposed to tell you that
100,M,no you don't have to worry about that right now you're about an inch above the abandoned cottage,M|no you don't have to worry about that right now you're about an inch above the abandoned cottage
101,f,aye right so i've been through a forest,f|aye right so i've been through a forest
102,M,uh-huh,M|uh-huh
103,f,because uh the the maps are different,f|because uh the the maps are different
104,M,right okay right,M|right okay right
105,f,so there's nae fenced meadow right,f|so there's nae fenced meadow right
106,M,no,M|no
107,f,no,f|no
108,M,no okay,M|no okay
109,f,come up to the abandoned cottage skirted it,f|come up to the abandoned cottage skirted it
110,M,yeah,M|yeah
111,f,and then turn right right,f|and then turn right right
112,M,mmhmm,M|mmhmm
113,f,verstanden,f|verstanden
114,M,have you got a machete,M|have you got a machete
115,f,right,f|right
116,M,"!!!'!!""!!89!!right!!abandon!!","M|!!!'!!""!!89!!right!!abandon!!"
117,f,uh-huh so i turn right by the abandoned cottage,f|uh-huh so i turn right by the abandoned cottage
118,M,no turn right just continue your path,M|no turn right just continue your path
119,f,okay,f|okay
120,M,now you want to go round the outside of that,M|now you want to go round the outside of that
121,f,uh-huh,f|uh-huh
122,M,right,M|right
123,f,wait a minute sure i don't turn left,f|wait a minute sure i don't turn left
124,M,no i donae have a lake at all,M|no i donae have a lake at all
125,f,if i turn right by the abandoned cottage that means i'm heading that way,f|if i turn right by the abandoned cottage that means i'm heading that way
126,M,"!!!!.!!'!!!'!!""!!!,!!all!!4!!8!!2017!!2018!!2!!2016!!7!!6!!226!!428!!458!!146!!456!!328!!48!!148!!248!!88!!286!!488!!","M|!!!!.!!'!!!'!!""!!!,!!all!!4!!8!!2017!!2018!!2!!2016!!7!!6!!226!!428!!458!!146!!456!!328!!48!!148!!248!!88!!286!!488!!"
127,f,no you cannae i shouldnae be doing that anyway,f|no you cannae i shouldnae be doing that anyway
128,M,"!!!'!!!'!!you!!okay!!i!!""!!.!!","M|!!!'!!!'!!you!!okay!!i!!""!!.!!"
129,f,but i'm heading towards the edge of the map,f|but i'm heading towards the edge of the map
130,M,"!!!!,!!'!!!'!!""!!8!!4!!88!!428!!458!!2017!!328!!488!!48!!!?!!886!!889!!888!!!!!!)!!!!!!!!,!!!.!!","M|!!!!,!!'!!!'!!""!!8!!4!!88!!428!!458!!2017!!328!!488!!48!!!?!!886!!889!!888!!!!!!)!!!!!!!!,!!!.!!"
131,f,my right-hand edge of the map,f|my right-hand edge of the map
132,M,"!!!'!!""!! Remnant Augusta","M|!!!'!!""!! Remnant Augusta"
133,f,this edge here,f|this edge here
134,M,"!!!'!!!'!!':!!""!!4!!8!!7!!6!!10000!!000!!right!!all!!okay!!you!!this!!","M|!!!'!!!'!!':!!""!!4!!8!!7!!6!!10000!!000!!right!!all!!okay!!you!!this!!"
135,f,right aye well it's it's the difference between right and left i think,f|right aye well it's it's the difference between right and left i think
136,M,"!!!'!!!'!!""!!","M|!!!'!!!'!!""!!"
137,f,uh-huh,f|uh-huh
138,M,right,M|right
139,f,right i've come up by the abandoned cottage right i was heading straight up the map towards the top of the blackboard,f|right i've come up by the abandoned cottage right i was heading straight up the map towards the top of the blackboard
140,M,"!!!'!!!.!!2018!!2019!!2020!!2017!! 2018!!there!!,!!""!!8!!226!!2016!!","M|!!!'!!!.!!2018!!2019!!2020!!2017!! 2018!!there!!,!!""!!8!!226!!2016!!"
141,f,and then you told me to turn right,f|and then you told me to turn right
142,M,yeah,M|yeah
143,f,sorry i've done it wrong i wasnae listening,f|sorry i've done it wrong i wasnae listening
144,M,turn right,M|turn right
145,f,right right i think we'll go back to the right before i come to the abandoned cottage,f|right right i think we'll go back to the right before i come to the abandoned cottage
146,M,uh-huh,M|uh-huh
147,f,uh-huh,f|uh-huh
148,M,right i think so,M|right i think so
149,f,right,f|right
150,M,"!!!'!!""!! Rem!!okay!!i!!left!! Method!!!.!!%!!2019!!2018!!2017!!7!!","M|!!!'!!""!! Rem!!okay!!i!!left!! Method!!!.!!%!!2019!!2018!!2017!!7!!"
151,f,oh by the by the abandoned cottage and turn left,f|oh by the by the abandoned cottage and turn left
152,M,by the abandoned,M|by the abandoned
153,f,right i've got that i just misread you,f|right i've got that i just misread you
154,M,right,M|right
155,f,it's aye but it's still to my left,f|it's aye but it's still to my left
156,M,aye,M|aye
157,f,right that's fine,f|right that's fine
158,M,okay right so we're going to go down from the caravan park,M|okay right so we're going to go down from the caravan park
159,f,uh-huh,f|uh-huh
160,M,and then you go straight up to the top of the white mountain,M|and then you go straight up to the top of the white mountain
161,f,aye,f|aye
162,M,and eh go up have you got a roof,M|and eh go up have you got a roof
163,f,mmhmm,f|mmhmm
164,M,right you're going to come up and you're about two inches above the top of the ravine okay,M|right you're going to come up and you're about two inches above the top of the ravine okay
165,f,it's taking me straight buh up a up a up again,f|it's taking me straight buh up a up a up again
166,M,uh-huh,M|uh-huh
167,f,passed it twice,f|passed it twice
168,M,"!!!'!!""!!2017!!","M|!!!'!!""!!2017!!"
169,f,right,f|right
170,M,right well just go along another centimetre,M|right well just go along another centimetre
171,f,you come straight back down,f|you come straight back down
172,M,yeah,M|yeah
173,f,you said a hundred and eighty degrees should be three hundred sixty you should have said,f|you said a hundred and eighty degrees should be three hundred sixty you should have said
174,M,mmhmm,M|mmhmm
175,f,right so that's that's right so i'm coming back back down the paper again,f|right so that's that's right so i'm coming back back down the paper again
176,M,you're coming back down you're at the bottom of the paper,M|you're coming back down you're at the bottom of the paper
177,f,uh-huh aye turn right,f|uh-huh aye turn right
178,M,right,M|right
179,f,no i don't have a fenced meadow,f|no i don't have a fenced meadow
180,M,right well if you could take a line straight down from the start okay,M|right well if you could take a line straight down from the start okay
181,f,uh-huh,f|uh-huh
182,M,right,M|right
183,f,there's two lakes i've got a lake right,f|there's two lakes i've got a lake right
184,M,oh right,M|oh right
185,f,uh-huh,f|uh-huh
186,M,and go up round the top of the west lake to the finish which is just to the left of it on the left-hand side,M|and go up round the top of the west lake to the finish which is just to the left of it on the left-hand side
187,f,no i don't have any trig points,f|no i don't have any trig points
188,M,do you have any sort of marking at all,M|do you have any sort of marking at all
189,f,no,f|no
190,M,right you're going to go down straight down this time avoiding the forked stream,M|right you're going to go down straight down this time avoiding the forked stream
191,f,aye,f|aye
192,M,right follow the lake up to the left,M|right follow the lake up to the left
193,f,uh-huh,f|uh-huh
194,M,and eh and have you got a trigpoint,M|and eh and have you got a trigpoint
195,f,uh-huh,f|uh-huh
196,M,right,M|right
197,f,right,f|right
198,M,and then turn to your right,M|and then turn to your right
199,f,i have a monument,f|i have a monument
200,M,right okay go round that,M|right okay go round that
201,f,always on my left,f|always on my left
202,M,uh-huh and then turn right and go along to the finish,M|uh-huh and then turn right and go along to the finish
203,f,right,f|right
204,M,right now you've got to drop down about an inch and a half,M|right now you've got to drop down about an inch and a half
205,f,right round it,f|right round it
206,M,uh-huh round to your right,M|uh-huh round to your right
207,f,aye got that,f|aye got that
208,M,and then go round the outside of it,M|and then go round the outside of it
209,f,uh-huh,f|uh-huh
210,M,and you go to the left-hand side of the old temple,M|and you go to the left-hand side of the old temple
211,f,no i don't see a nuclear test site,f|no i don't see a nuclear test site
212,M,"!!!'!!!'!!""!! Remnant!!there!!","M|!!!'!!!'!!""!! Remnant!!there!!"
213,f,alright keep going 'til i find a lake right,f|alright keep going 'til i find a lake right
214,M,"!!!'!!!'!!""!! Siri!!","M|!!!'!!!'!!""!! Siri!!"
215,f,i've got to a lake,f|i've got to a lake
216,M,right i see,M|right i see
217,f,uh-huh right,f|uh-huh right
218,M,!!!'!!!'!!,M|!!!'!!!'!!
219,f,finish just past the lake,f|finish just past the lake
220,M,right,M|right
221,f,uh-huh,f|uh-huh
222,M,right,M|right
223,f,is it,f|is it
224,M,mmhmm,M|mmhmm
225,f,i know i've had i've had two detours wrong,f|i know i've had i've had two detours wrong
226,M,right so you want me to go underneath the pine grove,M|right so you want me to go underneath the pine grove
227,f,aye that's wrong,f|aye that's wrong
