,Speaker,Utterance,Unified
40,M,"!!!'!!!'!!:'!!""!!8!!88!!2!!4!!6!!7!!89!!okay!!mm!!i!!s!!","M|!!!'!!!'!!:'!!""!!8!!88!!2!!4!!6!!7!!89!!okay!!mm!!i!!s!!"
41,f,i'm going north,f|i'm going north
42,M,you're going up and over the top of the slate mountain,M|you're going up and over the top of the slate mountain
43,f,they're over a bit,f|they're over a bit
44,M,right,M|right
45,f,they're over to the west a bit,f|they're over to the west a bit
46,M,well you should be just about half an inch off the end of the page now,M|well you should be just about half an inch off the end of the page now
47,f,right,f|right
48,M,okay then go straight up and cut in down along the side of the white mountain,M|okay then go straight up and cut in down along the side of the white mountain
49,f,right so i'm going above them,f|right so i'm going above them
50,M,you're going above above them and then you turn to the east,M|you're going above above them and then you turn to the east
51,f,right,f|right
52,M,so i'm now underneath the antelopes,M|so i'm now underneath the antelopes
53,f,right i'll go up to them,f|right i'll go up to them
54,M,uh-huh and then turn to your right,M|uh-huh and then turn to your right
55,f,underneath them,f|underneath them
56,M,uh-huh,M|uh-huh
57,f,south,f|south
58,M,oh no i'm going to go past them,M|oh no i'm going to go past them
59,f,mmhmm underneath the elephants,f|mmhmm underneath the elephants
60,M,"!!!'!!!'!!2018!!2019!!2020!! 2018!!2017!! 2017!!there!!""!!4!!8!!7!!6!!72!!76!!ok!!right!!i!!mm!!u!!","M|!!!'!!!'!!2018!!2019!!2020!! 2018!!2017!! 2017!!there!!""!!4!!8!!7!!6!!72!!76!!ok!!right!!i!!mm!!u!!"
61,f,mmhmm it's up a bit,f|mmhmm it's up a bit
62,M,right go up round the top of that,M|right go up round the top of that
63,f,mmhmm,f|mmhmm
64,M,until you're about three centimetres from the top of the page and that's the finish,M|until you're about three centimetres from the top of the page and that's the finish
65,f,past the top of it,f|past the top of it
66,M,uh-huh,M|uh-huh
67,f,right,f|right
68,M,right okay,M|right okay
69,f,no,f|no
70,M,no right go right about three centimetres,M|no right go right about three centimetres
71,f,to the no,f|to the no
72,M,right well see where the bottom line of the lake goes like that,M|right well see where the bottom line of the lake goes like that
73,f,no,f|no
74,M,"!!!'!!!'!!""!!':!!mm!!u!!you!!'t!!there!!","M|!!!'!!!'!!""!!':!!mm!!u!!you!!'t!!there!!"
75,f,mm they're over to the east of the mountain,f|mm they're over to the east of the mountain
76,M,uh-huh,M|uh-huh
77,f,no beside this no,f|no beside this no
78,M,no,M|no
79,f,right over to the east again,f|right over to the east again
80,M,uh-huh,M|uh-huh
81,f,level with the bottom of the lake,f|level with the bottom of the lake
82,M,yeah,M|yeah
83,f,alright,f|alright
84,M,and then curve round to the left just a wee curve and then straight down about an inch and a half and then back across the page,M|and then curve round to the left just a wee curve and then straight down about an inch and a half and then back across the page
85,f,i'm i'm going to hit the round rocks no,f|i'm i'm going to hit the round rocks no
86,M,no,M|no
87,f,right,f|right
88,M,right okay,M|right okay
89,f,up above it,f|up above it
90,M,no you want you want me to go up above the the lake and round it,M|no you want you want me to go up above the the lake and round it
91,f,something like circle right round it,f|something like circle right round it
92,M,yeah,M|yeah
93,f,uh-huh,f|uh-huh
94,M,right go to your right about three centimetres,M|right go to your right about three centimetres
95,f,right up so i'm sitting just above the antelopes,f|right up so i'm sitting just above the antelopes
96,M,yeah,M|yeah
97,f,right,f|right
98,M,and then go up,M|and then go up
99,f,well i havenae,f|well i havenae
100,M,"!!!'!!!'!! Rem!!right!!!,!!!.!!,!!""!! Assad!!mm!!.!!okay!!i!!r!!u!!s!!8!!7!!","M|!!!'!!!'!! Rem!!right!!!,!!!.!!,!!""!! Assad!!mm!!.!!okay!!i!!r!!u!!s!!8!!7!!"
101,f,right okay,f|right okay
102,M,so you go to the right and then you go down,M|so you go to the right and then you go down
103,f,to the east or the west,f|to the east or the west
104,M,well just go to the east and then go to about the middle of the page in between the antelope and the antellopes,M|well just go to the east and then go to about the middle of the page in between the antelope and the antellopes
105,f,right,f|right
106,M,"!!!'!!!'!!""!!8!!7!!4!!88!!","M|!!!'!!!'!!""!!8!!7!!4!!88!!"
107,f,mmhmm,f|mmhmm
108,M,and then,M|and then
109,f,mmhmm,f|mmhmm
110,M,right ehm and go up the left-hand side of them,M|right ehm and go up the left-hand side of them
111,f,just past the antelopes it's finished,f|just past the antelopes it's finished
112,M,right,M|right
113,f,okay,f|okay
114,M,right you've got the start point,M|right you've got the start point
