,Speaker,Utterance,Unified
42,M,"right well you're going to go up and you're doing a sort of ""u"" shape to get to the pine forest you're just going up the side of it","M|right well you're going to go up and you're doing a sort of ""u"" shape to get to the pine forest you're just going up the side of it"
43,f,pine forest on my right,f|pine forest on my right
44,M,yeah,M|yeah
45,f,so i'm cut right okay,f|so i'm cut right okay
46,M,and then go round it,M|and then go round it
47,f,"right right stop at the ""p"" right","f|right right stop at the ""p"" right"
48,M,right,M|right
49,f,a bit flatter what on the same does this have have i to cross a stream,f|a bit flatter what on the same does this have have i to cross a stream
50,M,uh-huh,M|uh-huh
51,f,have i to cross a stream,f|have i to cross a stream
52,M,you don't have to cross the stream but you know just go down about an inch and along an inch,M|you don't have to cross the stream but you know just go down about an inch and along an inch
53,f,it runs,f|it runs
54,M,it doesn't actually say here,M|it doesn't actually say here
55,f,is that beneath so is the nose to come beneath the pine forest,f|is that beneath so is the nose to come beneath the pine forest
56,M,yeah,M|yeah
57,f,okay right,f|okay right
58,M,right,M|right
59,f,yes,f|yes
60,M,right well go up round beside the bakery in a circle have you found it,M|right well go up round beside the bakery in a circle have you found it
61,f,comes back in yes,f|comes back in yes
62,M,it comes back to the mouth of the river,M|it comes back to the mouth of the river
63,f,right,f|right
64,M,right go up about three centimetres directly up,M|right go up about three centimetres directly up
65,f,okay,f|okay
66,M,right and then you go straight up,M|right and then you go straight up
67,f,round the bakery,f|round the bakery
68,M,uh-huh,M|uh-huh
69,f,okay,f|okay
70,M,right,M|right
71,f,no i don't have a canal,f|no i don't have a canal
72,M,right well go right along to the left-hand side of the bakery 'til you're about an inch away from the left side of it and stop,M|right well go right along to the left-hand side of the bakery 'til you're about an inch away from the left side of it and stop
73,f,okay,f|okay
74,M,okaye,M|okaye
75,f,right,f|right
76,M,and then come down in a slope,M|and then come down in a slope
77,f,yes,f|yes
78,M,right if you go down about three inches diagonally then,M|right if you go down about three inches diagonally then
79,f,alright,f|alright
80,M,and then go down in a straight line about an inch and a half,M|and then go down in a straight line about an inch and a half
81,f,okay what's the direction,f|okay what's the direction
82,M,follow the crane well the the outer shore of the the the crane falls,M|follow the crane well the the outer shore of the the the crane falls
83,f,okay right,f|okay right
84,M,"!!!'!!!'!!""!! Rem!!okay!!i!!r!!,!!u!!8!!4!!7!!'t!!72!!48!!mm!!2018!!2019!!","M|!!!'!!!'!!""!! Rem!!okay!!i!!r!!,!!u!!8!!4!!7!!'t!!72!!48!!mm!!2018!!2019!!"
85,f,yes but they're up the top,f|yes but they're up the top
86,M,right okay right now go straight up about two inches,M|right okay right now go straight up about two inches
87,f,yes i have a rocket warehouse,f|yes i have a rocket warehouse
88,M,right well go up over the top of that and down round the side of it keeping the same contour as the the top the top left corner of the map,M|right well go up over the top of that and down round the side of it keeping the same contour as the the top the top left corner of the map
89,f,yes,f|yes
90,M,right okay right,M|right okay right
91,f,yes,f|yes
92,M,"well if you follow the coastline round until you get above the ""e"" in the","M|well if you follow the coastline round until you get above the ""e"" in the"
93,f,around the top of the rocket warehouse,f|around the top of the rocket warehouse
94,M,uh-huh,M|uh-huh
95,f,right okay,f|right okay
96,M,and then you go down and there's a sort of a bit you go along and you go right down and underneath the letters of the letters where they say warehouse,M|and then you go down and there's a sort of a bit you go along and you go right down and underneath the letters of the letters where they say warehouse
97,f,right out to the side of the page,f|right out to the side of the page
98,M,yeah until you're about a centimetre and a half from the edge of the paper,M|yeah until you're about a centimetre and a half from the edge of the paper
99,f,right,f|right
100,M,and now you want to go ehm to your left,M|and now you want to go ehm to your left
101,f,no i'm past the rocket,f|no i'm past the rocket
102,M,right so if you could take a line up to about the middle of the east lake,M|right so if you could take a line up to about the middle of the east lake
103,f,oh aye near enough,f|oh aye near enough
104,M,yeah about a,M|yeah about a
105,f,down the side of the page,f|down the side of the page
106,M,uh-huh,M|uh-huh
107,f,right,f|right
108,M,and then we're going to go straight along to the right,M|and then we're going to go straight along to the right
109,f,past the cave well there's a cave in between the rocket warehouse and the old lighthouse,f|past the cave well there's a cave in between the rocket warehouse and the old lighthouse
110,M,uh-huh well go up above the cave in a circle sort of thing you know just curve round it,M|uh-huh well go up above the cave in a circle sort of thing you know just curve round it
111,f,yes if i go in so i'll come down further than the two centimetres,f|yes if i go in so i'll come down further than the two centimetres
112,M,right okay right,M|right okay right
113,f,and go past down below the cave,f|and go past down below the cave
114,M,right,M|right
115,f,no it's not in the sea,f|no it's not in the sea
116,M,right so i just go straight down,M|right so i just go straight down
117,f,and i've and then where do i go after that to the old lighthouse,f|and i've and then where do i go after that to the old lighthouse
118,M,right you're going to go up the left-hand side of it,M|right you're going to go up the left-hand side of it
119,f,just stop at the old lighthouse okay,f|just stop at the old lighthouse okay
120,M,"!!!""!!'!! Rem!!!'!!2018!!2019!!2017!!2020!! 2018!!2016!!","M|!!!""!!'!! Rem!!!'!!2018!!2019!!2017!!2020!! 2018!!2016!!"
