,Speaker,Utterance,Unified
61,B,"Oh, I've always ran out of time ever since I've done this.","B|Oh, I've always ran out of time ever since I've done this."
62,M,I guess you can't.,M|I guess you can't.
63,B,They always say you've talked your ten minute limit.,B|They always say you've talked your ten minute limit.
64,M,I think we should talk more about the past.,M|I think we should talk more about the past.
65,B,Make sure we get our cash flow.,B|Make sure we get our cash flow.
66,M,I'm gonna go and get some food and drink.,M|I'm gonna go and get some food and drink.
67,B,"Um, actually, when I was younger, I was a Cardinal fan, too.","B|Um, actually, when I was younger, I was a Cardinal fan, too."
68,M,"I've been a Vikings fan since the Vikings were founded, I'm a Packers fan, and I'm not even a Vikings fans.","M|I've been a Vikings fan since the Vikings were founded, I'm a Packers fan, and I'm not even a Vikings fans."
69,B,Remember Jim Hart? Jim Hart was playing. Terry Metcalf was on the Cardinals. This was a long time ago.,B|Remember Jim Hart? Jim Hart was playing. Terry Metcalf was on the Cardinals. This was a long time ago.
70,M,I remember when I liked Jim Hart.,M|I remember when I liked Jim Hart.
71,B,"Um, I don't know who else I've ever. That's about it, I was always a Viking fan. I think I was into the Cardinals for a little bit and,","B|Um, I don't know who else I've ever. That's about it, I was always a Viking fan. I think I was into the Cardinals for a little bit and,"
72,M,"Well, the only other person I know that's a Cardinals fan is my dad.","M|Well, the only other person I know that's a Cardinals fan is my dad."
73,B,"Yes, oh, of course.","B|Yes, oh, of course."
74,M,Is that a thing?,M|Is that a thing?
75,B,"Yeah, well, the Cowboys were America's football team,","B|Yeah, well, the Cowboys were America's football team,"
76,M,,M|
77,B,"there's no question about that, so.","B|there's no question about that, so."
78,M,I think you mean the Cowboys.,M|I think you mean the Cowboys.
79,B,Again.,B|Again.
80,M,,M|
81,B,"What are they going up to, thirty bucks or something?","B|What are they going up to, thirty bucks or something?"
82,M,,M|
83,B,So now the tickets even got lower than the lowest one last year.,B|So now the tickets even got lower than the lowest one last year.
84,M,,M|
85,B,"That's interesting, I almost lost our electricity here .","B|That's interesting, I almost lost our electricity here ."
86,M,,M|
