,Speaker,Utterance,Unified
63,B,I think the last I heard was it's up to about a hundred fifty thousand dollars.,B|I think the last I heard was it's up to about a hundred fifty thousand dollars.
64,M,"Oh wow, what do you think they win?","M|Oh wow, what do you think they win?"
65,B,Uh-huh.,B|Uh-huh.
66,M,It's up.,M|It's up.
67,B,"Yeah, that's, you know, just minor. Just minor little ball here or there, you know.","B|Yeah, that's, you know, just minor. Just minor little ball here or there, you know."
68,M,You're right.,M|You're right.
69,B,"Oh, well, they, they come out with a lot of bruises too.","B|Oh, well, they, they come out with a lot of bruises too."
70,M,"They're not, they're just big and strong.","M|They're not, they're just big and strong."
71,B,"Hey,","B|Hey,"
72,M,"They're you, they look, I'm, I don'nt, you, you're, don't, don t, don ', don, don'n't, you don't.","M|They're you, they look, I'm, I don'nt, you, you're, don't, don t, don ', don, don'n't, you don't."
73,B,see I tape MURDER SHE WROTE.,B|see I tape MURDER SHE WROTE.
74,M,I'm not sure you understand what tape means.,M|I'm not sure you understand what tape means.
75,B,I like mysteries.,B|I like mysteries.
76,M,What do you like to do?,M|What do you like to do?
77,B,"I like mysteries. I tape, um, FATHER DOWLING, because that's another mystery,","B|I like mysteries. I tape, um, FATHER DOWLING, because that's another mystery,"
78,M,"Ok. So, what's the next question?","M|Ok. So, what's the next question?"
79,B,and I don't have to concentrate too hard on them.,B|and I don't have to concentrate too hard on them.
80,M,"Uhm... I'm not sure if you're asking me, but I can try.","M|Uhm... I'm not sure if you're asking me, but I can try."
81,B,"Um, most of the lawyer programs like, uh, LAW AND ORDER, they're not on the times that I've got, that I've watched because I haven't had T got, T V GUIDE around here in ages.","B|Um, most of the lawyer programs like, uh, LAW AND ORDER, they're not on the times that I've got, that I've watched because I haven't had T got, T V GUIDE around here in ages."
82,M,"What do you mean, like, lawyer programs?","M|What do you mean, like, lawyer programs?"
83,B,Yeah.,B|Yeah.
84,M,Do they have a lot of kids?,M|Do they have a lot of kids?
85,B,Your news is on at eleven?,B|Your news is on at eleven?
86,M,...,M|...
87,B,"Ten, I was just in the middle of watching it.","B|Ten, I was just in the middle of watching it."
88,M,I'm in the same boat.,M|I'm in the same boat.
89,B,"Oh, that's okay.","B|Oh, that's okay."
90,M,"I'm sorry, I'm late","M|I'm sorry, I'm late"
91,B,No problem.,B|No problem.
92,M,"I know, I'm just being a british guy.","M|I know, I'm just being a british guy."
93,B,"No, well, they have it at six and they have it at nine,","B|No, well, they have it at six and they have it at nine,"
94,M,I.,M|I.
95,B,and they have one at ten.,B|and they have one at ten.
96,M,"no, time.","M|no, time."
97,B,"I'm trying to think. Both, um, let's see they start, um, EVENING SHADE at seven and then it goes to, um, what is it after EVENING, um,","B|I'm trying to think. Both, um, let's see they start, um, EVENING SHADE at seven and then it goes to, um, what is it after EVENING, um,"
98,M,Um,M|Um
99,B,that's MAJOR DAD at eight I think it is.,B|that's MAJOR DAD at eight I think it is.
100,M,I think.,M|I think.
101,B,Huh.,B|Huh.
102,M,"I don't have, i'm","M|I don't have, i'm"
103,B,"Yeah, it's, it's stopped around here at ten and it goes into night programs, at that point which could be one of, you know, many different night programs but it goes into night programs.","B|Yeah, it's, it's stopped around here at ten and it goes into night programs, at that point which could be one of, you know, many different night programs but it goes into night programs."
104,M,It's.,M|It's.
105,B,"But, uh, do you ever watch CHEERS?","B|But, uh, do you ever watch CHEERS?"
106,M,"The, uh, you know, night program?","M|The, uh, you know, night program?"
107,B,"Oh, yeah, oh, yeah.","B|Oh, yeah, oh, yeah."
108,M,"oh, yeah","M|oh, yeah"
