,Speaker,Utterance,Unified
27,B,"So that, that sort of an, most of the teachers had degrees. Uh,","B|So that, that sort of an, most of the teachers had degrees. Uh,"
28,M,...,M|...
29,B,Yeah.,B|Yeah.
30,M,That's what I said,M|That's what I said
31,B,It was incredible actually,B|It was incredible actually
32,M,This is awesome.,M|This is awesome.
33,B,"But it was good. I mean it was, it, at that time there were two children and they were in special programs and each one was a little over two hundred a week and then, in addition, I paid a little bit extra. But the kids were,","B|But it was good. I mean it was, it, at that time there were two children and they were in special programs and each one was a little over two hundred a week and then, in addition, I paid a little bit extra. But the kids were,"
34,M,I think it was a lot more than that.,M|I think it was a lot more than that.
35,B,"I mean they really had some great opportunities. But, what you were alluding to earlier is, you know, women who work for minimal wage  and, and really have feel they have to put their children,","B|I mean they really had some great opportunities. But, what you were alluding to earlier is, you know, women who work for minimal wage  and, and really have feel they have to put their children,"
36,M,No. I'm just saying they had a lot of opportunities.,M|No. I'm just saying they had a lot of opportunities.
37,B,"sometimes they do put them in, uh, fairly low  paying situations.","B|sometimes they do put them in, uh, fairly low  paying situations."
38,M,It's a sad thing.,M|It's a sad thing.
39,B,Uh-huh.,B|Uh-huh.
40,M,I don't think they could afford to get on welfare.,M|I don't think they could afford to get on welfare.
41,B,"Uh-huh.  No, even that, that really, I think, I don't, it's been awhile since I've looked at, my youngest child is eight. So it's been a little while since I've looked into, actually daycare centers. But they are","B|Uh-huh.  No, even that, that really, I think, I don't, it's been awhile since I've looked at, my youngest child is eight. So it's been a little while since I've looked into, actually daycare centers. But they are"
42,M,I'm sorry,M|I'm sorry
43,B,"you know, the good ones do cost maybe sixty dollars a week since .","B|you know, the good ones do cost maybe sixty dollars a week since ."
44,M,... that's actually a good idea.,M|... that's actually a good idea.
45,B,Uh-huh.,B|Uh-huh.
46,M,"Yeah, I mean, it","M|Yeah, I mean, it"
47,B,Something like that.,B|Something like that.
48,M,what's a baby?,M|what's a baby?
49,B,"Well, you know, but you made the comment earlier, why would someone be interested in children. I mean it has been a real, uh, there have been some good entrepreneurial type experiences. And I think, I think they have captured a certain market. Again the, but then there are baby-sitting groups. As a pediatrician, one of the things we've been real concerned about is the infections.","B|Well, you know, but you made the comment earlier, why would someone be interested in children. I mean it has been a real, uh, there have been some good entrepreneurial type experiences. And I think, I think they have captured a certain market. Again the, but then there are baby-sitting groups. As a pediatrician, one of the things we've been real concerned about is the infections."
50,M,"You mean, like, the children?","M|You mean, like, the children?"
51,B,"As you start putting lots of little kids together, the infection rates that go around","B|As you start putting lots of little kids together, the infection rates that go around"
52,M,So I'm gonna go with a baby.,M|So I'm gonna go with a baby.
