,Speaker,Utterance,Unified
31,B,"For, for honest mistakes where they've done something and, and something happens. One of their employees causes damage or something.  Sure. That's what they buy insurance for.","B|For, for honest mistakes where they've done something and, and something happens. One of their employees causes damage or something.  Sure. That's what they buy insurance for."
32,M,... what?,M|... what?
33,B,"Well, I was just talking about any company. Uh,  let's just say a lumber manufacturing company","B|Well, I was just talking about any company. Uh,  let's just say a lumber manufacturing company"
34,M,Umm. I think I'd be okay with that.,M|Umm. I think I'd be okay with that.
35,B,"and,  uh, somebody is on the premises","B|and,  uh, somebody is on the premises"
36,M,"... and, and, you know,","M|... and, and, you know,"
37,B,"and one of the employees actually is driving by with a forklift and he pushes the wrong button and he drops a load of lumber on somebody and it injures,  them.","B|and one of the employees actually is driving by with a forklift and he pushes the wrong button and he drops a load of lumber on somebody and it injures,  them."
38,M,It's not a coincidence.,M|It's not a coincidence.
39,B,Sure.  Insurance should pay for that.,B|Sure.  Insurance should pay for that.
40,M,Not sure if you're serious.,M|Not sure if you're serious.
41,B,"Well I'm not talking about any loss. I was talking about only losses that are judged for a punitive damage which is another category of, the juries are awarding damages these days based on the person's actual injuries and what they are due. And then they are awarding a second amount as punishment to the company which is a usually a lot less. But it's an, an amount they're, designed to sting them a little for their,  negligence.   For gross wanton negligence in a claim.","B|Well I'm not talking about any loss. I was talking about only losses that are judged for a punitive damage which is another category of, the juries are awarding damages these days based on the person's actual injuries and what they are due. And then they are awarding a second amount as punishment to the company which is a usually a lot less. But it's an, an amount they're, designed to sting them a little for their,  negligence.   For gross wanton negligence in a claim."
42,M,,M|
43,B,"And unfortunately the the, lately the courts have been deciding that those could be paid for by insurance too.","B|And unfortunately the the, lately the courts have been deciding that those could be paid for by insurance too."
44,M,self.,M|self.
45,B,"So again, it never really penalizes,  the company doing the wrong.","B|So again, it never really penalizes,  the company doing the wrong."
46,M,It's a.,M|It's a.
47,B,They can go right on doing the same old thing they always used to.,B|They can go right on doing the same old thing they always used to.
48,M,What if they can't afford it?,M|What if they can't afford it?
49,B,"And if, if they know some practice is wrong, you know, I'm not talking about your isolated occurrences, I'm talking more about the, you know, the thing that they know, maybe they're willfully manufacturing something that they know is hurting people out there and they continue to do it even after they become aware of that.","B|And if, if they know some practice is wrong, you know, I'm not talking about your isolated occurrences, I'm talking more about the, you know, the thing that they know, maybe they're willfully manufacturing something that they know is hurting people out there and they continue to do it even after they become aware of that."
50,M,"Yes, but the risk is still there.","M|Yes, but the risk is still there."
51,B,Then I think they ought to have to pay something out of their own pocket.,B|Then I think they ought to have to pay something out of their own pocket.
